1-2-1_v,1-2-0_v,1-2-3_v,1-2-2_v,1-2-5_v,1-2-4_v,1-2-13_v,1-2-7_v,1-2-6_v,1-2-9_v,1-2-8_v,1-2-10_v,1-2-12_v,1-2-11_v,csvTime
6974,6976,11,6972,7,10,0.0,2,10,96,10,6010,2468,5,2024-08-20 08:09:35
6974,6977,11,6972,7,9,0.0,2,10,96,10,6009,2440,6,2024-08-20 08:10:35
6974,6977,10,6971,6,9,0.0,2,9,96,10,6009,2636,2,2024-08-20 08:11:35
6975,6977,10,6974,6,9,0.0,2,9,96,10,6004,2367,2,2024-08-20 08:12:35
6972,6973,11,6971,10,11,0.0,3,11,96,11,5992,609,2,2024-08-20 08:13:36
6974,6975,12,6973,9,11,0.0,3,10,96,11,6000,1626,6,2024-08-20 08:14:36
6973,6974,10,6972,6,9,0.0,2,9,96,10,5974,2435,3,2024-08-20 08:15:36
6971,6972,10,6970,6,9,0.0,2,9,96,10,5985,2654,3,2024-08-20 08:16:36
6971,6972,16,6970,13,14,0.0,3,14,96,14,5981,1335,5,2024-08-20 08:17:37
6970,6971,10,6970,6,9,0.0,2,9,96,10,5990,2675,3,2024-08-20 08:18:37
6972,6973,10,6971,7,9,0.0,2,10,96,10,5992,2277,5,2024-08-20 08:19:38
6974,6974,10,6973,7,9,0.0,2,10,96,10,5996,2422,3,2024-08-20 08:20:38
6973,6973,10,6973,6,9,0.0,2,9,96,10,5992,2668,0,2024-08-20 08:21:38
6972,6972,10,6972,7,9,0.0,2,10,96,10,5991,2231,2,2024-08-20 08:22:38
6971,6971,10,6970,6,9,0.0,2,10,96,10,5994,2378,4,2024-08-20 08:23:39
6973,6974,10,6973,7,9,0.0,2,10,96,10,5999,1983,4,2024-08-20 08:24:39
6972,6972,11,6971,8,9,0.0,2,10,96,10,6002,1858,2,2024-08-20 08:25:39
6973,6973,10,6974,6,9,0.0,2,9,96,10,5993,2682,3,2024-08-20 08:26:40
6971,6971,10,6971,7,9,0.0,2,10,96,10,5998,1931,2,2024-08-20 08:27:40
6972,6972,10,6972,6,9,0.0,2,9,96,10,5995,2666,2,2024-08-20 08:28:40
6972,6972,10,6971,6,9,0.0,2,9,96,10,5994,2621,0,2024-08-20 08:29:40
6971,6972,10,6970,6,9,0.0,2,9,96,10,5994,2645,5,2024-08-20 08:30:40
6971,6971,10,6970,6,9,0.0,2,9,96,10,5993,2385,4,2024-08-20 08:31:40
6974,6975,10,6973,6,9,0.0,2,9,96,10,5995,2567,2,2024-08-20 08:32:41
6971,6972,10,6971,6,9,0.0,2,9,96,10,5988,2530,0,2024-08-20 08:33:41
6972,6973,10,6972,6,9,0.0,2,10,96,10,5997,2326,3,2024-08-20 08:34:41
6971,6972,10,6971,7,9,0.0,2,9,96,10,5994,2470,0,2024-08-20 08:35:41
6972,6973,11,6971,7,10,0.0,2,10,96,11,5995,2217,2,2024-08-20 08:36:42
6973,6974,10,6973,6,9,0.0,2,10,96,10,5990,2455,2,2024-08-20 08:37:42
6972,6973,10,6971,6,9,0.0,2,9,96,10,5995,2681,2,2024-08-20 08:38:42
6971,6971,10,6971,6,9,0.0,2,9,96,10,5993,2621,0,2024-08-20 08:39:43
6971,6971,10,6971,7,9,0.0,2,10,96,10,5995,2340,3,2024-08-20 08:40:43
6973,6973,11,6973,7,9,0.0,2,10,96,10,5993,1846,4,2024-08-20 08:41:44
6972,6971,11,6972,7,10,0.0,2,10,96,10,5995,1918,4,2024-08-20 08:42:44
6972,6972,10,6971,6,9,0.0,2,9,96,10,5990,2482,4,2024-08-20 08:43:44
6971,6972,10,6971,6,9,0.0,2,10,96,10,6018,2500,3,2024-08-20 08:44:44
6974,6975,10,6973,6,9,0.0,2,9,96,10,6015,2621,3,2024-08-20 08:45:45
6974,6975,10,6973,6,9,0.0,2,9,96,10,6009,2566,2,2024-08-20 08:46:45
6972,6973,36,6971,35,36,0.0,6,32,98,33,6011,293,0,2024-08-20 08:47:46
6974,6975,10,6972,6,9,0.0,2,9,96,10,6010,2647,3,2024-08-20 08:48:46
6974,6976,10,6973,6,9,0.0,2,9,96,10,6011,2591,0,2024-08-20 08:49:46
7113,7115,10,7112,6,9,0.0,2,9,96,10,5982,2814,3,2024-08-20 08:50:47
6961,6963,10,6959,7,9,0.0,2,10,96,10,6006,2231,0,2024-08-20 08:51:47
6959,6961,10,6957,6,9,0.0,2,9,96,10,6003,2677,6,2024-08-20 08:52:47
6964,6965,14,6963,12,13,0.0,3,13,96,13,5995,1037,0,2024-08-20 08:53:47
6957,6958,10,6957,6,9,0.0,2,10,96,10,6004,2500,2,2024-08-20 08:54:48
6959,6960,11,6957,7,9,0.0,2,11,96,11,5999,1791,6,2024-08-20 08:55:48
6959,6960,10,6957,6,9,0.0,2,9,96,10,6000,2669,6,2024-08-20 08:56:49
6959,6960,12,6958,10,11,0.0,3,12,96,12,6000,700,3,2024-08-20 08:57:49
6959,6960,10,6958,6,9,0.0,2,9,96,10,6002,2651,6,2024-08-20 08:58:50
6959,6960,9,6958,6,8,0.0,3,9,95,9,5998,1835,0,2024-08-20 09:00:50
6957,6959,11,6956,9,10,0.0,3,11,96,11,5998,1080,0,2024-08-20 09:01:50
6957,6958,10,6955,6,8,0.0,2,9,96,10,5999,2637,0,2024-08-20 09:02:51
6958,6960,10,6957,7,9,0.0,2,10,96,10,6003,2056,0,2024-08-20 09:03:51
6958,6959,16,6957,15,15,0.0,4,15,96,16,5993,494,0,2024-08-20 09:04:52
6959,6960,10,6958,6,8,0.0,2,9,96,10,6010,2715,2,2024-08-20 09:05:52
6960,6961,14,6958,12,13,0.0,3,13,96,13,6005,521,3,2024-08-20 09:06:52
6958,6960,11,6956,8,10,0.0,2,11,96,11,6008,1862,0,2024-08-20 09:07:53
6959,6961,10,6957,6,9,0.0,2,9,96,10,6011,2678,5,2024-08-20 09:08:53
6958,6960,10,6957,7,9,0.0,2,9,96,10,6006,2302,0,2024-08-20 09:09:53
6959,6961,10,6957,7,9,0.0,2,10,96,10,6009,2192,0,2024-08-20 09:10:53
6957,6959,12,6956,10,11,0.0,3,12,96,12,6008,918,6,2024-08-20 09:11:53
6959,6960,11,6957,9,11,0.0,3,11,96,11,6009,1188,4,2024-08-20 09:12:53
6953,6955,11,6952,9,10,0.0,3,10,96,10,6009,1325,0,2024-08-20 09:13:54
6956,6958,10,6954,6,9,0.0,2,9,95,10,6009,2432,2,2024-08-20 09:14:55
6957,6959,10,6956,6,9,0.0,2,9,95,10,6004,2235,0,2024-08-20 09:15:55
6954,6955,11,6953,8,9,0.0,2,10,96,11,6007,1726,2,2024-08-20 09:16:56
6955,6957,10,6953,6,9,0.0,2,9,96,10,6006,2633,3,2024-08-20 09:17:56
6957,6958,10,6955,7,9,0.0,2,9,96,10,6003,2337,0,2024-08-20 09:18:57
6957,6959,10,6956,8,9,0.0,3,9,95,9,6004,1733,0,2024-08-20 09:19:57
6956,6958,10,6954,6,9,0.0,2,9,96,10,6007,2623,2,2024-08-20 09:20:57
6960,6962,10,6959,6,9,0.0,2,9,96,10,6001,2514,0,2024-08-20 09:21:58
6952,6953,9,6950,6,8,0.0,2,9,95,9,5984,2121,3,2024-08-20 09:22:59
6956,6957,11,6955,8,10,0.0,3,11,96,11,6002,1683,6,2024-08-20 09:23:59
6956,6958,10,6955,6,9,0.0,2,9,96,10,6006,2718,5,2024-08-20 09:25:00
6958,6959,12,6956,9,11,0.0,3,11,95,12,6003,1289,0,2024-08-20 09:26:00
6957,6959,10,6955,6,9,0.0,2,9,96,10,6004,2146,0,2024-08-20 09:27:01
6956,6958,10,6954,7,9,0.0,2,10,96,10,6008,2273,4,2024-08-20 09:28:01
6957,6959,14,6956,12,13,0.0,3,13,96,13,6000,562,2,2024-08-20 09:29:02
6955,6957,14,6953,13,13,0.0,3,13,96,14,6003,434,0,2024-08-20 09:30:02
6957,6959,12,6955,10,11,0.0,3,12,96,12,6002,1563,7,2024-08-20 09:31:03
6958,6960,11,6956,7,9,0.0,2,10,96,11,6011,2225,0,2024-08-20 09:32:03
6955,6957,10,6953,6,9,0.0,2,9,96,10,6006,2682,0,2024-08-20 09:33:04
6956,6959,10,6954,6,9,0.0,2,9,96,10,6003,2627,8,2024-08-20 09:34:05
6956,6957,10,6954,6,8,0.0,2,9,96,10,6005,2350,0,2024-08-20 09:35:05
6954,6955,12,6953,9,11,0.0,3,11,96,11,6003,1980,5,2024-08-20 09:36:06
6955,6956,24,6954,23,23,0.0,5,22,97,22,6003,281,3,2024-08-20 09:37:07
6957,6958,10,6955,6,8,0.0,2,9,95,10,6006,2180,0,2024-08-20 09:38:07
6955,6957,10,6954,6,9,0.0,2,9,96,10,6006,2580,2,2024-08-20 09:39:07
6955,6956,12,6953,10,11,0.0,3,11,96,12,6006,1571,4,2024-08-20 09:40:08
6956,6958,10,6954,6,9,0.0,2,9,96,10,6006,2667,3,2024-08-20 09:41:08
6955,6956,10,6953,6,9,0.0,2,10,96,10,6004,2538,5,2024-08-20 09:42:08
6957,6960,10,6955,7,9,0.0,2,10,96,10,6008,2304,8,2024-08-20 09:43:09
6956,6958,10,6954,7,9,0.0,2,10,96,10,6002,2078,0,2024-08-20 09:44:09
6948,6950,10,6946,7,9,0.0,2,10,96,10,6010,2046,8,2024-08-20 09:45:10
6951,6952,11,6949,8,10,0.0,3,10,96,11,6000,2312,0,2024-08-20 09:46:10
6951,6953,10,6949,7,9,0.0,2,10,96,10,6009,2202,8,2024-08-20 09:47:10
6950,6952,11,6947,8,10,0.0,2,10,96,11,6002,1879,5,2024-08-20 09:48:11
6952,6954,10,6950,7,9,0.0,3,10,95,10,6005,1754,4,2024-08-20 09:49:12
6949,6951,10,6948,6,9,0.0,2,9,96,10,6009,2573,4,2024-08-20 09:50:12
6951,6953,10,6950,6,8,0.0,2,9,96,10,6005,2439,0,2024-08-20 09:51:12
6950,6951,10,6950,6,9,0.0,2,9,96,10,6005,2649,2,2024-08-20 09:52:13
6951,6952,12,6950,10,11,0.0,3,11,96,12,6004,1305,0,2024-08-20 09:53:13
6949,6950,10,6948,6,9,0.0,2,9,96,10,5998,2413,5,2024-08-20 09:54:14
6951,6952,10,6951,7,9,0.0,3,9,95,10,5988,1658,2,2024-08-20 09:55:14
6950,6951,10,6950,7,9,0.0,3,9,95,10,5994,2016,4,2024-08-20 09:56:15
6951,6952,12,6950,11,12,0.0,3,12,96,13,5995,746,5,2024-08-20 09:57:16
6951,6952,10,6950,7,9,0.0,2,10,96,10,5998,2319,7,2024-08-20 09:58:16
6973,6975,0,6972,0,0,0.0,1,2,100,2,6005,0,0,2024-08-20 11:00:30
6975,6976,0,6973,0,0,0.0,1,2,100,2,6004,0,3,2024-08-20 11:01:31
6974,6977,0,6972,0,0,0.0,1,2,100,2,6004,0,0,2024-08-20 11:02:31
6974,6976,10,6971,6,9,0.0,2,10,96,10,5990,2641,4,2024-08-20 11:03:30
6972,6973,10,6970,6,9,0.0,2,10,96,10,6004,2740,2,2024-08-20 11:04:31
6974,6976,10,6972,6,9,0.0,2,10,96,10,5997,2725,5,2024-08-20 11:05:31
6972,6974,10,6971,6,9,0.0,2,10,96,10,5995,2640,0,2024-08-20 11:06:32
6973,6974,10,6971,7,9,0.0,2,10,96,10,5997,2423,6,2024-08-20 11:07:32
6973,6975,10,6971,6,9,0.0,2,10,96,10,5998,2532,0,2024-08-20 11:08:33
6976,6978,10,6974,7,9,0.0,2,10,96,10,5998,1995,3,2024-08-20 11:09:33
6974,6976,10,6972,7,9,0.0,2,10,96,10,5999,2350,8,2024-08-20 11:10:33
6975,6977,10,6972,6,9,0.0,2,10,96,10,5999,2454,8,2024-08-20 11:11:33
6973,6975,10,6971,6,9,0.0,2,9,96,10,6003,2691,0,2024-08-20 11:12:34
6974,6976,10,6971,6,9,0.0,2,9,96,10,6004,2723,8,2024-08-20 11:13:34
6975,6976,11,6973,7,9,0.0,2,10,96,10,6004,2307,0,2024-08-20 11:14:34
6972,6975,10,6970,6,9,0.0,2,9,96,10,6012,2632,8,2024-08-20 11:15:35
6975,6978,12,6973,10,11,0.0,3,11,96,12,6005,1040,4,2024-08-20 11:16:35
6973,6975,10,6972,6,9,0.0,2,9,96,10,6005,2643,3,2024-08-20 11:17:35
6973,6975,10,6971,7,9,0.0,2,10,96,11,6006,2035,8,2024-08-20 11:18:36
6974,6977,10,6972,6,9,0.0,2,9,96,10,6006,2678,0,2024-08-20 11:19:36
6977,6979,10,6975,6,9,0.0,2,10,96,10,6005,2214,4,2024-08-20 11:20:36
6974,6976,10,6973,7,9,0.0,2,9,96,10,6005,2368,2,2024-08-20 11:21:36
6973,6975,10,6971,7,9,0.0,2,10,96,10,6005,2149,2,2024-08-20 11:22:37
6973,6975,11,6971,7,10,0.0,2,10,96,10,6006,1684,0,2024-08-20 11:23:37
6973,6976,10,6970,6,9,0.0,2,10,96,10,6005,2614,2,2024-08-20 11:24:37
6974,6976,10,6973,6,9,0.0,2,10,96,10,6006,2258,0,2024-08-20 11:25:37
6975,6976,10,6973,6,9,0.0,2,9,96,10,6005,2635,0,2024-08-20 11:26:37
6974,6976,10,6972,7,9,0.0,2,10,96,10,6006,1967,5,2024-08-20 11:27:37
6974,6975,10,6972,6,8,0.0,2,9,95,9,6005,2907,0,2024-08-20 11:28:37
6973,6974,10,6972,7,9,0.0,2,10,96,10,6004,1950,0,2024-08-20 11:29:37
6973,6974,10,6971,6,9,0.0,2,10,96,10,6004,2480,6,2024-08-20 11:30:37
6973,6974,10,6972,6,9,0.0,2,9,96,10,6004,2631,0,2024-08-20 11:31:37
6975,6976,10,6974,6,9,0.0,2,9,96,10,6004,2643,2,2024-08-20 11:32:38
6973,6973,10,6972,6,9,0.0,2,10,96,10,6004,2610,5,2024-08-20 11:33:38
6974,6974,10,6974,6,9,0.0,2,9,96,10,6003,2649,0,2024-08-20 11:34:38
6972,6973,10,6971,7,9,0.0,2,10,96,10,6004,2253,0,2024-08-20 11:35:38
6973,6974,10,6971,6,9,0.0,2,9,96,10,6003,2657,5,2024-08-20 11:36:38
6975,6976,10,6974,6,9,0.0,2,9,96,10,6004,2636,4,2024-08-20 11:37:38
6975,6976,10,6974,6,9,0.0,2,9,96,10,6002,2659,0,2024-08-20 11:38:38
6973,6974,10,6971,6,9,0.0,2,9,96,10,6001,2552,7,2024-08-20 11:39:39
6976,6977,10,6975,6,9,0.0,2,9,96,10,6000,2652,0,2024-08-20 11:40:39
6974,6976,10,6973,6,9,0.0,2,9,96,10,6003,2730,6,2024-08-20 11:41:40
6973,6974,10,6972,6,9,0.0,2,9,96,10,6002,2602,3,2024-08-20 11:42:41
6975,6975,10,6974,6,9,0.0,2,9,96,10,6002,2655,2,2024-08-20 11:43:41
6972,6973,10,6971,6,9,0.0,2,9,96,10,6003,2749,0,2024-08-20 11:44:41
6972,6973,0,6972,0,0,0.0,1,3,100,3,6003,0,2,2024-08-20 11:45:41
6973,6974,0,6973,0,0,0.0,1,2,100,3,6003,0,4,2024-08-20 11:46:42
6973,6974,0,6971,0,0,0.0,1,2,100,2,6003,0,5,2024-08-20 11:47:42
6973,6973,0,6972,0,0,0.0,1,2,100,2,6002,0,3,2024-08-20 11:48:42
6974,6974,12,6973,10,11,0.0,3,12,97,13,6002,823,3,2024-08-20 11:49:42
6972,6974,10,6971,6,9,0.0,2,9,96,10,5999,2704,6,2024-08-20 11:50:42
6973,6974,10,6972,6,9,0.0,2,10,96,10,5998,2589,0,2024-08-20 11:51:42
6971,6972,10,6970,6,9,0.0,2,10,96,10,5998,2603,5,2024-08-20 11:52:42
6972,6973,10,6971,6,9,0.0,2,9,96,10,5995,2633,3,2024-08-20 11:53:42
6972,6973,10,6971,6,9,0.0,2,9,96,10,5996,2669,6,2024-08-20 11:54:42
6974,6975,10,6972,6,9,0.0,2,9,96,10,5996,2616,0,2024-08-20 11:55:43
6973,6974,10,6973,6,9,0.0,2,9,96,10,5997,2672,4,2024-08-20 11:56:43
6972,6974,10,6971,6,9,0.0,2,9,96,10,5997,2662,5,2024-08-20 11:57:43
6973,6975,10,6971,6,9,0.0,2,9,96,10,5996,2537,6,2024-08-20 11:58:43
6974,6976,10,6972,6,9,0.0,2,9,96,10,6000,2649,4,2024-08-20 12:00:44
6974,6975,10,6972,6,9,0.0,2,10,96,10,6000,2420,0,2024-08-20 12:01:44
6975,6976,10,6974,6,9,0.0,2,9,96,10,6000,2680,3,2024-08-20 12:02:44
6973,6974,10,6972,6,9,0.0,2,9,96,10,6000,2752,3,2024-08-20 12:03:44
6973,6974,10,6971,6,9,0.0,2,9,96,10,6000,2677,5,2024-08-20 12:04:43
6971,6973,10,6969,6,9,0.0,2,9,96,10,5995,2653,7,2024-08-20 12:05:44
6973,6975,10,6972,6,9,0.0,2,9,96,10,5994,2681,0,2024-08-20 12:06:44
6974,6975,10,6972,8,9,0.0,3,10,95,10,5993,1334,0,2024-08-20 12:07:44
6972,6974,10,6971,6,9,0.0,2,9,96,10,5987,2691,0,2024-08-20 12:08:44
6973,6974,10,6971,6,9,0.0,2,9,96,10,5995,2626,0,2024-08-20 12:09:44
6972,6974,10,6971,6,9,0.0,2,9,96,10,5995,2636,4,2024-08-20 12:10:44
6972,6973,10,6971,6,9,0.0,2,9,96,10,5993,2714,6,2024-08-20 12:11:44
6974,6975,10,6972,6,9,0.0,2,9,96,10,5996,2605,8,2024-08-20 12:12:45
6972,6974,10,6971,6,9,0.0,2,9,96,10,5996,2614,2,2024-08-20 12:13:45
6973,6975,10,6971,6,9,0.0,2,9,96,10,5996,2632,8,2024-08-20 12:14:46
6974,6975,10,6972,6,9,0.0,2,10,96,10,5996,2582,6,2024-08-20 12:15:46
6975,6977,10,6972,6,9,0.0,2,9,96,10,5995,2686,9,2024-08-20 12:16:46
6974,6976,10,6972,6,9,0.0,2,9,96,10,5996,2740,0,2024-08-20 12:17:46
6973,6975,10,6971,6,9,0.0,2,9,96,10,5996,2621,0,2024-08-20 12:18:46
6975,6977,10,6972,6,9,0.0,2,9,96,10,5996,2674,6,2024-08-20 12:19:46
6974,6976,10,6973,6,9,0.0,2,9,96,10,5997,2682,5,2024-08-20 12:20:46
6974,6975,10,6973,6,9,0.0,2,9,96,10,5996,2626,2,2024-08-20 12:21:46
6974,6975,10,6973,6,9,0.0,2,9,96,10,5996,2705,3,2024-08-20 12:22:46
6975,6976,0,6974,0,0,0.0,1,3,100,3,5996,0,0,2024-08-20 12:23:47
6975,6977,10,6973,6,9,0.0,2,9,96,10,5996,2606,0,2024-08-20 12:24:47
6975,6976,10,6973,6,9,0.0,2,9,96,10,5996,2709,0,2024-08-20 12:25:47
6974,6975,10,6973,6,9,0.0,2,9,96,10,5997,2618,0,2024-08-20 12:26:47
6973,6975,10,6972,6,9,0.0,2,9,96,10,5995,2687,4,2024-08-20 12:27:47
6973,6975,10,6972,6,9,0.0,2,9,96,10,5997,2638,0,2024-08-20 12:28:47
6973,6974,10,6972,6,9,0.0,2,9,96,10,5997,2660,0,2024-08-20 12:29:47
6975,6977,10,6974,6,9,0.0,2,9,96,10,5997,2672,2,2024-08-20 12:30:47
6974,6976,10,6972,6,9,0.0,2,9,96,10,5998,2631,5,2024-08-20 12:31:47
6974,6975,10,6973,6,9,0.0,2,9,96,10,5998,2576,0,2024-08-20 12:32:47
6974,6976,10,6972,6,9,0.0,2,10,96,10,5999,2566,7,2024-08-20 12:33:47
6976,6977,10,6974,6,9,0.0,2,9,96,10,6000,2632,2,2024-08-20 12:34:47
6974,6976,10,6973,6,9,0.0,2,9,96,10,6000,2648,0,2024-08-20 12:35:47
6973,6976,0,6971,0,0,0.0,1,2,100,3,5999,0,8,2024-08-20 12:36:47
6975,6977,0,6973,0,0,0.0,1,2,100,2,5999,0,7,2024-08-20 12:37:48
6973,6974,0,6971,0,0,0.0,1,2,100,2,5997,0,0,2024-08-20 12:38:48
6973,6975,0,6971,0,0,0.0,1,2,100,2,5998,0,3,2024-08-20 12:39:48
6974,6976,0,6972,0,0,0.0,1,2,100,2,5992,0,0,2024-08-20 12:40:48
6973,6974,0,6972,0,0,0.0,1,2,100,2,5993,0,3,2024-08-20 12:41:48
6973,6974,0,6971,0,0,0.0,1,2,100,2,5997,0,0,2024-08-20 12:42:48
6973,6975,0,6972,0,0,0.0,1,2,100,2,6000,0,6,2024-08-20 12:43:48
6974,6975,0,6972,0,0,0.0,1,2,100,2,5999,0,0,2024-08-20 12:44:49
6976,6977,0,6975,0,0,0.0,1,2,100,2,5999,0,0,2024-08-20 12:45:49
6974,6976,0,6972,0,0,0.0,1,2,100,2,6000,0,8,2024-08-20 12:46:49
6975,6977,0,6973,0,0,0.0,1,2,100,2,5999,0,3,2024-08-20 12:47:49
6976,6978,0,6975,0,0,0.0,1,2,100,2,6000,0,5,2024-08-20 12:48:49
6974,6975,0,6972,0,0,0.0,1,2,100,2,5999,0,0,2024-08-20 12:49:49
6973,6974,0,6971,0,0,0.0,1,2,100,2,5993,0,4,2024-08-20 12:50:49
6974,6976,0,6972,0,0,0.0,1,2,100,2,6001,0,6,2024-08-20 12:51:49
6974,6975,0,6972,0,0,0.0,1,2,100,2,5998,0,3,2024-08-20 12:52:49
6974,6976,0,6972,0,0,0.0,1,2,100,2,5998,0,7,2024-08-20 12:53:49
6973,6975,0,6971,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 12:54:49
6972,6974,0,6970,0,0,0.0,1,2,100,2,6000,0,8,2024-08-20 12:55:50
6973,6975,0,6972,0,0,0.0,1,2,100,2,6000,0,2,2024-08-20 12:56:49
6972,6973,0,6970,0,0,0.0,1,2,100,2,5999,0,5,2024-08-20 12:57:49
6973,6975,0,6971,0,0,0.0,1,2,100,2,5999,0,6,2024-08-20 12:58:49
6975,6977,0,6973,0,0,0.0,1,2,100,2,5999,0,0,2024-08-20 13:00:50
6975,6977,0,6973,0,0,0.0,1,2,100,2,6000,0,2,2024-08-20 13:01:50
6975,6976,0,6973,0,0,0.0,1,2,100,2,6000,0,0,2024-08-20 13:02:50
6974,6976,0,6972,0,0,0.0,1,2,100,2,6001,0,4,2024-08-20 13:03:50
6972,6974,0,6970,0,0,0.0,1,2,100,2,6000,0,7,2024-08-20 13:04:50
6974,6976,0,6972,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:05:50
6974,6976,0,6972,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:06:50
6974,6976,0,6973,0,0,0.0,1,2,100,2,6001,0,5,2024-08-20 13:07:50
6972,6973,0,6971,0,0,0.0,1,2,100,2,6001,0,2,2024-08-20 13:08:50
6972,6974,0,6971,0,0,0.0,1,2,100,2,6000,0,5,2024-08-20 13:09:50
6975,6976,0,6973,0,0,0.0,1,2,100,2,6001,0,5,2024-08-20 13:10:50
6972,6974,0,6971,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:11:50
6973,6974,0,6972,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:12:50
6973,6974,0,6972,0,0,0.0,1,2,100,2,6002,0,2,2024-08-20 13:13:50
6975,6976,0,6973,0,0,0.0,1,2,100,2,6002,0,3,2024-08-20 13:14:50
6974,6975,0,6972,0,0,0.0,1,2,100,2,6003,0,4,2024-08-20 13:15:50
6974,6975,0,6972,0,0,0.0,1,2,100,2,6001,0,3,2024-08-20 13:16:51
6974,6974,0,6973,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:17:51
6972,6973,0,6971,0,0,0.0,1,2,100,2,6001,0,2,2024-08-20 13:18:51
6973,6974,0,6973,0,0,0.0,1,2,100,2,6001,0,3,2024-08-20 13:19:51
6974,6975,0,6973,0,0,0.0,1,2,100,2,6002,0,6,2024-08-20 13:20:51
6973,6974,0,6973,0,0,0.0,1,2,100,2,6001,0,0,2024-08-20 13:21:51
6972,6973,0,6971,0,0,0.0,1,2,100,2,6003,0,0,2024-08-20 13:22:51
6973,6974,0,6972,0,0,0.0,1,2,100,2,5996,0,0,2024-08-20 13:23:51
6973,6973,0,6972,0,0,0.0,1,2,100,2,5996,0,0,2024-08-20 13:24:51
6973,6975,0,6972,0,0,0.0,1,2,100,2,5995,0,5,2024-08-20 13:25:51
6973,6975,0,6972,0,0,0.0,1,2,100,2,5996,0,0,2024-08-20 13:26:51
6973,6974,0,6972,0,0,0.0,1,2,100,2,5996,0,5,2024-08-20 13:27:51
6974,6975,0,6973,0,0,0.0,1,2,100,2,5995,0,2,2024-08-20 13:28:51
6974,6975,0,6972,0,0,0.0,1,2,100,2,5994,0,5,2024-08-20 13:29:51
6973,6974,0,6972,0,0,0.0,1,2,100,2,5994,0,5,2024-08-20 13:30:51
6973,6974,0,6972,0,0,0.0,1,2,100,2,5988,0,5,2024-08-20 13:31:51
6969,6970,0,6968,0,0,0.0,1,2,100,2,6005,0,0,2024-08-20 13:32:51
6975,6976,0,6974,0,0,0.0,1,2,100,2,5994,0,4,2024-08-20 13:33:51
6975,6976,0,6974,0,0,0.0,1,2,100,2,5993,0,2,2024-08-20 13:34:51
6971,6972,0,6969,0,0,0.0,1,2,100,2,5997,0,0,2024-08-20 13:35:51
6974,6975,0,6973,0,0,0.0,1,2,100,2,6002,0,3,2024-08-20 13:36:51
6973,6974,0,6972,0,0,0.0,1,2,100,2,6003,0,0,2024-08-20 13:37:52
6974,6975,0,6973,0,0,0.0,1,2,100,2,6003,0,4,2024-08-20 13:38:51
6974,6975,0,6973,0,0,0.0,1,2,100,2,6005,0,4,2024-08-20 13:39:52
6975,6976,0,6974,0,0,0.0,1,2,100,2,6004,0,0,2024-08-20 13:40:52
6975,6976,0,6974,0,0,0.0,1,2,100,2,6003,0,0,2024-08-20 13:41:52
6974,6975,0,6973,0,0,0.0,1,2,100,2,6005,0,5,2024-08-20 13:42:52
6973,6973,0,6973,0,0,0.0,1,2,100,2,6005,0,0,2024-08-20 13:43:54
6974,6976,0,6973,0,0,0.0,1,2,100,2,6005,0,6,2024-08-20 13:44:53
6974,6976,0,6973,0,0,0.0,1,2,100,2,6006,0,0,2024-08-20 13:45:53
6975,6976,0,6974,0,0,0.0,1,2,100,2,6007,0,3,2024-08-20 13:46:53
6975,6976,0,6974,0,0,0.0,1,2,100,2,6006,0,4,2024-08-20 13:47:53
6974,6974,0,6974,0,0,0.0,1,2,100,2,6006,0,2,2024-08-20 13:48:53
6973,6974,0,6972,0,0,0.0,1,2,100,2,6005,0,0,2024-08-20 13:49:53
6972,6972,0,6972,0,0,0.0,1,2,100,2,5992,0,3,2024-08-20 13:50:53
6974,6974,0,6973,0,0,0.0,1,2,100,2,6004,0,6,2024-08-20 13:51:53
6972,6972,0,6971,0,0,0.0,1,2,100,2,5997,0,2,2024-08-20 13:52:54
6974,6974,0,6974,0,0,0.0,1,2,100,2,6002,0,4,2024-08-20 13:53:54
6974,6975,0,6973,0,0,0.0,1,2,100,2,6007,0,0,2024-08-20 13:54:54
6975,6976,0,6973,0,0,0.0,1,2,100,2,6007,0,5,2024-08-20 13:55:55
6972,6974,0,6971,0,0,0.0,1,2,100,2,6008,0,8,2024-08-20 13:56:55
6973,6974,0,6971,0,0,0.0,1,2,100,2,6007,0,0,2024-08-20 13:57:56
6974,6975,0,6972,0,0,0.0,1,2,100,2,6009,0,7,2024-08-20 13:58:55
6973,6975,0,6972,0,0,0.0,1,2,100,2,6009,0,5,2024-08-20 14:00:56
6973,6975,0,6972,0,0,0.0,1,2,100,2,6009,0,0,2024-08-20 14:01:56
6975,6977,0,6973,0,0,0.0,1,2,100,2,6008,0,7,2024-08-20 14:02:56
6975,6977,0,6973,0,0,0.0,1,2,100,2,6007,0,3,2024-08-20 14:03:56
6974,6975,0,6972,0,0,0.0,1,2,100,2,6007,0,8,2024-08-20 14:04:56
6974,6976,0,6972,0,0,0.0,1,2,100,2,6007,0,8,2024-08-20 14:05:56
