13-3-3_v,13-3-2_v,13-3-5_v,13-3-4_v,13-3-1_v,13-3-0_v,13-3-7_v,13-3-6_v,13-3-9_v,13-3-8_v,13-3-12_v,13-3-11_v,13-3-13_v,13-3-10_v,csvTime
9,6980,6,8,6973,6966,3,8,94,9,1725,16,0.0,6001,2024-08-19 16:46:06
9,6980,6,8,6973,6966,3,8,94,9,1626,8,0.0,5999,2024-08-19 16:47:06
9,6980,6,8,6972,6965,3,8,94,9,1699,8,0.0,6000,2024-08-19 16:48:06
9,6980,6,8,6973,6965,3,8,94,9,1847,16,0.0,5998,2024-08-19 16:49:07
9,6970,7,8,6963,6956,3,8,94,9,1746,8,0.0,5995,2024-08-19 16:50:07
9,6979,6,8,6972,6965,3,8,94,9,1841,7,0.0,6001,2024-08-19 16:51:07
9,6979,6,8,6971,6964,3,8,94,9,1713,8,0.0,6001,2024-08-19 16:52:08
9,6977,6,8,6971,6965,3,8,94,9,1958,5,0.0,6001,2024-08-19 16:53:08
9,6980,6,8,6973,6966,3,8,94,9,1753,14,0.0,5997,2024-08-19 16:54:08
9,6978,6,8,6971,6964,3,8,93,9,1969,6,0.0,5997,2024-08-19 16:55:08
9,6979,6,8,6973,6966,3,8,93,8,1905,5,0.0,5999,2024-08-19 16:56:09
9,6978,7,8,6971,6963,3,8,94,9,1470,14,0.0,5999,2024-08-19 16:57:09
9,6979,6,8,6972,6964,3,8,94,9,1876,16,0.0,6000,2024-08-19 16:58:09
9,6978,7,8,6972,6965,3,8,94,9,1343,5,0.0,5998,2024-08-19 17:00:09
9,6977,6,8,6970,6964,3,8,93,9,1672,12,0.0,5997,2024-08-19 17:01:09
9,6976,6,8,6969,6962,3,8,94,9,1775,16,0.0,6001,2024-08-19 17:02:10
9,6979,8,8,6972,6964,3,8,94,9,1213,15,0.0,6000,2024-08-19 17:03:10
9,6978,7,8,6971,6964,3,9,94,9,1227,13,0.0,6000,2024-08-19 17:04:10
9,6978,6,8,6971,6963,3,8,93,9,1781,17,0.0,6000,2024-08-19 17:05:10
9,6979,6,8,6972,6966,3,8,94,9,1777,6,0.0,5997,2024-08-19 17:06:10
14,6980,13,14,6972,6965,4,13,94,14,2,14,0.0,5997,2024-08-19 17:07:11
9,6983,6,8,6975,6968,3,8,94,9,1731,10,0.0,5992,2024-08-19 17:08:11
9,6980,6,8,6972,6965,3,8,93,9,1865,7,0.0,5999,2024-08-19 17:09:11
9,6979,7,8,6971,6964,3,8,94,9,1568,17,0.0,6001,2024-08-19 17:10:11
9,6977,6,8,6971,6964,3,8,94,9,1530,6,0.0,6001,2024-08-19 17:11:11
9,6978,6,8,6971,6964,3,8,94,8,1828,15,0.0,6000,2024-08-19 17:12:11
9,6979,8,8,6973,6967,3,8,94,9,813,3,0.0,5998,2024-08-19 17:13:11
9,6978,6,8,6971,6965,3,8,94,9,1508,6,0.0,6000,2024-08-19 17:14:11
9,6978,6,8,6971,6965,3,8,94,9,1805,6,0.0,5998,2024-08-19 17:15:11
10,6977,8,9,6971,6965,3,8,94,9,1207,4,0.0,5999,2024-08-19 17:16:12
9,6978,6,8,6972,6966,3,8,93,8,1896,6,0.0,6001,2024-08-19 17:17:12
9,6978,7,8,6971,6964,3,8,94,9,1814,12,0.0,6000,2024-08-19 17:18:12
9,6978,6,8,6971,6965,3,8,93,9,1642,16,0.0,6002,2024-08-19 17:19:13
9,6977,6,8,6971,6965,3,8,93,9,1874,4,0.0,6001,2024-08-19 17:20:13
9,6978,7,8,6971,6965,3,8,94,9,1378,15,0.0,6002,2024-08-19 17:21:13
9,6978,6,8,6972,6966,3,8,94,9,2006,5,0.0,6001,2024-08-19 17:22:13
9,6977,7,8,6970,6963,3,8,94,9,1562,10,0.0,6001,2024-08-19 17:23:13
9,6978,8,9,6971,6965,3,9,93,10,540,15,0.0,5999,2024-08-19 17:24:14
9,6978,6,8,6971,6964,3,8,94,9,1920,15,0.0,6001,2024-08-19 17:25:14
9,6978,6,8,6971,6964,3,8,94,9,1908,7,0.0,5998,2024-08-19 17:26:14
9,6976,6,8,6970,6964,3,8,94,9,1905,5,0.0,5999,2024-08-19 17:27:15
9,6979,6,8,6972,6965,3,8,94,8,1919,12,0.0,5999,2024-08-19 17:28:14
9,6978,6,8,6971,6964,3,8,93,9,1845,15,0.0,5999,2024-08-19 17:29:14
9,6978,6,8,6972,6965,3,8,94,9,1808,14,0.0,5998,2024-08-19 17:30:15
9,6978,6,8,6971,6964,3,8,94,9,1728,13,0.0,5999,2024-08-19 17:31:15
9,6978,6,8,6972,6966,3,8,94,8,1960,5,0.0,5996,2024-08-19 17:32:15
9,6978,6,8,6971,6964,3,8,94,9,1743,17,0.0,5998,2024-08-19 17:33:15
9,6978,6,8,6972,6965,3,8,94,9,1867,6,0.0,5998,2024-08-19 17:34:15
9,6977,7,8,6971,6964,3,8,93,9,1523,6,0.0,5997,2024-08-19 17:35:15
10,6979,8,9,6972,6965,3,8,93,9,1410,10,0.0,5998,2024-08-19 17:36:16
9,6978,6,8,6972,6966,3,8,94,9,2074,10,0.0,5998,2024-08-19 17:37:17
9,6977,6,8,6972,6966,3,8,93,8,1948,5,0.0,5996,2024-08-19 17:38:17
9,6977,6,8,6970,6964,3,8,94,9,1932,5,0.0,5997,2024-08-19 17:39:17
9,6978,6,8,6971,6965,3,8,93,9,1859,8,0.0,5989,2024-08-19 17:40:18
9,6977,6,8,6971,6964,3,8,94,9,1952,10,0.0,6000,2024-08-19 17:41:18
9,6978,6,8,6972,6966,3,8,94,9,1753,9,0.0,6000,2024-08-19 17:42:18
9,6977,6,8,6971,6964,3,8,93,9,1593,9,0.0,5998,2024-08-19 17:43:18
9,6976,6,8,6970,6964,3,8,94,9,1657,8,0.0,5999,2024-08-19 17:44:18
0,6977,0,0,6970,6963,1,2,100,3,0,12,0.0,6001,2024-08-19 17:45:18
0,6979,0,0,6972,6965,1,2,100,3,0,12,0.0,6000,2024-08-19 17:46:18
0,6979,0,0,6972,6966,1,2,100,2,0,5,0.0,6001,2024-08-19 17:47:18
9,6977,6,8,6970,6964,3,8,93,9,1883,9,0.0,5997,2024-08-19 17:48:18
9,6976,6,8,6970,6964,3,8,93,9,1770,5,0.0,5999,2024-08-19 17:49:18
9,6977,6,8,6971,6964,3,8,93,9,1885,13,0.0,6000,2024-08-19 17:50:18
9,6978,6,8,6973,6967,3,8,94,9,1857,12,0.0,6001,2024-08-19 17:51:19
9,6976,6,8,6970,6964,3,8,94,9,1967,4,0.0,6001,2024-08-19 17:52:19
9,6976,8,9,6970,6964,3,9,93,9,932,13,0.0,6001,2024-08-19 17:53:19
9,6977,6,8,6970,6963,3,8,93,9,1725,15,0.0,6000,2024-08-19 17:54:19
9,6977,7,8,6970,6964,3,8,94,9,1566,13,0.0,6000,2024-08-19 17:55:20
9,6977,6,8,6971,6966,3,8,94,9,1733,5,0.0,6002,2024-08-19 17:56:20
9,6976,8,9,6969,6963,3,9,94,9,889,15,0.0,6003,2024-08-19 17:57:20
11,6976,9,10,6970,6964,3,10,94,10,989,8,0.0,6000,2024-08-19 17:58:20
9,6976,6,8,6970,6964,3,8,93,9,2002,7,0.0,5998,2024-08-19 18:00:21
9,6977,7,8,6971,6965,3,8,93,9,1361,14,0.0,5997,2024-08-19 18:01:21
9,6977,7,9,6972,6966,3,9,93,9,792,15,0.0,6000,2024-08-19 18:02:21
9,6978,7,8,6972,6966,3,8,94,9,1541,11,0.0,6001,2024-08-19 18:03:21
15,6977,14,14,6971,6966,4,12,95,13,8,8,0.0,5999,2024-08-19 18:04:21
11,6979,11,11,6973,6966,3,9,94,10,534,5,0.0,5991,2024-08-19 18:05:22
9,6977,6,8,6970,6963,3,8,93,9,1950,12,0.0,5996,2024-08-19 18:06:22
9,6977,6,8,6971,6966,3,8,93,8,1802,4,0.0,5998,2024-08-19 18:07:22
9,6977,7,8,6970,6963,3,8,94,9,1340,15,0.0,5997,2024-08-19 18:08:22
9,6975,7,8,6970,6964,3,8,94,9,1497,8,0.0,6002,2024-08-19 18:09:23
9,6976,7,8,6970,6963,3,8,93,9,1267,12,0.0,6003,2024-08-19 18:10:23
9,6977,6,8,6971,6964,3,8,94,9,1842,6,0.0,6000,2024-08-19 18:11:25
9,6979,6,8,6972,6965,3,8,94,9,1933,11,0.0,5999,2024-08-19 18:12:25
9,6977,7,8,6970,6963,3,8,94,9,1764,16,0.0,5999,2024-08-19 18:13:25
10,6977,8,9,6970,6963,3,9,94,9,1464,8,0.0,6000,2024-08-19 18:14:27
9,6978,6,8,6971,6965,3,8,94,9,1960,5,0.0,6001,2024-08-19 18:15:27
9,6982,6,8,6976,6969,3,8,94,9,1790,6,0.0,6001,2024-08-19 18:16:27
9,6981,6,8,6974,6967,3,8,94,9,1847,15,0.0,6003,2024-08-19 18:17:28
9,6978,7,8,6971,6964,3,6,94,7,1235,9,0.0,5999,2024-08-19 18:18:28
9,6978,6,8,6972,6966,3,8,93,9,1753,5,0.0,6000,2024-08-19 18:19:28
28,6980,26,27,6974,6968,5,24,97,25,85,4,0.0,6002,2024-08-19 18:20:28
9,6976,6,8,6970,6964,3,8,93,9,1769,8,0.0,5998,2024-08-19 18:21:28
10,6979,9,10,6972,6965,3,8,94,9,630,10,0.0,5995,2024-08-19 18:22:29
9,6977,6,8,6971,6964,3,8,94,8,1968,14,0.0,5991,2024-08-19 18:23:29
10,6975,9,10,6969,6963,3,9,94,10,735,5,0.0,5995,2024-08-19 18:24:29
9,6978,6,8,6971,6964,3,8,93,9,1911,14,0.0,5995,2024-08-19 18:25:29
9,6975,6,8,6970,6965,3,8,93,9,1702,6,0.0,5994,2024-08-19 18:26:36
9,6976,6,8,6970,6964,3,8,94,9,1741,9,0.0,5995,2024-08-19 18:27:30
9,6977,7,8,6971,6965,3,9,94,9,1573,12,0.0,5992,2024-08-19 18:28:30
9,6975,6,8,6968,6961,3,8,94,9,1987,9,0.0,5994,2024-08-19 18:29:30
9,6975,7,8,6969,6962,3,8,94,9,1392,12,0.0,5995,2024-08-19 18:30:30
22,6973,20,21,6967,6961,5,19,96,20,619,13,0.0,6000,2024-08-19 18:31:31
9,6977,6,8,6970,6964,3,8,93,8,1948,5,0.0,5993,2024-08-19 18:32:31
9,6974,6,8,6968,6963,3,8,93,9,2036,13,0.0,5999,2024-08-19 18:33:31
9,6977,6,8,6970,6964,3,8,94,9,1846,14,0.0,5999,2024-08-19 18:34:31
9,6975,6,8,6969,6963,3,8,93,8,1749,10,0.0,5999,2024-08-19 18:35:32
9,6977,6,8,6970,6963,3,8,94,9,1827,16,0.0,6000,2024-08-19 18:36:32
9,6975,6,8,6969,6962,3,8,94,9,1642,13,0.0,5997,2024-08-19 18:37:32
10,6977,8,9,6971,6964,3,9,94,9,1202,13,0.0,5998,2024-08-19 18:38:32
9,6975,6,8,6969,6963,3,8,93,9,1831,8,0.0,5998,2024-08-19 18:39:32
9,6976,7,8,6970,6963,3,9,94,9,1126,16,0.0,5999,2024-08-19 18:40:33
9,6978,6,8,6971,6965,3,8,94,9,1779,15,0.0,5999,2024-08-19 18:41:33
9,6976,6,8,6970,6963,3,8,94,9,1859,6,0.0,5999,2024-08-19 18:42:33
9,6977,6,8,6971,6964,3,8,94,9,1628,11,0.0,5999,2024-08-19 18:43:33
9,6977,6,8,6970,6963,3,8,94,9,1789,14,0.0,5999,2024-08-19 18:44:34
9,6979,6,8,6972,6965,3,8,94,9,1825,15,0.0,5994,2024-08-19 18:45:34
9,6979,6,8,6971,6964,3,8,93,9,1947,12,0.0,5998,2024-08-19 18:46:34
9,6976,6,8,6969,6961,3,8,93,9,1730,13,0.0,5999,2024-08-19 18:47:34
10,6979,9,9,6972,6966,3,9,93,9,559,16,0.0,5997,2024-08-19 18:48:35
9,6979,6,8,6971,6963,3,8,94,9,1697,17,0.0,5995,2024-08-19 18:49:35
9,6977,6,8,6970,6963,3,8,93,9,1593,6,0.0,5993,2024-08-19 18:50:35
9,6978,6,8,6971,6963,3,8,94,9,1939,16,0.0,5994,2024-08-19 18:51:36
9,6979,6,8,6972,6965,3,8,93,9,1895,8,0.0,6002,2024-08-19 18:52:36
9,6979,6,8,6972,6965,3,8,94,9,1886,15,0.0,6002,2024-08-19 18:53:36
9,6979,6,8,6971,6964,3,8,94,9,1653,14,0.0,6002,2024-08-19 18:54:36
9,6979,6,8,6972,6965,3,8,94,9,1822,15,0.0,6001,2024-08-19 18:55:36
9,6976,6,8,6969,6962,3,8,93,9,1670,15,0.0,5995,2024-08-19 18:56:36
9,6977,6,8,6970,6963,3,8,94,9,1682,8,0.0,6002,2024-08-19 18:57:36
9,6980,6,8,6973,6966,3,8,94,9,1730,6,0.0,6005,2024-08-19 18:58:36
9,6978,6,8,6971,6965,3,8,93,9,1833,9,0.0,6004,2024-08-19 19:00:37
9,6981,6,8,6974,6968,3,8,94,9,1941,15,0.0,6003,2024-08-19 19:01:37
12,6980,6,10,6973,6966,3,11,94,12,4287,14,0.0,6006,2024-08-19 19:02:37
9,6981,6,8,6973,6966,3,8,93,9,1777,17,0.0,6003,2024-08-19 19:03:38
14,6980,12,13,6973,6966,3,12,94,13,669,16,0.0,6003,2024-08-19 19:04:38
9,6985,6,8,6979,6972,3,8,94,9,2010,6,0.0,6007,2024-08-19 19:05:38
11,6977,9,10,6971,6965,3,9,94,10,714,7,0.0,6004,2024-08-19 19:06:38
9,6979,7,8,6972,6965,3,9,94,9,1518,14,0.0,6005,2024-08-19 19:07:39
9,6976,6,8,6970,6964,3,8,94,9,1883,14,0.0,6006,2024-08-19 19:08:39
9,6977,6,8,6971,6965,3,8,93,9,1763,10,0.0,6009,2024-08-19 19:09:39
9,6977,6,8,6970,6964,3,8,94,9,1857,10,0.0,6007,2024-08-19 19:10:39
9,6976,6,8,6970,6964,3,9,94,9,1753,14,0.0,6008,2024-08-19 19:11:39
9,6978,6,8,6972,6965,3,8,94,9,1863,14,0.0,6009,2024-08-19 19:12:40
9,6978,7,8,6972,6966,3,8,94,9,1141,14,0.0,6009,2024-08-19 19:13:40
9,6977,6,8,6971,6964,3,8,94,9,1854,5,0.0,6006,2024-08-19 19:14:40
9,6978,6,8,6972,6965,3,8,94,9,1671,6,0.0,6005,2024-08-19 19:15:40
9,6976,6,8,6970,6963,3,8,94,9,1774,8,0.0,6007,2024-08-19 19:16:40
21,6979,20,20,6973,6966,4,16,96,16,144,13,0.0,6006,2024-08-19 19:17:41
9,6977,8,9,6971,6964,3,9,94,9,879,6,0.0,6008,2024-08-19 19:18:41
9,6978,7,8,6971,6965,3,8,94,9,1787,11,0.0,6008,2024-08-19 19:19:41
9,6978,6,8,6971,6965,3,8,94,9,1698,14,0.0,6009,2024-08-19 19:20:41
9,6976,6,8,6970,6965,3,8,94,9,2065,3,0.0,6009,2024-08-19 19:21:42
9,6977,6,8,6971,6965,3,8,94,9,1893,13,0.0,6007,2024-08-19 19:22:42
9,6979,7,8,6972,6966,3,9,94,9,1519,12,0.0,6008,2024-08-19 19:23:42
9,6979,7,8,6972,6966,3,9,94,9,1237,12,0.0,6009,2024-08-19 19:24:42
9,6977,6,8,6971,6965,3,8,94,9,1620,10,0.0,6011,2024-08-19 19:25:42
10,6977,7,9,6971,6965,3,8,93,9,1610,5,0.0,6011,2024-08-19 19:26:43
9,6977,6,8,6970,6964,3,8,94,9,1777,13,0.0,6010,2024-08-19 19:27:43
9,6978,6,8,6971,6965,3,8,94,9,1888,8,0.0,6005,2024-08-19 19:28:43
9,6978,6,8,6972,6965,3,8,94,9,1796,15,0.0,6012,2024-08-19 19:29:43
9,6977,6,8,6971,6966,3,8,94,9,1899,5,0.0,6008,2024-08-19 19:30:43
10,6979,7,9,6973,6967,3,8,94,9,1761,7,0.0,6006,2024-08-19 19:31:44
9,6977,6,8,6971,6965,3,8,93,9,1594,11,0.0,6007,2024-08-19 19:32:44
9,6978,7,8,6971,6965,3,8,93,9,1819,15,0.0,6008,2024-08-19 19:33:44
9,6977,6,8,6971,6964,3,8,94,9,1913,15,0.0,6008,2024-08-19 19:34:44
9,6980,6,8,6973,6966,3,8,93,9,1881,15,0.0,6007,2024-08-19 19:35:45
9,6978,6,8,6972,6965,3,8,93,9,1723,10,0.0,6005,2024-08-19 19:36:45
10,6979,8,9,6972,6966,3,9,94,10,1320,9,0.0,6010,2024-08-19 19:37:45
10,6979,8,9,6973,6967,3,9,94,9,651,9,0.0,6010,2024-08-19 19:38:45
9,6978,6,8,6972,6965,3,8,94,9,1882,4,0.0,6010,2024-08-19 19:39:46
9,6978,6,8,6972,6966,3,8,94,9,1814,10,0.0,6010,2024-08-19 19:40:46
9,6982,7,8,6976,6969,3,8,94,9,1131,6,0.0,6013,2024-08-19 19:41:46
9,6979,6,8,6973,6966,3,8,94,9,1798,12,0.0,6011,2024-08-19 19:42:47
9,6977,6,8,6971,6965,3,8,94,9,1918,9,0.0,6008,2024-08-19 19:43:47
9,6977,7,8,6971,6965,3,8,94,9,1615,9,0.0,6008,2024-08-19 19:44:47
9,6979,6,8,6972,6965,3,8,94,9,1556,10,0.0,6006,2024-08-19 19:45:47
9,6979,6,8,6973,6966,3,8,94,9,1775,9,0.0,6003,2024-08-19 19:46:47
9,6976,6,8,6970,6965,3,8,94,9,1973,5,0.0,6001,2024-08-19 19:47:47
9,6976,6,8,6970,6965,3,8,93,9,1855,7,0.0,6007,2024-08-19 19:48:48
9,6977,6,8,6971,6965,3,8,94,9,1783,6,0.0,6007,2024-08-19 19:49:48
9,6977,6,8,6970,6964,3,8,93,9,1914,10,0.0,6002,2024-08-19 19:50:48
9,6976,7,8,6970,6964,3,8,94,9,1693,15,0.0,6003,2024-08-19 19:51:49
10,6978,8,9,6972,6965,3,9,94,10,703,4,0.0,6006,2024-08-19 19:52:49
6,6978,0,5,6972,6966,3,5,100,6,10000,5,0.0,6005,2024-08-19 19:53:49
9,6977,6,8,6970,6963,3,8,93,9,1825,16,0.0,6006,2024-08-19 19:54:50
9,6978,6,8,6971,6964,3,8,94,9,1941,16,0.0,6006,2024-08-19 19:55:50
15,6978,15,15,6971,6964,4,14,95,14,91,9,0.0,6004,2024-08-19 19:56:50
9,6976,6,8,6969,6963,3,8,94,9,1797,9,0.0,6007,2024-08-19 19:57:50
9,6975,6,8,6969,6963,3,8,93,9,1860,10,0.0,5996,2024-08-19 19:58:51
9,6977,6,8,6971,6965,3,8,94,9,1677,7,0.0,5997,2024-08-19 20:00:52
9,6979,6,8,6972,6964,3,8,94,9,1901,15,0.0,6000,2024-08-19 20:01:52
9,6978,6,8,6971,6964,3,8,93,8,1979,10,0.0,6009,2024-08-19 20:02:52
9,6978,6,8,6970,6963,3,8,94,9,1701,8,0.0,6005,2024-08-19 20:03:53
9,6977,6,8,6970,6963,3,8,94,9,1809,10,0.0,6009,2024-08-19 20:04:53
37,6980,36,37,6973,6965,7,34,97,35,181,8,0.0,6000,2024-08-19 20:05:53
9,6977,7,8,6969,6961,3,8,93,9,1400,7,0.0,6005,2024-08-19 20:06:54
9,6976,6,8,6969,6962,3,8,93,9,1697,16,0.0,6005,2024-08-19 20:07:54
10,6979,9,10,6971,6963,3,9,94,10,1117,12,0.0,6009,2024-08-19 20:08:54
9,6976,6,8,6969,6963,3,8,94,9,1398,15,0.0,6009,2024-08-19 20:09:54
9,6980,7,8,6972,6964,3,8,94,9,1665,15,0.0,6013,2024-08-19 20:10:55
9,6979,6,8,6972,6965,3,8,93,9,1719,9,0.0,6012,2024-08-19 20:11:55
9,6979,8,9,6972,6964,3,9,94,9,523,17,0.0,6011,2024-08-19 20:12:57
9,6979,7,8,6972,6965,3,8,94,9,1492,8,0.0,6011,2024-08-19 20:13:57
9,6979,6,8,6972,6965,3,8,93,9,1634,13,0.0,6010,2024-08-19 20:14:57
9,6979,7,8,6971,6964,3,8,94,9,1671,17,0.0,6009,2024-08-19 20:15:57
9,6980,6,8,6973,6965,3,8,94,9,1697,15,0.0,6007,2024-08-19 20:16:57
8,6980,6,8,6973,6966,3,8,93,8,928,13,0.0,6010,2024-08-19 20:17:57
9,6980,7,8,6973,6966,3,8,94,9,1376,16,0.0,6007,2024-08-19 20:18:57
9,6979,6,8,6972,6966,3,8,94,9,1777,6,0.0,6008,2024-08-19 20:19:58
9,6979,6,8,6972,6965,3,8,93,9,1702,8,0.0,6006,2024-08-19 20:20:58
9,6977,6,8,6970,6962,3,8,94,9,1805,14,0.0,6007,2024-08-19 20:21:58
9,6978,7,8,6972,6965,3,8,94,9,1519,7,0.0,6006,2024-08-19 20:22:58
9,6979,7,8,6972,6964,3,8,93,9,1199,9,0.0,6008,2024-08-19 20:23:58
9,6979,6,8,6972,6965,3,8,94,9,1907,15,0.0,6007,2024-08-19 20:24:58
9,6978,6,8,6970,6963,3,8,94,9,1815,6,0.0,6007,2024-08-19 20:25:59
9,6978,6,8,6972,6965,3,8,94,9,1828,13,0.0,6006,2024-08-19 20:26:58
9,6979,6,8,6973,6966,3,8,93,9,1855,12,0.0,6006,2024-08-19 20:27:58
9,6979,6,8,6972,6965,3,8,94,9,1725,11,0.0,6006,2024-08-19 20:28:58
9,6977,6,8,6970,6963,3,8,93,9,1872,6,0.0,6005,2024-08-19 20:29:59
9,6978,6,8,6972,6966,3,8,94,9,1792,6,0.0,6006,2024-08-19 20:30:58
9,6978,6,8,6971,6964,3,8,94,9,1686,5,0.0,5999,2024-08-19 20:31:58
9,6978,6,8,6971,6964,3,8,93,9,1912,9,0.0,5999,2024-08-19 20:32:59
9,6977,7,8,6970,6964,3,8,93,9,1347,6,0.0,5998,2024-08-19 20:33:59
9,6978,6,8,6971,6964,3,8,94,9,1560,15,0.0,5994,2024-08-19 20:34:59
9,6978,6,8,6971,6965,3,8,94,9,1841,5,0.0,5998,2024-08-19 20:35:59
9,6979,6,8,6972,6965,3,8,93,9,1877,16,0.0,6002,2024-08-19 20:37:00
9,6979,6,8,6972,6965,3,8,94,9,1846,9,0.0,5999,2024-08-19 20:38:00
9,6979,6,8,6972,6965,3,8,93,9,1862,9,0.0,6001,2024-08-19 20:39:00
9,6978,6,8,6971,6965,3,8,94,9,1855,10,0.0,6000,2024-08-19 20:40:01
9,6978,7,8,6971,6964,3,9,94,9,1289,14,0.0,6000,2024-08-19 20:41:01
9,6978,6,8,6971,6965,3,8,94,9,1791,5,0.0,6000,2024-08-19 20:42:03
9,6978,6,8,6971,6965,3,8,93,9,2000,7,0.0,6000,2024-08-19 20:43:03
9,6979,6,8,6972,6965,3,8,94,9,1809,11,0.0,5999,2024-08-19 20:44:03
9,6979,6,8,6972,6965,3,8,94,9,1897,14,0.0,5999,2024-08-19 20:45:04
9,6979,6,8,6972,6966,3,8,94,9,1804,15,0.0,6004,2024-08-19 20:46:04
9,6979,6,8,6972,6966,3,8,94,9,1787,16,0.0,6005,2024-08-19 20:47:04
9,6977,6,8,6970,6963,3,8,94,9,1766,14,0.0,6005,2024-08-19 20:48:04
9,6978,6,8,6971,6965,3,8,94,9,1985,14,0.0,6004,2024-08-19 20:49:05
1,6977,0,0,6971,6965,1,3,100,3,0,15,0.0,6002,2024-08-19 20:50:04
9,6978,6,8,6972,6966,3,8,94,9,1875,6,0.0,6003,2024-08-19 20:51:04
9,6979,7,8,6973,6967,3,8,94,9,1710,10,0.0,6001,2024-08-19 20:52:05
9,6978,7,8,6971,6964,3,8,93,8,1569,13,0.0,6003,2024-08-19 20:53:05
9,6980,6,8,6973,6967,3,8,93,8,1979,11,0.0,6002,2024-08-19 20:54:07
9,6978,7,8,6971,6964,3,8,94,9,1707,16,0.0,6003,2024-08-19 20:55:07
9,6979,6,8,6972,6965,3,8,94,9,1778,16,0.0,6004,2024-08-19 20:56:07
9,6980,6,8,6973,6967,3,8,94,9,1980,7,0.0,6004,2024-08-19 20:57:07
9,6978,6,8,6971,6964,3,8,94,9,1753,16,0.0,6004,2024-08-19 20:58:07
9,6979,8,9,6973,6966,3,9,94,9,550,12,0.0,6003,2024-08-19 21:00:08
9,6977,6,8,6971,6965,3,8,94,9,1814,7,0.0,6004,2024-08-19 21:01:08
9,6981,7,9,6974,6967,3,9,94,9,1675,10,0.0,6004,2024-08-19 21:02:08
9,6978,6,8,6971,6964,3,8,94,9,1617,8,0.0,6005,2024-08-19 21:03:08
9,6979,6,8,6972,6965,3,8,93,9,1914,11,0.0,6005,2024-08-19 21:04:08
9,6979,6,8,6972,6966,3,8,93,9,1716,5,0.0,6006,2024-08-19 21:05:08
9,6980,6,8,6974,6967,3,8,94,9,1798,11,0.0,6007,2024-08-19 21:06:08
9,6979,6,8,6973,6967,3,8,94,9,2101,12,0.0,6004,2024-08-19 21:07:09
9,6979,6,8,6973,6966,3,8,94,9,1762,5,0.0,6005,2024-08-19 21:08:09
9,6980,6,8,6974,6967,3,8,94,9,1946,10,0.0,6005,2024-08-19 21:09:09
9,6976,6,8,6970,6963,3,8,94,9,1850,5,0.0,6004,2024-08-19 21:10:09
9,6977,6,8,6971,6964,3,8,94,9,1809,11,0.0,6004,2024-08-19 21:11:09
9,6977,6,8,6971,6964,3,8,94,9,1984,14,0.0,6004,2024-08-19 21:12:10
9,6978,6,8,6972,6965,3,8,94,9,1821,13,0.0,6003,2024-08-19 21:13:10
9,6978,6,8,6971,6963,3,8,94,9,1804,16,0.0,6003,2024-08-19 21:14:10
9,6978,6,8,6972,6966,3,8,94,9,1894,11,0.0,6004,2024-08-19 21:15:10
9,6978,6,8,6972,6966,3,8,94,9,1880,6,0.0,6004,2024-08-19 21:16:10
9,6976,6,8,6970,6963,3,8,94,9,1910,13,0.0,6004,2024-08-19 21:17:10
9,6979,6,8,6973,6966,3,8,94,9,1882,5,0.0,6004,2024-08-19 21:18:10
9,6977,6,8,6970,6964,3,8,94,9,1969,13,0.0,6005,2024-08-19 21:19:10
9,6976,6,8,6970,6964,3,8,94,9,1793,10,0.0,6004,2024-08-19 21:20:11
9,6975,6,8,6970,6964,3,8,93,9,1869,4,0.0,6005,2024-08-19 21:21:11
9,6978,6,8,6972,6965,3,8,94,9,1959,6,0.0,6005,2024-08-19 21:22:11
10,6978,8,9,6971,6964,3,9,94,9,1666,15,0.0,6004,2024-08-19 21:23:11
9,6977,7,8,6971,6964,3,8,94,9,1575,15,0.0,6005,2024-08-19 21:24:11
9,6978,6,8,6972,6965,3,8,94,9,1867,13,0.0,6003,2024-08-19 21:25:12
9,6977,7,8,6971,6964,3,9,94,9,1211,10,0.0,6004,2024-08-19 21:26:12
11,6978,11,11,6971,6964,3,10,94,11,100,16,0.0,6004,2024-08-19 21:27:12
9,6978,6,8,6971,6964,3,8,94,9,1974,13,0.0,6005,2024-08-19 21:28:12
10,6977,9,9,6971,6965,3,9,94,10,237,5,0.0,6002,2024-08-19 21:29:13
9,6978,6,8,6971,6965,3,8,94,9,1748,11,0.0,6003,2024-08-19 21:30:13
9,6978,6,8,6971,6964,3,8,94,9,1793,10,0.0,6002,2024-08-19 21:31:13
9,6977,7,8,6971,6964,3,8,93,9,1678,8,0.0,6002,2024-08-19 21:32:13
9,6977,8,9,6970,6963,3,9,94,9,751,11,0.0,6001,2024-08-19 21:33:14
9,6978,6,8,6971,6963,3,8,93,9,1599,17,0.0,6001,2024-08-19 21:34:14
9,6979,6,8,6972,6965,3,8,94,9,1985,9,0.0,6002,2024-08-19 21:35:16
9,6978,6,8,6972,6965,3,8,93,9,1516,15,0.0,6002,2024-08-19 21:36:16
9,6977,6,8,6970,6963,3,8,94,9,1908,12,0.0,6003,2024-08-19 21:37:16
36,6978,35,36,6971,6965,7,33,97,34,243,10,0.0,6002,2024-08-19 21:38:16
9,6978,6,8,6971,6964,3,8,94,9,1749,16,0.0,6001,2024-08-19 21:39:17
9,6978,6,8,6972,6965,3,8,94,9,1623,10,0.0,6001,2024-08-19 21:40:17
