1-3-12_v,1-3-9_v,1-3-13_v,1-3-8_v,1-3-10_v,1-3-7_v,1-3-11_v,1-3-6_v,1-3-5_v,1-3-4_v,1-3-3_v,1-3-2_v,1-3-1_v,1-3-0_v,csvTime
1451,95,0.0,9,5998,2,4,8,7,8,9,6962,6968,6974,2024-08-25 04:07:31
1780,95,0.0,9,6000,2,16,8,6,8,9,6961,6968,6974,2024-08-25 04:08:32
1724,95,0.0,9,6000,2,6,8,6,8,9,6962,6968,6974,2024-08-25 04:09:32
1719,95,0.0,9,6019,2,14,8,6,8,9,6963,6969,6976,2024-08-25 04:10:32
1826,95,0.0,9,6012,2,9,8,6,8,9,6961,6967,6974,2024-08-25 04:11:32
1711,95,0.0,9,6005,2,14,8,6,8,9,6961,6968,6975,2024-08-25 04:12:33
1724,95,0.0,9,6014,2,4,8,6,8,9,6956,6962,6968,2024-08-25 04:13:33
1761,95,0.0,9,6009,2,8,8,6,8,9,6962,6967,6973,2024-08-25 04:14:33
1771,95,0.0,9,6008,2,5,8,6,8,9,6962,6968,6974,2024-08-25 04:15:33
10000,100,0.0,3,6007,1,5,3,0,0,3,6962,6968,6972,2024-08-25 04:16:34
0,100,0.0,3,6010,1,10,2,0,0,0,6962,6968,6974,2024-08-25 04:17:34
0,100,0.0,3,6008,1,13,2,0,0,0,6960,6967,6973,2024-08-25 04:18:34
0,100,0.0,2,6009,1,9,2,0,0,0,6960,6967,6973,2024-08-25 04:19:34
0,100,0.0,2,6010,1,5,2,0,0,0,6961,6967,6973,2024-08-25 04:20:34
0,100,0.0,2,6011,1,16,2,0,0,0,6958,6966,6973,2024-08-25 04:21:34
0,100,0.0,2,6011,1,5,2,0,0,0,6961,6968,6974,2024-08-25 04:22:34
0,100,0.0,2,6011,1,14,2,0,0,0,6961,6968,6975,2024-08-25 04:23:34
0,100,0.0,2,6012,1,15,2,0,0,0,6961,6967,6974,2024-08-25 04:24:34
0,100,0.0,2,6010,1,13,2,0,0,0,6962,6969,6976,2024-08-25 04:25:34
0,100,0.0,2,6010,1,11,2,0,0,0,6960,6967,6975,2024-08-25 04:26:34
0,100,0.0,2,6011,1,7,2,0,0,0,6962,6967,6974,2024-08-25 04:27:34
0,100,0.0,2,6011,1,12,2,0,0,0,6961,6968,6976,2024-08-25 04:28:34
0,100,0.0,2,6011,1,6,2,0,0,0,6961,6968,6975,2024-08-25 04:29:34
0,100,0.0,2,6010,1,17,2,0,0,0,6960,6967,6974,2024-08-25 04:30:34
0,100,0.0,2,6011,1,8,2,0,0,0,6961,6968,6975,2024-08-25 04:31:34
0,100,0.0,2,6011,1,6,2,0,0,0,6961,6967,6973,2024-08-25 04:32:34
0,100,0.0,2,6011,1,14,2,0,0,0,6960,6967,6973,2024-08-25 04:33:34
0,100,0.0,2,6011,1,8,2,0,0,0,6961,6968,6975,2024-08-25 04:34:34
0,100,0.0,2,6011,1,6,2,0,0,0,6961,6967,6973,2024-08-25 04:35:34
0,100,0.0,2,6010,1,12,2,0,0,0,6960,6967,6974,2024-08-25 04:36:34
0,100,0.0,2,6012,1,5,2,0,0,0,6961,6968,6975,2024-08-25 04:37:34
0,100,0.0,2,6012,1,12,2,0,0,0,6961,6967,6973,2024-08-25 04:38:34
0,100,0.0,2,6010,1,6,2,0,0,0,6964,6970,6976,2024-08-25 04:39:34
0,100,0.0,2,6011,1,16,2,0,0,0,6963,6969,6976,2024-08-25 04:40:34
0,100,0.0,2,6011,1,8,2,0,0,0,6963,6970,6976,2024-08-25 04:41:35
0,100,0.0,2,6011,1,5,2,0,0,0,6964,6969,6975,2024-08-25 04:42:36
0,100,0.0,2,6011,1,13,2,0,0,0,6963,6969,6976,2024-08-25 04:43:36
0,100,0.0,2,6011,1,6,2,0,0,0,6963,6969,6975,2024-08-25 04:44:36
0,100,0.0,2,6010,1,13,2,0,0,0,6964,6970,6975,2024-08-25 04:45:37
0,100,0.0,2,6011,1,4,2,0,0,0,6965,6970,6975,2024-08-25 04:46:37
0,100,0.0,2,6011,1,5,2,0,0,0,6966,6972,6978,2024-08-25 04:47:37
0,100,0.0,2,6008,1,9,2,0,0,0,6964,6970,6975,2024-08-25 04:48:37
0,100,0.0,2,6008,1,13,2,0,0,0,6963,6969,6975,2024-08-25 04:49:37
0,100,0.0,2,6007,1,4,2,0,0,0,6962,6968,6974,2024-08-25 04:50:36
0,100,0.0,2,6003,1,6,2,0,0,0,6962,6968,6974,2024-08-25 04:51:38
0,100,0.0,2,6006,1,9,2,0,0,0,6961,6967,6973,2024-08-25 04:52:38
0,100,0.0,2,6006,1,5,2,0,0,0,6963,6969,6975,2024-08-25 04:53:38
0,100,0.0,2,6006,1,8,2,0,0,0,6962,6969,6975,2024-08-25 04:54:38
0,100,0.0,2,6008,1,13,2,0,0,0,6963,6969,6975,2024-08-25 04:55:38
0,100,0.0,2,6006,1,14,2,0,0,0,6962,6968,6973,2024-08-25 04:56:38
0,100,0.0,2,6007,1,14,2,0,0,0,6962,6968,6974,2024-08-25 04:57:38
0,100,0.0,2,6008,1,10,2,0,0,0,6961,6967,6973,2024-08-25 04:58:38
0,100,0.0,2,6009,1,13,2,0,0,0,6962,6968,6974,2024-08-25 05:00:40
0,100,0.0,2,6008,1,10,2,0,0,0,6963,6968,6973,2024-08-25 05:01:40
0,100,0.0,2,6008,1,13,2,0,0,0,6961,6968,6974,2024-08-25 05:02:40
0,100,0.0,2,6009,1,11,2,0,0,0,6964,6970,6976,2024-08-25 05:03:40
0,100,0.0,2,6008,1,6,2,0,0,0,6963,6969,6974,2024-08-25 05:04:40
0,100,0.0,2,6006,1,13,2,0,0,0,6963,6968,6974,2024-08-25 05:05:40
0,100,0.0,2,6007,1,14,2,0,0,0,6962,6967,6973,2024-08-25 05:06:40
0,100,0.0,2,6005,1,13,2,0,0,0,6961,6967,6972,2024-08-25 05:07:41
0,100,0.0,2,6005,1,13,2,0,0,0,6963,6968,6974,2024-08-25 05:08:41
0,100,0.0,2,6005,1,11,2,0,0,0,6964,6969,6974,2024-08-25 05:09:42
0,100,0.0,2,6006,1,9,2,0,0,0,6963,6969,6974,2024-08-25 05:10:42
0,100,0.0,2,6005,1,8,2,0,0,0,6961,6967,6973,2024-08-25 05:11:42
0,100,0.0,2,6005,1,3,2,0,0,0,6963,6968,6974,2024-08-25 05:12:41
0,100,0.0,2,6006,1,12,2,0,0,0,6963,6969,6974,2024-08-25 05:13:41
0,100,0.0,2,6005,1,3,2,0,0,0,6964,6968,6973,2024-08-25 05:14:43
0,100,0.0,2,6004,1,12,2,0,0,0,6965,6970,6976,2024-08-25 05:15:43
1714,95,0.0,9,6002,2,8,8,6,8,9,6964,6970,6975,2024-08-25 05:16:43
597,95,0.0,12,6004,3,12,12,11,11,12,6964,6970,6975,2024-08-25 05:17:44
283,97,0.0,27,6005,5,13,26,28,27,26,6962,6967,6973,2024-08-25 05:18:44
1710,95,0.0,9,6006,2,5,8,6,8,9,6963,6968,6974,2024-08-25 05:19:45
1688,95,0.0,9,6005,2,12,8,6,8,9,6965,6970,6975,2024-08-25 05:20:45
1738,95,0.0,9,6006,2,7,8,6,8,9,6962,6968,6974,2024-08-25 05:21:45
1717,95,0.0,9,6008,2,3,8,6,8,9,6963,6968,6974,2024-08-25 05:22:45
1723,95,0.0,9,6006,2,12,8,6,8,9,6962,6968,6974,2024-08-25 05:23:45
0,100,0.0,3,6007,1,10,2,0,0,0,6961,6967,6972,2024-08-25 05:24:45
0,100,0.0,2,6004,1,5,2,0,0,0,6963,6969,6974,2024-08-25 05:25:45
0,100,0.0,2,6004,1,3,2,0,0,0,6963,6969,6975,2024-08-25 05:26:45
0,100,0.0,2,6005,1,3,2,0,0,0,6964,6969,6975,2024-08-25 05:27:45
0,100,0.0,2,6004,1,11,2,0,0,0,6964,6970,6976,2024-08-25 05:28:45
0,100,0.0,2,6004,1,14,2,0,0,0,6960,6967,6973,2024-08-25 05:29:45
0,100,0.0,2,6005,1,4,2,0,0,0,6962,6967,6973,2024-08-25 05:30:47
0,100,0.0,2,6005,1,14,2,0,0,0,6961,6968,6974,2024-08-25 05:31:47
0,100,0.0,2,6005,1,13,2,0,0,0,6961,6967,6973,2024-08-25 05:32:47
0,100,0.0,2,6006,1,5,2,0,0,0,6961,6968,6974,2024-08-25 05:33:47
0,100,0.0,2,6007,1,5,2,0,0,0,6963,6969,6976,2024-08-25 05:34:47
0,100,0.0,2,6007,1,15,2,0,0,0,6961,6967,6974,2024-08-25 05:35:48
0,100,0.0,2,6007,1,15,2,0,0,0,6961,6968,6974,2024-08-25 05:36:48
0,100,0.0,2,6007,1,9,2,0,0,0,6962,6968,6975,2024-08-25 05:37:48
0,100,0.0,2,6006,1,16,2,0,0,0,6961,6968,6975,2024-08-25 05:38:48
0,100,0.0,2,6007,1,8,2,0,0,0,6962,6968,6975,2024-08-25 05:39:48
0,100,0.0,2,6007,1,9,2,0,0,0,6961,6968,6974,2024-08-25 05:40:48
0,100,0.0,2,6007,1,16,2,0,0,0,6962,6968,6975,2024-08-25 05:41:48
1742,95,0.0,9,6006,2,4,8,6,8,9,6962,6968,6975,2024-08-25 05:42:49
1667,95,0.0,9,6004,2,6,8,6,8,9,6960,6967,6974,2024-08-25 05:43:49
1704,95,0.0,9,6006,2,12,8,6,8,9,6961,6968,6975,2024-08-25 05:44:49
1553,95,0.0,9,6003,2,13,8,6,8,9,6964,6970,6976,2024-08-25 05:45:49
1766,95,0.0,9,6003,2,15,8,6,8,9,6961,6968,6974,2024-08-25 05:46:49
1694,95,0.0,9,6004,2,10,8,6,8,9,6962,6969,6976,2024-08-25 05:47:49
1680,95,0.0,9,6005,2,13,8,6,8,9,6962,6968,6975,2024-08-25 05:48:50
1775,95,0.0,9,6005,2,5,8,6,8,9,6963,6969,6975,2024-08-25 05:49:50
1718,95,0.0,9,6007,2,8,8,6,8,9,6963,6969,6974,2024-08-25 05:50:50
1800,95,0.0,9,6007,2,10,8,6,8,9,6965,6971,6977,2024-08-25 05:51:50
1800,95,0.0,9,6007,2,12,8,6,8,9,6963,6969,6975,2024-08-25 05:52:50
1678,95,0.0,9,6007,2,15,8,6,8,9,6963,6969,6976,2024-08-25 05:53:50
1693,95,0.0,9,6005,2,5,8,6,8,9,6963,6969,6976,2024-08-25 05:54:51
1687,95,0.0,9,6006,2,15,8,6,8,9,6962,6968,6975,2024-08-25 05:55:51
1729,95,0.0,9,6006,2,10,8,6,8,9,6962,6968,6973,2024-08-25 05:56:51
1731,95,0.0,9,6005,2,5,8,6,8,9,6963,6970,6976,2024-08-25 05:57:51
1657,95,0.0,9,6008,2,13,8,6,8,9,6964,6970,6976,2024-08-25 05:58:52
1772,95,0.0,9,6006,2,12,8,6,8,9,6962,6968,6974,2024-08-25 06:00:52
1636,95,0.0,9,6007,2,5,8,6,8,9,6963,6969,6975,2024-08-25 06:01:52
1607,95,0.0,9,6008,2,11,8,6,8,9,6962,6969,6975,2024-08-25 06:02:52
1431,95,0.0,9,6008,2,7,9,7,8,9,6963,6969,6975,2024-08-25 06:03:52
1781,95,0.0,9,6008,2,5,8,6,8,9,6964,6970,6976,2024-08-25 06:04:53
1658,95,0.0,9,6008,2,15,9,7,8,9,6963,6970,6976,2024-08-25 06:05:53
1012,95,0.0,9,6008,2,4,9,7,8,9,6964,6969,6975,2024-08-25 06:06:53
1726,95,0.0,9,6007,2,14,8,6,8,9,6961,6966,6972,2024-08-25 06:07:53
1524,95,0.0,9,6006,2,10,8,7,8,9,6965,6971,6976,2024-08-25 06:08:53
1674,95,0.0,9,6008,2,3,8,6,8,9,6964,6969,6974,2024-08-25 06:09:53
1737,95,0.0,9,6009,2,6,8,6,8,9,6962,6968,6974,2024-08-25 06:10:53
1727,95,0.0,9,6008,2,12,8,6,8,9,6963,6969,6974,2024-08-25 06:11:53
1590,95,0.0,9,6009,2,15,9,7,8,9,6963,6970,6977,2024-08-25 06:12:53
1673,95,0.0,9,6010,2,8,8,6,8,9,6964,6970,6975,2024-08-25 06:13:53
1679,95,0.0,9,6010,2,13,8,6,8,9,6963,6969,6975,2024-08-25 06:14:53
1780,95,0.0,9,6011,2,9,8,6,8,9,6964,6970,6976,2024-08-25 06:15:54
1433,95,0.0,9,6010,2,12,8,7,8,9,6965,6972,6978,2024-08-25 06:16:54
1715,95,0.0,9,6010,2,5,8,6,8,9,6963,6969,6975,2024-08-25 06:17:54
1752,95,0.0,9,6009,2,15,8,6,8,9,6965,6971,6977,2024-08-25 06:18:54
1287,95,0.0,9,6009,2,12,9,7,8,9,6962,6969,6975,2024-08-25 06:19:54
1530,95,0.0,9,6009,2,15,9,6,8,9,6962,6968,6974,2024-08-25 06:20:54
1715,95,0.0,9,6010,2,10,9,6,8,9,6963,6969,6976,2024-08-25 06:21:54
1593,95,0.0,9,6011,2,5,8,6,8,9,6965,6970,6976,2024-08-25 06:22:55
1633,95,0.0,9,6012,2,15,8,6,8,9,6963,6970,6976,2024-08-25 06:23:55
1639,95,0.0,9,6011,2,6,8,6,8,9,6964,6970,6976,2024-08-25 06:24:55
1623,95,0.0,9,6011,2,10,9,7,8,9,6964,6970,6975,2024-08-25 06:25:55
335,95,0.0,10,6011,2,10,9,8,8,9,6964,6970,6976,2024-08-25 06:26:56
1501,95,0.0,9,6011,2,3,8,6,8,9,6964,6970,6975,2024-08-25 06:27:56
1645,95,0.0,9,6012,2,11,8,6,8,9,6964,6970,6976,2024-08-25 06:28:57
1405,95,0.0,9,6010,2,4,8,7,8,8,6963,6969,6974,2024-08-25 06:29:57
1617,95,0.0,9,6010,2,7,8,7,8,9,6964,6970,6976,2024-08-25 06:30:57
1527,95,0.0,9,6009,2,9,8,6,8,9,6963,6969,6974,2024-08-25 06:31:57
946,95,0.0,9,6008,2,14,9,8,9,9,6962,6968,6975,2024-08-25 06:32:57
1310,95,0.0,10,6008,2,3,9,8,9,10,6964,6970,6975,2024-08-25 06:33:57
976,95,0.0,9,6009,2,8,9,7,8,9,6966,6971,6976,2024-08-25 06:34:57
1762,95,0.0,9,6008,2,13,8,6,8,9,6964,6970,6977,2024-08-25 06:35:57
1524,95,0.0,9,6007,2,5,9,6,8,9,6965,6970,6976,2024-08-25 06:36:58
1523,95,0.0,9,6006,2,13,8,6,8,9,6961,6966,6972,2024-08-25 06:37:58
1307,95,0.0,9,6007,2,4,9,6,8,9,6964,6970,6976,2024-08-25 06:38:58
1385,95,0.0,9,6007,2,13,8,7,8,9,6965,6971,6976,2024-08-25 06:39:59
1441,95,0.0,9,6006,2,11,9,7,8,9,6965,6971,6976,2024-08-25 06:40:59
1469,95,0.0,9,6005,2,9,9,7,8,9,6964,6969,6975,2024-08-25 06:41:59
1600,95,0.0,9,6004,2,8,8,6,8,9,6964,6970,6976,2024-08-25 06:42:59
1658,95,0.0,9,6003,2,9,8,6,8,9,6963,6968,6974,2024-08-25 06:44:00
1557,95,0.0,9,6002,2,7,8,6,8,9,6964,6969,6974,2024-08-25 06:45:00
1754,95,0.0,9,6002,2,10,8,6,8,9,6963,6968,6973,2024-08-25 06:46:00
1626,95,0.0,9,6003,2,14,8,7,8,9,6962,6967,6973,2024-08-25 06:47:00
1622,95,0.0,9,6003,2,11,9,7,8,9,6963,6968,6973,2024-08-25 06:48:01
1639,95,0.0,9,6002,2,10,8,6,8,9,6963,6968,6973,2024-08-25 06:49:01
788,95,0.0,9,6003,2,14,9,7,8,9,6963,6969,6975,2024-08-25 06:50:01
917,95,0.0,9,6003,2,6,9,7,8,9,6964,6969,6975,2024-08-25 06:51:01
1333,95,0.0,9,6001,2,4,8,7,8,9,6964,6970,6975,2024-08-25 06:52:01
1656,95,0.0,9,6001,2,5,8,6,8,9,6963,6969,6974,2024-08-25 06:53:01
1744,95,0.0,9,5998,2,13,8,6,8,9,6963,6969,6975,2024-08-25 06:54:01
1033,95,0.0,9,6002,2,5,9,7,8,9,6962,6967,6973,2024-08-25 06:55:01
1130,95,0.0,9,6000,2,9,9,7,8,9,6963,6968,6974,2024-08-25 06:56:02
1727,95,0.0,9,6000,2,4,8,6,8,9,6963,6969,6974,2024-08-25 06:57:02
1129,95,0.0,9,5998,2,8,8,7,8,9,6963,6969,6974,2024-08-25 06:58:02
1780,95,0.0,9,5999,2,5,8,6,8,9,6961,6967,6973,2024-08-25 07:00:03
446,95,0.0,10,5998,2,14,9,8,9,9,6964,6970,6976,2024-08-25 07:01:04
773,95,0.0,9,5999,2,11,9,7,8,9,6963,6969,6975,2024-08-25 07:02:04
1610,95,0.0,9,5996,2,14,8,6,8,8,6963,6969,6975,2024-08-25 07:03:04
1141,95,0.0,9,5998,2,6,9,7,8,9,6961,6966,6972,2024-08-25 07:04:04
1666,95,0.0,9,5998,2,15,8,6,8,9,6963,6968,6974,2024-08-25 07:05:04
1752,95,0.0,9,6000,2,13,8,6,8,9,6962,6968,6974,2024-08-25 07:06:04
1761,95,0.0,9,5999,2,13,8,6,8,9,6961,6967,6973,2024-08-25 07:07:05
1517,95,0.0,9,6001,2,15,9,7,8,9,6963,6969,6975,2024-08-25 07:08:05
1687,95,0.0,9,6000,2,13,8,6,8,9,6961,6967,6973,2024-08-25 07:09:05
1712,95,0.0,9,6000,2,5,8,6,8,9,6962,6968,6973,2024-08-25 07:10:05
1723,95,0.0,9,6002,2,5,8,6,8,9,6963,6968,6974,2024-08-25 07:11:05
1578,95,0.0,9,6002,2,14,8,6,8,9,6964,6970,6977,2024-08-25 07:12:06
1776,95,0.0,9,6000,2,14,8,6,8,9,6961,6967,6974,2024-08-25 07:13:06
1702,95,0.0,9,6002,2,4,8,6,8,9,6963,6968,6973,2024-08-25 07:14:06
1767,95,0.0,9,5999,2,6,8,6,8,9,6964,6970,6976,2024-08-25 07:15:06
1697,95,0.0,9,5999,2,11,8,6,8,9,6963,6969,6975,2024-08-25 07:16:07
1788,95,0.0,9,5999,2,12,8,6,8,9,6964,6970,6976,2024-08-25 07:17:07
1767,95,0.0,9,5998,2,7,8,6,8,9,6964,6970,6975,2024-08-25 07:18:07
1673,95,0.0,9,5998,2,5,8,6,8,9,6964,6970,6975,2024-08-25 07:19:07
1664,95,0.0,9,5998,2,15,8,6,8,9,6963,6970,6976,2024-08-25 07:20:07
1363,95,0.0,10,6002,3,13,9,8,9,10,6963,6969,6975,2024-08-25 07:21:08
1709,95,0.0,9,6002,2,4,8,6,8,9,6963,6969,6974,2024-08-25 07:22:08
1673,95,0.0,9,6002,2,6,8,6,8,9,6963,6969,6975,2024-08-25 07:23:08
1723,95,0.0,9,6003,2,14,8,6,8,9,6963,6970,6976,2024-08-25 07:24:08
1734,95,0.0,9,6002,2,5,8,6,8,9,6965,6971,6977,2024-08-25 07:25:08
1658,95,0.0,9,6002,2,9,8,6,8,9,6961,6967,6973,2024-08-25 07:26:08
1740,95,0.0,9,6002,2,6,8,6,8,9,6964,6969,6975,2024-08-25 07:27:09
1719,95,0.0,9,5998,2,11,8,6,8,9,6961,6967,6973,2024-08-25 07:28:09
1736,95,0.0,9,5995,2,8,8,6,8,9,6963,6968,6974,2024-08-25 07:29:09
1766,95,0.0,9,5997,2,14,8,6,8,9,6963,6969,6975,2024-08-25 07:30:09
1684,95,0.0,9,5999,2,7,8,6,8,9,6963,6969,6975,2024-08-25 07:31:10
1717,95,0.0,9,5998,2,12,8,6,8,9,6963,6969,6976,2024-08-25 07:32:10
1723,95,0.0,9,6001,2,5,8,6,8,9,6964,6969,6974,2024-08-25 07:33:10
1777,95,0.0,9,6003,2,14,8,6,8,9,6963,6969,6975,2024-08-25 07:34:10
1427,95,0.0,9,6001,2,6,8,7,8,9,6965,6970,6975,2024-08-25 07:35:10
1698,95,0.0,9,6001,2,12,8,6,8,9,6964,6969,6974,2024-08-25 07:36:10
1714,95,0.0,9,6001,2,12,8,6,8,9,6964,6969,6975,2024-08-25 07:37:10
1029,95,0.0,9,6002,2,10,9,8,9,9,6964,6969,6974,2024-08-25 07:38:11
1633,95,0.0,9,6003,2,13,8,6,8,9,6962,6968,6974,2024-08-25 07:39:11
1662,95,0.0,9,6002,2,9,8,6,8,9,6963,6968,6973,2024-08-25 07:40:11
1652,95,0.0,9,5999,2,13,8,6,8,9,6962,6967,6973,2024-08-25 07:41:11
1708,95,0.0,9,5995,2,13,8,6,8,9,6961,6967,6972,2024-08-25 07:42:12
213,95,0.0,12,6002,3,14,11,12,12,12,6961,6967,6973,2024-08-25 07:43:12
1729,95,0.0,9,6001,2,6,8,6,8,9,6963,6968,6974,2024-08-25 07:44:12
1579,95,0.0,9,6000,2,6,9,6,8,9,6964,6969,6974,2024-08-25 07:45:12
1712,95,0.0,9,6000,2,3,8,6,8,9,6948,6953,6958,2024-08-25 07:46:13
1034,94,0.0,9,5993,2,4,9,7,8,8,6948,6954,6959,2024-08-25 07:47:13
1307,95,0.0,9,5996,2,3,8,7,8,8,6951,6956,6961,2024-08-25 07:48:13
947,95,0.0,9,5995,2,5,9,7,8,9,6949,6954,6960,2024-08-25 07:49:14
1153,95,0.0,9,5995,2,13,9,7,8,9,6950,6955,6960,2024-08-25 07:50:14
1620,95,0.0,9,5996,2,8,9,7,8,9,6950,6956,6961,2024-08-25 07:51:14
149,95,0.0,10,5994,3,14,9,11,11,11,6950,6956,6962,2024-08-25 07:52:14
1737,95,0.0,9,5995,2,12,8,6,8,9,6950,6955,6960,2024-08-25 07:53:15
1600,95,0.0,9,5996,2,13,8,6,8,9,6948,6953,6959,2024-08-25 07:54:15
1711,95,0.0,9,5993,2,12,8,6,8,9,6947,6952,6958,2024-08-25 07:55:15
1728,95,0.0,9,5992,2,8,8,6,8,9,6947,6952,6957,2024-08-25 07:56:16
1556,95,0.0,9,5995,2,3,8,6,8,9,6945,6951,6956,2024-08-25 07:57:16
1763,95,0.0,9,5992,2,11,8,6,8,9,6948,6954,6959,2024-08-25 07:58:16
1601,95,0.0,9,5992,2,5,8,7,8,9,6946,6951,6956,2024-08-25 08:00:16
1600,95,0.0,9,5993,2,2,8,6,8,9,6940,6945,6950,2024-08-25 08:01:16
1658,95,0.0,9,5995,2,4,8,6,8,9,6940,6946,6951,2024-08-25 08:02:16
872,95,0.0,10,5993,2,5,9,8,9,10,6940,6945,6951,2024-08-25 08:03:17
693,95,0.0,9,5992,2,14,9,8,8,9,6940,6946,6951,2024-08-25 08:04:17
1181,95,0.0,9,5991,2,5,9,8,9,9,6942,6947,6952,2024-08-25 08:05:18
1642,95,0.0,9,5992,2,5,8,7,8,9,6941,6946,6952,2024-08-25 08:06:18
1685,95,0.0,9,5994,2,10,8,6,8,9,6940,6945,6950,2024-08-25 08:07:18
1665,95,0.0,9,5996,2,14,8,6,8,9,6938,6944,6950,2024-08-25 08:08:19
1593,95,0.0,9,5994,2,4,9,7,8,9,6940,6945,6951,2024-08-25 08:09:19
1123,95,0.0,10,5994,3,8,10,8,9,10,6940,6945,6951,2024-08-25 08:10:19
729,95,0.0,11,5996,3,9,10,9,10,11,6940,6945,6951,2024-08-25 08:11:20
1775,95,0.0,9,5996,2,8,8,6,8,9,6940,6945,6950,2024-08-25 08:12:20
1761,95,0.0,9,5996,2,14,8,6,8,9,6946,6951,6957,2024-08-25 08:13:20
1017,95,0.0,9,5992,2,4,9,7,8,9,6945,6951,6956,2024-08-25 08:14:21
811,95,0.0,10,5994,2,3,9,8,9,10,6948,6953,6958,2024-08-25 08:15:21
1770,95,0.0,9,5990,2,12,8,6,8,9,6949,6955,6961,2024-08-25 08:16:21
1689,95,0.0,9,5997,2,11,8,6,8,8,6945,6950,6956,2024-08-25 08:17:22
1406,95,0.0,9,5995,2,3,8,6,8,9,6944,6950,6955,2024-08-25 08:18:22
473,94,0.0,9,5987,3,3,9,8,9,9,6940,6945,6950,2024-08-25 08:19:23
1662,95,0.0,9,5989,2,4,8,6,8,9,6940,6945,6951,2024-08-25 08:20:23
1330,95,0.0,9,5997,2,4,8,6,8,8,6940,6945,6950,2024-08-25 08:21:24
1605,95,0.0,8,5997,2,14,8,6,7,8,6945,6951,6957,2024-08-25 08:22:24
1653,95,0.0,9,5993,2,14,8,6,8,9,6946,6951,6957,2024-08-25 08:23:25
181,95,0.0,10,5995,3,5,9,9,9,9,6947,6953,6958,2024-08-25 08:24:25
1274,95,0.0,10,5996,2,6,9,8,9,9,6946,6952,6957,2024-08-25 08:25:25
1642,95,0.0,9,6000,2,11,8,6,8,9,6946,6952,6957,2024-08-25 08:26:25
1730,95,0.0,9,5995,2,6,8,6,8,9,6924,6929,6934,2024-08-25 08:27:25
1033,95,0.0,9,5998,2,8,8,7,8,9,6941,6946,6951,2024-08-25 08:28:26
1577,95,0.0,9,5997,2,4,9,7,8,9,6939,6945,6950,2024-08-25 08:29:26
1656,95,0.0,9,5994,2,4,8,6,8,9,6938,6944,6949,2024-08-25 08:30:26
1616,95,0.0,9,5997,2,14,8,6,8,8,6941,6946,6952,2024-08-25 08:31:27
1528,95,0.0,9,6000,2,13,9,7,8,9,6942,6947,6953,2024-08-25 08:32:27
1709,95,0.0,9,5996,2,6,8,6,8,9,6941,6946,6952,2024-08-25 08:33:28
1657,95,0.0,9,5996,2,11,8,6,8,9,6940,6946,6951,2024-08-25 08:34:28
1605,95,0.0,9,5995,2,11,8,6,8,9,6940,6946,6952,2024-08-25 08:35:28
1545,95,0.0,9,5995,2,13,8,6,8,8,6940,6946,6951,2024-08-25 08:36:29
1721,95,0.0,9,5992,2,3,8,6,8,9,6939,6944,6948,2024-08-25 08:37:29
1681,95,0.0,9,5991,2,13,8,6,8,9,6939,6944,6949,2024-08-25 08:38:29
78,95,0.0,12,5994,3,12,11,13,13,11,6938,6943,6948,2024-08-25 08:39:30
491,95,0.0,10,5991,3,10,9,9,9,10,6942,6946,6951,2024-08-25 08:40:30
1341,95,0.0,9,5997,2,5,9,7,8,9,6940,6945,6950,2024-08-25 08:41:31
999,95,0.0,9,5996,2,8,9,8,8,9,6941,6946,6951,2024-08-25 08:42:31
1455,95,0.0,9,5997,2,12,9,7,8,9,6940,6945,6951,2024-08-25 08:43:32
115,93,0.0,16,5991,4,9,16,16,16,17,6941,6946,6950,2024-08-25 08:44:32
1687,95,0.0,9,5993,2,11,8,6,8,9,6941,6945,6950,2024-08-25 08:45:33
153,95,0.0,11,5990,3,9,10,9,9,10,6939,6943,6948,2024-08-25 08:46:33
77,95,0.0,11,5997,3,12,10,10,11,11,6941,6946,6951,2024-08-25 08:47:34
737,95,0.0,10,6009,3,6,10,9,10,10,6936,6941,6946,2024-08-25 08:48:35
1701,95,0.0,9,6008,2,12,8,6,8,9,6958,6964,6969,2024-08-25 08:49:35
1588,95,0.0,9,6011,2,3,8,7,8,9,6965,6970,6976,2024-08-25 08:50:36
1655,95,0.0,9,6010,2,5,8,6,8,9,6966,6971,6976,2024-08-25 08:51:36
1590,95,0.0,9,6010,2,13,9,6,8,9,6965,6970,6976,2024-08-25 08:52:36
1739,95,0.0,9,6009,2,4,8,6,8,9,6964,6969,6974,2024-08-25 08:53:36
1356,95,0.0,10,6008,3,6,9,8,9,10,6966,6971,6976,2024-08-25 08:54:36
1664,95,0.0,9,6008,2,2,8,6,8,9,6966,6971,6975,2024-08-25 08:55:37
1713,95,0.0,9,6006,2,10,8,6,8,9,6965,6970,6975,2024-08-25 08:56:37
412,94,0.0,10,6007,3,14,10,9,10,10,6966,6971,6977,2024-08-25 08:57:37
1695,95,0.0,9,6005,2,13,8,6,8,9,6962,6968,6974,2024-08-25 08:58:38
1678,95,0.0,9,6008,2,13,8,6,8,9,6964,6970,6975,2024-08-25 09:00:38
1180,95,0.0,9,6008,2,3,9,7,8,9,6964,6970,6975,2024-08-25 09:01:38
1693,95,0.0,9,6008,2,10,8,6,8,9,6963,6969,6974,2024-08-25 09:02:39
26,97,0.0,35,6009,7,6,34,35,35,35,6964,6968,6973,2024-08-25 09:03:39
