csvTime,P4_15,P4_16
2024-08-27 16:46:49,1047,277
2024-08-27 16:47:49,984,203
2024-08-27 16:48:49,947,145
2024-08-27 16:49:49,1381,661
2024-08-27 16:50:49,987,225
2024-08-27 16:51:49,813,0
2024-08-27 16:52:50,866,0
2024-08-27 16:53:49,875,0
2024-08-27 16:54:50,878,19
2024-08-27 16:55:49,781,0
2024-08-27 16:56:50,870,0
2024-08-27 16:57:50,953,137
2024-08-27 16:58:49,970,151
2024-08-27 17:00:50,871,0
2024-08-27 17:01:50,752,50
2024-08-27 17:02:50,804,0
2024-08-27 17:03:49,835,0
2024-08-27 17:04:50,814,0
2024-08-27 17:05:49,747,0
2024-08-27 17:06:49,852,0
2024-08-27 17:07:49,1843,0
2024-08-27 17:08:49,1767,0
2024-08-27 17:09:49,1762,0
2024-08-27 17:10:49,1785,0
2024-08-27 17:11:49,1823,0
2024-08-27 17:12:49,1827,0
2024-08-27 17:13:50,1835,76
2024-08-27 17:14:50,1810,59
2024-08-27 17:15:49,1831,61
2024-08-27 17:16:49,1749,6
2024-08-27 17:17:49,1833,65
2024-08-27 17:18:50,1829,83
2024-08-27 17:19:49,1842,63
2024-08-27 17:20:49,1862,39
2024-08-27 17:21:49,1866,139
2024-08-27 17:22:49,1869,345
2024-08-27 17:23:49,1867,449
2024-08-27 17:24:49,1901,519
2024-08-27 17:25:49,1867,602
2024-08-27 17:26:49,1894,725
2024-08-27 17:27:49,1968,783
2024-08-27 17:28:49,1934,895
2024-08-27 17:29:49,1938,1150
2024-08-27 17:30:49,1951,1176
2024-08-27 17:31:50,1945,1182
2024-08-27 17:32:49,1934,1165
2024-08-27 17:33:49,1957,1193
2024-08-27 17:34:49,1956,1190
2024-08-27 17:35:49,1931,1177
2024-08-27 17:36:49,1927,1155
2024-08-27 17:37:50,1944,1179
2024-08-27 17:38:50,1924,1193
2024-08-27 17:39:49,1956,1191
2024-08-27 17:40:49,1931,1187
2024-08-27 17:41:49,1932,1173
2024-08-27 17:42:50,1955,1195
2024-08-27 17:43:50,1947,1167
2024-08-27 17:44:49,1920,1163
2024-08-27 17:45:49,1927,1193
2024-08-27 17:46:50,1936,1162
2024-08-27 17:47:49,1948,1191
2024-08-27 17:48:49,1923,1185
2024-08-27 17:49:49,1923,1223
2024-08-27 17:50:50,1933,1183
2024-08-27 17:51:49,1914,1171
2024-08-27 17:52:50,1948,1175
2024-08-27 17:53:49,1949,1185
2024-08-27 17:54:49,1939,1177
2024-08-27 17:55:49,1946,1167
2024-08-27 17:56:49,1942,1185
2024-08-27 17:57:50,1937,1193
2024-08-27 17:58:49,1946,1187
2024-08-27 19:00:49,997,43
2024-08-27 19:01:49,974,49
2024-08-27 19:02:49,1006,60
2024-08-27 19:03:49,1003,51
2024-08-27 19:04:50,988,51
2024-08-27 19:05:49,999,51
2024-08-27 19:06:49,1006,49
2024-08-27 19:07:49,988,51
2024-08-27 19:08:49,995,45
2024-08-27 19:09:49,999,49
2024-08-27 19:10:49,988,46
2024-08-27 19:11:49,988,47
2024-08-27 19:12:50,997,47
2024-08-27 19:13:49,983,45
2024-08-27 19:14:49,996,45
2024-08-27 19:15:49,1000,53
2024-08-27 19:16:49,1000,51
2024-08-27 19:17:49,987,49
2024-08-27 19:18:49,983,53
2024-08-27 19:19:49,997,51
2024-08-27 19:20:49,1001,43
2024-08-27 19:21:50,1008,49
2024-08-27 19:22:50,980,43
2024-08-27 19:23:49,1001,49
2024-08-27 19:24:50,996,41
2024-08-27 19:25:49,995,46
2024-08-27 19:26:49,990,59
2024-08-27 19:27:49,994,50
2024-08-27 19:28:49,992,47
2024-08-27 19:29:49,996,56
2024-08-27 19:30:49,988,46
2024-08-27 19:31:49,992,49
2024-08-27 19:32:49,1000,47
2024-08-27 19:33:49,995,49
2024-08-27 19:34:49,1005,55
2024-08-27 19:35:49,1003,50
2024-08-27 19:36:49,1007,47
2024-08-27 19:37:49,1003,57
2024-08-27 19:38:49,1000,48
2024-08-27 19:39:49,999,49
2024-08-27 19:40:49,995,43
2024-08-27 19:41:49,1012,47
2024-08-27 19:42:49,998,49
2024-08-27 19:43:49,995,53
2024-08-27 19:44:49,1008,53
2024-08-27 19:45:49,983,43
2024-08-27 19:46:49,1011,49
2024-08-27 19:47:49,1004,57
2024-08-27 19:48:49,997,53
2024-08-27 19:49:49,984,43
2024-08-27 19:50:49,979,45
2024-08-27 19:51:49,988,51
2024-08-27 19:52:49,988,51
2024-08-27 19:53:49,990,47
2024-08-27 19:54:49,995,48
2024-08-27 19:55:49,994,50
2024-08-27 19:56:49,985,53
2024-08-27 19:57:49,997,46
2024-08-27 19:58:49,985,49
2024-08-27 20:00:49,990,47
2024-08-27 20:01:49,1001,47
2024-08-27 20:02:49,987,45
2024-08-27 20:03:49,989,49
2024-08-27 20:04:49,1001,47
2024-08-27 20:05:49,1003,55
2024-08-27 20:06:49,993,49
2024-08-27 20:07:49,991,33
2024-08-27 20:08:49,997,45
2024-08-27 20:09:49,996,53
2024-08-27 20:10:49,999,45
2024-08-27 20:11:49,988,45
2024-08-27 20:12:49,976,55
2024-08-27 20:13:49,976,47
2024-08-27 20:14:49,982,50
2024-08-27 20:15:49,996,46
2024-08-27 20:16:49,987,49
2024-08-27 20:17:49,987,50
2024-08-27 20:18:50,990,47
2024-08-27 20:19:49,993,51
2024-08-27 20:20:49,996,43
2024-08-27 20:21:49,994,56
2024-08-27 20:22:49,980,51
2024-08-27 20:23:49,988,47
2024-08-27 20:24:49,1000,47
2024-08-27 20:25:49,1011,49
2024-08-27 20:26:49,994,49
2024-08-27 20:27:49,985,43
2024-08-27 20:28:49,999,53
2024-08-27 20:29:49,984,41
2024-08-27 20:30:49,986,45
2024-08-27 20:31:49,1012,45
2024-08-27 20:32:49,995,49
2024-08-27 20:33:50,1012,50
2024-08-27 20:34:49,995,47
2024-08-27 20:35:49,998,47
2024-08-27 20:36:49,999,49
2024-08-27 20:37:49,999,51
2024-08-27 20:38:49,1015,62
2024-08-27 20:39:49,987,45
2024-08-27 20:40:49,1004,59
2024-08-27 20:41:49,999,53
2024-08-27 20:42:49,1002,51
2024-08-27 20:43:49,980,45
2024-08-27 20:44:50,993,46
2024-08-27 20:45:49,992,45
2024-08-27 20:46:49,993,47
2024-08-27 20:47:49,988,47
2024-08-27 20:48:50,1001,44
2024-08-27 20:49:49,987,51
2024-08-27 20:50:49,994,44
2024-08-27 20:51:49,998,51
2024-08-27 20:52:49,997,49
2024-08-27 20:53:49,1002,43
2024-08-27 20:54:49,982,41
2024-08-27 20:55:49,994,44
2024-08-27 20:56:49,1002,49
2024-08-27 20:57:49,996,41
2024-08-27 20:58:50,1008,45
2024-08-27 21:00:49,997,47
2024-08-27 21:01:50,996,51
2024-08-27 21:02:49,990,51
2024-08-27 21:03:49,1028,72
2024-08-27 21:04:49,1005,55
2024-08-27 21:05:49,1010,61
2024-08-27 21:06:49,1002,55
2024-08-27 21:07:49,1006,47
2024-08-27 21:08:49,1000,49
2024-08-27 21:09:49,1004,60
2024-08-27 21:10:49,1000,49
2024-08-27 21:11:49,995,45
2024-08-27 21:12:49,1006,45
2024-08-27 21:13:49,1006,44
2024-08-27 21:14:49,996,49
2024-08-27 21:15:49,1003,47
2024-08-27 21:16:50,1004,55
2024-08-27 21:17:49,1001,59
2024-08-27 21:18:49,998,53
2024-08-27 21:19:49,997,57
2024-08-27 21:20:49,999,51
2024-08-27 21:21:49,1011,49
2024-08-27 21:22:49,975,55
2024-08-27 21:23:49,1027,65
2024-08-27 21:24:49,1001,47
2024-08-27 21:25:49,999,55
2024-08-27 21:26:49,997,53
2024-08-27 21:27:49,999,45
2024-08-27 21:28:49,1000,51
2024-08-27 21:29:49,1013,58
2024-08-27 21:30:49,1015,56
2024-08-27 21:31:50,989,44
2024-08-27 21:32:49,1004,49
2024-08-27 21:33:49,1012,61
2024-08-27 21:34:49,1011,49
2024-08-27 21:35:49,1002,44
2024-08-27 21:36:49,1005,51
2024-08-27 21:37:49,1009,55
2024-08-27 21:38:49,1008,59
2024-08-27 21:39:49,1008,50
2024-08-27 21:40:49,1011,45
2024-08-27 21:41:49,1013,49
2024-08-27 21:42:49,1015,51
2024-08-27 21:43:49,1001,49
2024-08-27 21:44:49,1000,47
2024-08-27 21:45:49,1014,49
2024-08-27 21:46:49,1012,49
2024-08-27 21:47:49,1011,53
2024-08-27 21:48:49,991,45
2024-08-27 21:49:49,1016,50
2024-08-27 21:50:49,993,51
2024-08-27 21:51:49,988,49
2024-08-27 21:52:49,1008,43
2024-08-27 21:53:49,1004,49
2024-08-27 21:54:49,1011,47
2024-08-27 21:55:49,1019,44
2024-08-27 21:56:49,1022,47
2024-08-27 21:57:49,1055,0
2024-08-27 21:58:50,1066,63
2024-08-27 22:00:49,1056,67
2024-08-27 22:01:49,1056,63
2024-08-27 22:02:49,1064,66
2024-08-27 22:03:49,1053,71
2024-08-27 22:04:49,1034,63
2024-08-27 22:05:49,1056,67
2024-08-27 22:06:49,1038,59
2024-08-27 22:07:49,1047,63
2024-08-27 22:08:49,1041,61
2024-08-27 22:09:50,1051,59
2024-08-27 22:10:49,1022,0
2024-08-27 22:11:49,1023,0
2024-08-27 22:12:49,1024,0
2024-08-27 22:13:49,0,0
2024-08-27 22:14:49,0,0
2024-08-27 22:15:49,0,0
2024-08-27 22:16:49,0,0
2024-08-27 22:17:50,0,0
2024-08-27 22:18:49,0,0
2024-08-27 22:19:49,0,0
2024-08-27 22:20:49,0,0
2024-08-27 22:21:49,0,0
2024-08-27 22:22:49,0,0
2024-08-27 22:23:49,0,0
2024-08-27 22:24:49,0,0
2024-08-27 22:25:50,0,0
2024-08-27 22:26:49,0,0
2024-08-27 22:27:49,0,0
2024-08-27 22:28:49,0,0
2024-08-27 22:29:49,0,0
2024-08-27 22:30:49,0,0
2024-08-27 22:31:50,0,0
2024-08-27 22:32:49,0,0
2024-08-27 22:33:49,0,0
2024-08-27 22:34:49,0,0
2024-08-27 22:35:49,0,0
2024-08-27 22:36:49,0,0
2024-08-27 22:37:49,0,0
2024-08-27 22:38:49,0,0
2024-08-27 22:39:49,0,0
2024-08-27 22:40:49,0,0
2024-08-27 22:41:49,0,0
2024-08-27 22:42:49,0,0
2024-08-27 22:43:49,0,0
2024-08-27 22:44:49,0,0
2024-08-27 22:45:50,0,0
2024-08-27 22:46:49,0,0
2024-08-27 22:47:49,0,0
2024-08-27 22:48:49,0,0
2024-08-27 22:49:49,0,0
2024-08-27 22:50:49,0,0
2024-08-27 22:51:49,0,0
2024-08-27 22:52:49,0,0
2024-08-27 22:53:49,0,0
2024-08-27 22:54:49,0,0
2024-08-27 22:55:49,0,0
2024-08-27 22:56:49,0,0
2024-08-27 22:57:49,0,0
2024-08-27 22:58:49,0,0
2024-08-27 23:00:49,0,0
2024-08-27 23:01:49,0,0
2024-08-27 23:02:49,0,0
2024-08-27 23:03:50,0,0
2024-08-27 23:04:50,0,0
2024-08-27 23:05:49,0,0
2024-08-27 23:06:49,0,0
2024-08-27 23:07:49,0,0
2024-08-27 23:08:49,0,0
2024-08-27 23:09:49,0,0
2024-08-27 23:10:49,0,0
2024-08-27 23:11:49,0,0
2024-08-27 23:12:49,0,0
2024-08-27 23:13:49,0,0
2024-08-27 23:14:49,0,0
2024-08-27 23:15:50,0,0
2024-08-27 23:16:49,0,0
2024-08-27 23:17:49,0,0
2024-08-27 23:18:49,0,0
2024-08-27 23:19:49,0,0
2024-08-27 23:20:49,0,0
2024-08-27 23:21:49,0,0
2024-08-27 23:22:49,0,0
2024-08-27 23:23:49,0,0
2024-08-27 23:24:49,0,0
2024-08-27 23:25:49,0,0
2024-08-27 23:26:49,0,0
2024-08-27 23:27:49,0,0
2024-08-27 23:28:49,0,0
2024-08-27 23:29:49,0,0
2024-08-27 23:30:49,0,0
2024-08-27 23:31:49,0,0
2024-08-27 23:32:49,0,0
2024-08-27 23:33:49,0,0
2024-08-27 23:34:49,0,0
2024-08-27 23:35:49,0,0
2024-08-27 23:36:49,0,0
2024-08-27 23:37:49,0,0
2024-08-27 23:38:49,0,0
2024-08-27 23:39:49,0,0
2024-08-27 23:40:49,0,0
2024-08-27 23:41:49,0,0
2024-08-27 23:42:49,0,0
2024-08-27 23:43:49,0,0
2024-08-27 23:44:49,0,0
2024-08-27 23:45:49,0,0
2024-08-27 23:46:49,0,0
2024-08-27 23:47:49,0,0
2024-08-27 23:48:49,0,0
2024-08-27 23:49:49,0,0
2024-08-27 23:50:49,0,0
2024-08-27 23:51:49,0,0
2024-08-27 23:52:49,0,0
2024-08-27 23:53:49,0,0
2024-08-27 23:54:49,0,0
2024-08-27 23:55:49,0,0
2024-08-27 23:56:49,0,0
2024-08-27 23:57:49,0,0
2024-08-27 23:58:49,0,0
2024-08-28 00:00:49,0,0
2024-08-28 00:01:49,0,0
2024-08-28 00:02:49,0,0
2024-08-28 00:03:49,0,0
2024-08-28 00:04:49,0,0
2024-08-28 00:05:49,0,0
2024-08-28 00:06:49,0,0
2024-08-28 00:07:49,0,0
2024-08-28 00:08:49,0,0
2024-08-28 00:09:49,0,0
2024-08-28 00:10:49,0,0
2024-08-28 00:11:49,0,0
2024-08-28 00:12:49,0,0
2024-08-28 00:13:49,0,0
2024-08-28 00:14:49,0,0
2024-08-28 00:15:49,0,0
2024-08-28 00:16:49,0,0
2024-08-28 00:17:49,0,0
2024-08-28 00:18:49,0,0
2024-08-28 00:19:49,0,0
2024-08-28 00:20:49,0,0
2024-08-28 00:21:49,0,0
2024-08-28 00:22:49,0,0
2024-08-28 00:23:49,0,0
2024-08-28 00:24:49,0,0
2024-08-28 00:25:49,0,0
2024-08-28 00:26:49,0,0
2024-08-28 00:27:49,0,0
2024-08-28 00:28:49,0,0
2024-08-28 00:29:49,0,0
2024-08-28 00:30:49,0,0
2024-08-28 00:31:49,0,0
2024-08-28 00:32:49,0,0
2024-08-28 00:33:49,0,0
2024-08-28 00:34:49,0,0
2024-08-28 00:35:49,0,0
2024-08-28 00:36:49,0,0
2024-08-28 00:37:49,0,0
2024-08-28 00:38:49,0,0
2024-08-28 00:39:49,0,0
2024-08-28 00:40:49,0,0
2024-08-28 00:41:49,0,0
2024-08-28 00:42:49,0,0
2024-08-28 00:43:49,0,0
2024-08-28 00:44:49,0,0
2024-08-28 00:45:49,0,0
2024-08-28 00:46:49,0,0
2024-08-28 00:47:49,0,0
2024-08-28 00:48:49,0,0
2024-08-28 00:49:49,0,0
2024-08-28 00:50:49,0,0
2024-08-28 00:51:49,0,0
2024-08-28 00:52:49,0,0
2024-08-28 00:53:49,0,0
2024-08-28 00:54:49,0,0
2024-08-28 00:55:49,0,0
2024-08-28 00:56:49,0,0
2024-08-28 00:57:49,0,0
2024-08-28 00:58:49,0,0
2024-08-28 01:00:49,0,0
2024-08-28 01:01:49,0,0
2024-08-28 01:02:49,0,0
2024-08-28 01:03:49,0,0
2024-08-28 01:04:49,0,0
2024-08-28 01:05:49,0,0
2024-08-28 01:06:49,0,0
2024-08-28 01:07:49,0,0
2024-08-28 01:08:49,0,0
2024-08-28 01:09:49,0,0
2024-08-28 01:10:49,0,0
2024-08-28 01:11:49,0,0
2024-08-28 01:12:49,0,0
2024-08-28 01:13:49,0,0
2024-08-28 01:14:49,0,0
2024-08-28 01:15:49,0,0
2024-08-28 01:16:49,0,0
2024-08-28 01:17:49,0,0
2024-08-28 01:18:49,0,0
2024-08-28 01:19:49,0,0
2024-08-28 01:20:49,0,0
2024-08-28 01:21:49,0,0
2024-08-28 01:22:49,0,0
2024-08-28 01:23:49,0,0
2024-08-28 01:24:49,0,0
2024-08-28 01:25:49,0,0
2024-08-28 01:26:49,0,0
2024-08-28 01:27:49,0,0
2024-08-28 01:28:49,0,0
2024-08-28 01:29:49,0,0
2024-08-28 01:30:49,0,0
2024-08-28 01:31:49,0,0
2024-08-28 01:32:49,0,0
2024-08-28 01:33:49,0,0
2024-08-28 01:34:49,0,0
2024-08-28 01:35:49,0,0
2024-08-28 01:36:49,0,0
2024-08-28 01:37:49,0,0
2024-08-28 01:38:49,0,0
2024-08-28 01:39:49,0,0
2024-08-28 01:40:49,0,0
2024-08-28 01:41:49,0,0
2024-08-28 01:42:49,0,0
2024-08-28 01:43:49,0,0
2024-08-28 01:44:49,0,0
2024-08-28 01:45:49,0,0
2024-08-28 01:46:49,0,0
2024-08-28 01:47:49,0,0
2024-08-28 01:48:49,0,0
2024-08-28 01:49:49,0,0
2024-08-28 01:50:49,0,0
2024-08-28 01:51:49,0,0
2024-08-28 01:52:49,0,0
2024-08-28 01:53:49,0,0
2024-08-28 01:54:49,0,0
2024-08-28 01:55:49,0,0
2024-08-28 01:56:49,0,0
2024-08-28 01:57:49,0,0
2024-08-28 01:58:49,0,0
2024-08-28 02:00:49,0,0
2024-08-28 02:01:49,0,0
2024-08-28 02:02:49,0,0
2024-08-28 02:03:49,0,0
2024-08-28 02:04:49,0,0
2024-08-28 02:05:49,0,0
2024-08-28 02:06:49,0,0
2024-08-28 02:07:49,0,0
2024-08-28 02:08:49,0,0
2024-08-28 02:09:49,0,0
2024-08-28 02:10:49,0,0
2024-08-28 02:11:49,0,0
2024-08-28 02:12:49,0,0
2024-08-28 02:13:49,0,0
2024-08-28 02:14:49,0,0
2024-08-28 02:15:49,0,0
2024-08-28 02:16:49,0,0
2024-08-28 02:17:49,0,0
2024-08-28 02:18:49,0,0
2024-08-28 02:19:49,0,0
2024-08-28 02:20:49,0,0
2024-08-28 02:21:49,0,0
2024-08-28 02:22:49,0,0
2024-08-28 02:23:49,0,0
2024-08-28 02:24:49,0,0
2024-08-28 02:25:49,0,0
2024-08-28 02:26:49,0,0
2024-08-28 02:27:49,0,0
2024-08-28 02:28:49,0,0
2024-08-28 02:29:49,0,0
2024-08-28 02:30:49,0,0
2024-08-28 02:31:49,0,0
2024-08-28 02:32:49,0,0
2024-08-28 02:33:49,0,0
2024-08-28 02:34:49,0,0
2024-08-28 02:35:49,0,0
2024-08-28 02:36:49,0,0
2024-08-28 02:37:49,0,0
2024-08-28 02:38:49,0,0
2024-08-28 02:39:49,0,0
2024-08-28 02:40:49,0,0
2024-08-28 02:41:49,0,0
2024-08-28 02:42:49,0,0
2024-08-28 02:43:49,0,0
2024-08-28 02:44:49,0,0
2024-08-28 02:45:49,0,0
2024-08-28 02:46:49,0,0
2024-08-28 02:47:49,0,0
2024-08-28 02:48:49,0,0
2024-08-28 02:49:49,0,0
2024-08-28 02:50:49,0,0
2024-08-28 02:51:49,0,0
2024-08-28 02:52:49,0,0
2024-08-28 02:53:49,0,0
2024-08-28 02:54:49,0,0
2024-08-28 02:55:49,0,0
2024-08-28 02:56:49,0,0
2024-08-28 02:57:49,0,0
2024-08-28 02:58:49,0,0
2024-08-28 03:00:49,0,0
2024-08-28 03:01:49,0,0
2024-08-28 03:02:49,0,0
2024-08-28 03:03:49,0,0
2024-08-28 03:04:49,0,0
2024-08-28 03:05:49,0,0
2024-08-28 03:06:49,0,0
2024-08-28 03:07:49,0,0
2024-08-28 03:08:49,0,0
2024-08-28 03:09:49,0,0
2024-08-28 03:10:49,0,0
2024-08-28 03:11:49,0,0
2024-08-28 03:12:49,0,0
2024-08-28 03:13:49,0,0
2024-08-28 03:14:49,0,0
2024-08-28 03:15:49,0,0
2024-08-28 03:16:49,0,0
2024-08-28 03:17:49,0,0
2024-08-28 03:18:49,0,0
2024-08-28 03:19:49,0,0
2024-08-28 03:20:49,0,0
2024-08-28 03:21:49,0,0
2024-08-28 03:22:49,0,0
2024-08-28 03:23:49,0,0
2024-08-28 03:24:49,0,0
2024-08-28 03:25:49,0,0
2024-08-28 03:26:49,0,0
2024-08-28 03:27:49,0,0
2024-08-28 03:28:49,0,0
2024-08-28 03:29:49,0,0
2024-08-28 03:30:49,0,0
2024-08-28 03:31:49,0,0
2024-08-28 03:32:49,0,0
2024-08-28 03:33:49,0,0
2024-08-28 03:34:49,0,0
2024-08-28 03:35:49,0,0
2024-08-28 03:36:49,0,0
2024-08-28 03:37:49,0,0
2024-08-28 03:38:49,0,0
2024-08-28 03:39:49,0,0
2024-08-28 03:40:49,0,0
2024-08-28 03:41:49,0,0
2024-08-28 03:42:49,0,0
2024-08-28 03:43:49,0,0
2024-08-28 03:44:49,0,0
2024-08-28 03:45:49,0,0
2024-08-28 03:46:49,0,0
2024-08-28 03:47:49,0,0
2024-08-28 03:48:49,0,0
2024-08-28 03:49:49,0,0
2024-08-28 03:50:49,0,0
2024-08-28 03:51:49,0,0
2024-08-28 03:52:49,0,0
2024-08-28 03:53:49,0,0
2024-08-28 03:54:49,0,0
2024-08-28 03:55:49,0,0
2024-08-28 03:56:49,0,0
2024-08-28 03:57:49,0,0
2024-08-28 03:58:49,0,0
2024-08-28 04:00:49,0,0
2024-08-28 04:01:49,0,0
2024-08-28 04:02:49,0,0
2024-08-28 04:03:49,0,0
2024-08-28 04:04:49,0,0
2024-08-28 04:05:49,0,0
2024-08-28 04:06:49,0,0
2024-08-28 04:07:49,0,0
2024-08-28 04:08:49,0,0
2024-08-28 04:09:49,0,0
2024-08-28 04:10:49,0,0
2024-08-28 04:11:49,0,0
2024-08-28 04:12:49,0,0
2024-08-28 04:13:49,0,0
2024-08-28 04:14:49,0,0
2024-08-28 04:15:49,0,0
2024-08-28 04:16:49,0,0
2024-08-28 04:17:49,0,0
2024-08-28 04:18:49,0,0
2024-08-28 04:19:49,0,0
2024-08-28 04:20:49,0,0
2024-08-28 04:21:49,0,0
2024-08-28 04:22:49,1061,29
2024-08-28 04:23:49,1082,77
2024-08-28 04:24:49,1076,69
2024-08-28 04:25:49,1077,78
2024-08-28 04:26:49,1085,80
2024-08-28 04:27:49,1049,5
2024-08-28 04:28:49,1042,7
2024-08-28 04:29:49,1048,7
2024-08-28 04:30:49,1046,7
2024-08-28 04:31:49,1044,9
2024-08-28 04:32:49,1050,5
2024-08-28 04:33:49,1051,7
2024-08-28 04:34:49,1049,9
2024-08-28 04:35:49,1050,5
2024-08-28 04:36:49,1051,7
2024-08-28 04:37:49,1041,5
2024-08-28 04:38:49,1043,7
2024-08-28 04:39:49,1039,5
2024-08-28 04:40:49,1045,5
2024-08-28 04:41:49,1044,9
2024-08-28 04:42:49,1045,6
2024-08-28 04:43:49,1043,7
2024-08-28 04:44:49,1037,7
2024-08-28 04:45:49,1039,9
2024-08-28 04:46:49,1026,5
2024-08-28 04:47:49,1032,7
2024-08-28 04:48:49,1034,11
2024-08-28 04:49:49,1043,8
2024-08-28 04:50:49,1037,9
2024-08-28 04:51:49,1045,8
2024-08-28 04:52:49,1031,7
2024-08-28 04:53:49,1033,6
2024-08-28 04:54:49,1041,7
2024-08-28 04:55:49,1035,7
2024-08-28 04:56:49,1019,15
2024-08-28 04:57:49,1023,5
2024-08-28 04:58:49,1019,5
2024-08-28 05:00:49,1017,5
2024-08-28 05:01:49,1024,7
2024-08-28 05:02:49,1023,5
2024-08-28 05:03:49,1019,7
2024-08-28 05:04:49,1024,7
2024-08-28 05:05:49,1020,5
2024-08-28 05:06:49,1024,9
2024-08-28 05:07:49,1038,7
2024-08-28 05:08:49,1047,7
2024-08-28 05:09:49,1042,9
2024-08-28 05:10:49,1040,7
2024-08-28 05:11:49,1044,5
2024-08-28 05:12:49,1035,5
2024-08-28 05:13:49,1030,6
2024-08-28 05:14:49,1039,7
2024-08-28 05:15:49,1040,8
2024-08-28 05:16:49,1045,6
2024-08-28 05:17:49,1046,7
2024-08-28 05:18:49,1036,6
2024-08-28 05:19:49,1037,7
2024-08-28 05:20:49,1033,7
2024-08-28 05:21:49,1033,7
2024-08-28 05:22:49,1044,7
2024-08-28 05:23:49,1035,5
2024-08-28 05:24:49,1029,7
2024-08-28 05:25:49,1023,7
2024-08-28 05:26:49,1022,5
2024-08-28 05:27:49,1040,3
2024-08-28 05:28:49,1034,7
2024-08-28 05:29:49,1068,0
2024-08-28 05:30:49,1067,0
2024-08-28 05:31:49,1073,0
2024-08-28 05:32:49,1063,0
2024-08-28 05:33:49,1060,0
2024-08-28 05:34:49,1064,0
2024-08-28 05:35:49,1075,0
2024-08-28 05:36:49,1071,0
2024-08-28 05:37:49,1072,0
2024-08-28 05:38:49,1069,0
2024-08-28 05:39:49,1070,0
2024-08-28 05:40:49,1069,0
2024-08-28 05:41:49,1073,0
2024-08-28 05:42:49,1077,0
2024-08-28 05:43:49,1079,0
2024-08-28 05:44:49,1075,0
2024-08-28 05:45:49,1070,0
2024-08-28 05:46:49,1073,0
2024-08-28 05:47:49,1069,0
2024-08-28 05:48:49,1065,0
2024-08-28 05:49:49,1062,0
2024-08-28 05:50:49,1070,0
2024-08-28 05:51:49,1071,0
2024-08-28 05:52:49,1068,0
2024-08-28 05:53:49,1072,0
2024-08-28 05:54:49,1069,0
2024-08-28 05:55:49,1073,0
2024-08-28 05:56:49,1078,0
2024-08-28 05:57:49,1071,0
2024-08-28 05:58:49,1067,0
2024-08-28 08:00:49,718,45
2024-08-28 08:01:49,712,54
2024-08-28 08:02:49,706,44
2024-08-28 08:03:49,714,47
2024-08-28 08:04:49,713,49
2024-08-28 08:05:49,711,52
2024-08-28 08:06:49,706,50
2024-08-28 08:07:49,707,51
2024-08-28 08:08:49,782,191
2024-08-28 08:09:49,697,59
2024-08-28 08:10:49,684,51
2024-08-28 08:11:49,685,47
2024-08-28 08:12:49,711,49
2024-08-28 08:13:49,722,47
2024-08-28 08:14:49,736,69
2024-08-28 08:15:49,745,73
2024-08-28 08:16:49,736,67
2024-08-28 08:17:49,746,89
2024-08-28 08:18:49,745,83
2024-08-28 08:19:49,730,63
2024-08-28 08:20:49,756,95
2024-08-28 08:21:49,733,62
2024-08-28 08:22:49,748,103
2024-08-28 08:23:49,761,99
2024-08-28 08:24:49,770,91
2024-08-28 08:25:49,766,103
2024-08-28 08:26:49,745,77
2024-08-28 08:27:49,755,100
2024-08-28 08:28:49,406,106
2024-08-28 08:29:49,784,136
2024-08-28 08:30:49,779,127
2024-08-28 08:31:49,793,125
2024-08-28 08:32:49,800,143
2024-08-28 08:33:49,803,169
2024-08-28 08:34:49,796,149
2024-08-28 08:35:49,796,157
2024-08-28 08:36:49,741,101
2024-08-28 08:37:49,796,147
2024-08-28 08:38:49,718,67
2024-08-28 08:39:49,753,119
2024-08-28 08:40:49,748,109
2024-08-28 08:41:49,743,103
2024-08-28 08:42:49,766,117
2024-08-28 08:43:49,774,149
2024-08-28 08:44:49,671,51
2024-08-28 08:45:49,720,83
2024-08-28 08:46:49,739,100
2024-08-28 08:47:49,778,180
2024-08-28 08:48:49,745,119
2024-08-28 08:49:49,689,41
2024-08-28 08:50:49,682,58
2024-08-28 08:51:49,689,65
2024-08-28 08:52:49,766,137
2024-08-28 08:53:49,632,50
2024-08-28 08:54:49,1428,101
2024-08-28 08:55:49,1440,0
2024-08-28 08:56:49,1016,5
2024-08-28 08:57:49,1028,7
2024-08-28 08:58:49,1038,5
2024-08-28 09:00:49,1031,7
2024-08-28 09:01:49,1030,5
2024-08-28 09:02:49,1034,5
2024-08-28 09:03:49,1035,3
2024-08-28 09:04:49,1036,0
2024-08-28 09:05:49,1037,9
2024-08-28 09:06:49,1035,7
2024-08-28 09:07:49,1026,5
2024-08-28 09:08:49,1040,5
2024-08-28 09:09:49,1034,6
2024-08-28 09:10:49,1054,0
2024-08-28 09:11:49,1048,7
2024-08-28 09:12:49,1047,2
2024-08-28 09:13:49,1054,0
2024-08-28 09:14:49,1043,11
2024-08-28 09:15:49,1027,7
2024-08-28 09:16:49,1018,11
2024-08-28 09:17:49,1045,26
2024-08-28 09:18:49,1057,55
2024-08-28 09:19:49,1052,62
2024-08-28 09:20:49,1061,59
2024-08-28 09:21:49,1046,59
2024-08-28 09:22:49,1061,79
2024-08-28 09:23:49,1053,72
2024-08-28 09:24:49,1061,77
