csvTime,P3_32,P3_15
2024-08-23 18:03:39,1071,-0.6
2024-08-23 18:04:39,1060,-0.6
2024-08-23 18:05:39,1053,-0.6
2024-08-23 18:06:39,1064,-0.6
2024-08-23 18:07:39,1051,3.0
2024-08-23 18:08:39,1054,7.2
2024-08-23 18:09:39,1063,45.1
2024-08-23 18:10:39,1060,-0.7
2024-08-23 18:11:39,1057,-0.7
2024-08-23 18:12:39,1055,-0.6
2024-08-23 18:13:39,1029,-0.8
2024-08-23 18:14:39,1021,-0.6
2024-08-23 18:15:39,999,55.4
2024-08-23 18:16:39,992,11.0
2024-08-23 18:17:39,1042,9.5
2024-08-23 18:18:39,1029,11.1
2024-08-23 18:19:39,1026,9.9
2024-08-23 18:20:39,1034,10.1
2024-08-23 18:21:39,1058,11.3
2024-08-23 18:22:39,1045,5.3
2024-08-23 18:23:39,1048,5.3
2024-08-23 18:24:39,1053,-0.7
2024-08-23 18:25:39,1056,53.5
2024-08-23 18:26:39,1029,-0.6
2024-08-23 18:27:39,1014,-0.6
2024-08-23 18:28:39,1061,-0.7
2024-08-23 18:29:39,1056,-0.6
2024-08-23 18:30:39,1491,16.1
2024-08-23 18:31:39,1446,17.1
2024-08-23 18:32:39,730,-0.6
2024-08-23 18:33:39,978,389.8
2024-08-23 18:34:39,743,23.2
2024-08-23 18:35:39,693,13.3
2024-08-23 18:36:39,760,100.1
2024-08-23 18:37:39,693,-0.5
2024-08-23 18:38:39,689,-0.5
2024-08-23 18:39:39,674,-0.8
2024-08-23 18:40:39,705,-0.6
2024-08-23 18:41:39,698,-0.6
2024-08-23 18:42:38,705,-1.0
2024-08-23 18:43:39,709,-0.5
2024-08-23 18:44:39,720,10.4
2024-08-23 18:45:39,826,155.4
2024-08-23 18:46:39,931,366.4
2024-08-23 18:47:39,731,71.5
2024-08-23 18:48:39,734,86.4
2024-08-23 18:49:39,694,-0.6
2024-08-23 18:50:39,700,-0.8
2024-08-23 18:51:39,628,-0.8
2024-08-23 18:52:39,789,108.7
2024-08-23 18:53:39,1056,459.5
2024-08-23 18:54:39,664,13.4
2024-08-23 18:55:39,650,-0.6
2024-08-23 18:56:39,671,-0.6
2024-08-23 18:57:39,670,-0.8
2024-08-23 18:58:39,676,-0.7
2024-08-23 18:59:39,675,-0.6
2024-08-23 19:00:39,690,-0.7
2024-08-23 19:01:39,709,-0.7
2024-08-23 19:02:39,1418,-1.0
2024-08-23 19:03:39,1439,-0.6
2024-08-23 19:04:39,1462,-0.7
2024-08-23 19:05:39,1476,-0.6
2024-08-23 19:06:39,1478,-0.3
2024-08-23 19:07:39,1461,15.2
2024-08-23 19:08:39,1465,1.5
2024-08-23 19:09:39,1450,-0.8
2024-08-23 19:10:39,1469,51.2
2024-08-23 19:11:39,1463,49.3
2024-08-23 19:12:39,1494,116.8
2024-08-23 19:13:39,1505,92.5
2024-08-23 19:14:39,1500,99.5
2024-08-23 19:15:39,1491,103.2
2024-08-23 19:16:39,1490,136.5
2024-08-23 19:17:39,1621,554.1
2024-08-23 19:18:39,1601,497.5
2024-08-23 19:19:39,1832,1219.0
2024-08-23 19:20:39,1800,1153.3
2024-08-23 19:21:39,1817,1129.1
2024-08-23 19:22:39,1801,1127.2
2024-08-23 19:23:39,1803,1141.6
2024-08-23 19:24:39,1812,1137.1
2024-08-23 19:25:39,1797,1113.0
2024-08-23 19:26:39,1809,1139.2
2024-08-23 19:27:39,1812,1133.2
2024-08-23 19:28:39,1815,1133.8
2024-08-23 19:29:39,1816,1122.9
2024-08-23 19:30:39,1805,1151.4
2024-08-23 19:31:39,1789,1149.2
2024-08-23 19:32:39,1791,1110.6
2024-08-23 19:33:39,1801,1143.4
2024-08-23 19:34:39,1801,1149.5
2024-08-23 19:35:39,1792,1121.1
2024-08-23 19:36:39,1634,925.1
2024-08-23 19:37:39,1553,264.9
2024-08-23 19:38:39,1480,1.2
2024-08-23 19:39:39,1490,13.7
2024-08-23 19:40:39,725,14.7
2024-08-23 19:41:39,748,43.7
2024-08-23 19:42:39,987,347.4
2024-08-23 19:43:39,722,-0.7
2024-08-23 19:44:39,800,119.3
2024-08-23 19:45:39,755,63.9
2024-08-23 19:46:39,715,49.3
2024-08-23 19:47:39,741,53.5
2024-08-23 19:48:39,685,51.6
2024-08-23 19:49:39,717,43.4
2024-08-23 19:50:39,712,59.5
2024-08-23 19:51:39,730,53.5
2024-08-23 19:52:39,762,70.3
2024-08-23 19:53:39,755,65.3
2024-08-23 19:54:39,757,59.3
2024-08-23 19:55:39,756,61.1
2024-08-23 19:56:39,752,58.6
2024-08-23 19:57:38,753,59.5
2024-08-23 19:58:39,744,57.3
2024-08-23 19:59:39,746,59.2
2024-08-23 20:00:39,751,54.9
2024-08-23 20:01:39,749,56.0
2024-08-23 20:02:39,752,56.9
2024-08-23 20:03:39,756,56.4
2024-08-23 20:04:39,754,54.5
2024-08-23 20:05:39,749,54.4
2024-08-23 20:06:39,764,55.9
2024-08-23 20:07:39,765,55.5
2024-08-23 20:08:39,756,54.1
2024-08-23 20:09:39,752,53.2
2024-08-23 20:10:39,752,55.5
2024-08-23 20:11:39,753,49.3
2024-08-23 20:12:39,742,51.3
2024-08-23 20:13:39,743,55.5
2024-08-23 20:14:39,748,49.3
2024-08-23 20:15:39,746,51.3
2024-08-23 20:16:39,742,53.4
2024-08-23 20:17:39,755,55.5
2024-08-23 20:18:39,750,53.5
2024-08-23 20:19:39,741,51.4
2024-08-23 20:20:39,753,52.6
2024-08-23 20:21:39,754,54.2
2024-08-23 20:22:39,744,51.4
2024-08-23 20:23:39,742,51.6
2024-08-23 20:24:39,747,55.6
2024-08-23 20:25:39,742,53.4
2024-08-23 20:26:39,748,53.4
2024-08-23 20:27:39,743,51.6
2024-08-23 20:28:39,744,52.1
2024-08-23 20:29:39,746,53.4
2024-08-23 20:30:39,745,52.5
2024-08-23 20:31:39,749,52.3
2024-08-23 20:32:39,735,57.4
2024-08-23 20:33:39,742,53.4
2024-08-23 20:34:39,743,51.3
2024-08-23 20:35:39,743,55.4
2024-08-23 20:36:39,746,49.3
2024-08-23 20:37:39,744,47.6
2024-08-23 20:38:39,742,53.4
2024-08-23 20:39:39,743,53.5
2024-08-23 20:40:39,742,53.6
2024-08-23 20:41:39,752,55.3
2024-08-23 20:42:39,759,55.4
2024-08-23 20:43:39,749,54.5
2024-08-23 20:44:39,747,50.8
2024-08-23 20:45:39,755,55.5
2024-08-23 20:46:39,750,52.3
2024-08-23 20:47:39,758,51.3
2024-08-23 20:48:39,756,51.1
2024-08-23 20:49:39,758,51.8
2024-08-23 20:50:39,757,53.5
2024-08-23 20:51:39,753,54.4
2024-08-23 20:52:39,753,57.4
2024-08-23 20:53:39,753,57.5
2024-08-23 20:54:39,742,53.5
2024-08-23 20:55:38,747,51.1
2024-08-23 20:56:39,743,51.2
2024-08-23 20:57:39,746,57.5
2024-08-23 20:58:39,739,53.5
2024-08-23 20:59:39,741,49.3
2024-08-23 21:00:39,741,51.3
2024-08-23 21:01:39,746,55.4
2024-08-23 21:02:39,743,57.5
2024-08-23 21:03:39,744,51.2
2024-08-23 21:04:39,744,53.4
2024-08-23 21:05:38,741,49.4
2024-08-23 21:06:39,748,51.4
2024-08-23 21:07:39,745,53.4
2024-08-23 21:08:39,747,54.9
2024-08-23 21:09:39,742,53.5
2024-08-23 21:10:39,744,51.6
2024-08-23 21:11:38,744,51.6
2024-08-23 21:12:39,742,49.3
2024-08-23 21:13:38,749,51.7
2024-08-23 21:14:39,742,50.4
2024-08-23 21:15:39,747,51.3
2024-08-23 21:16:39,741,51.4
2024-08-23 21:17:39,742,46.5
2024-08-23 21:18:39,748,53.2
2024-08-23 21:19:39,751,52.8
2024-08-23 21:20:39,747,53.0
2024-08-23 21:21:39,747,43.4
2024-08-23 21:22:39,760,63.4
2024-08-23 21:23:39,746,53.4
2024-08-23 21:24:39,759,59.6
2024-08-23 21:25:39,737,51.6
2024-08-23 21:26:39,737,51.4
2024-08-23 21:27:38,745,47.4
2024-08-23 21:28:39,749,59.7
2024-08-23 21:29:38,739,59.6
2024-08-23 21:30:39,739,54.0
2024-08-23 21:31:39,737,50.4
2024-08-23 21:32:39,741,51.3
2024-08-23 21:33:39,741,56.7
2024-08-23 21:34:39,739,51.6
2024-08-23 21:35:39,738,53.7
2024-08-23 21:36:39,743,49.4
2024-08-23 21:37:39,737,55.1
2024-08-23 21:38:39,745,49.3
2024-08-23 21:39:39,732,53.9
2024-08-23 21:40:39,745,55.1
2024-08-23 21:41:39,742,52.8
2024-08-23 21:42:38,739,52.6
2024-08-23 21:43:39,742,53.2
2024-08-23 21:44:39,740,51.3
2024-08-23 21:45:39,737,49.3
2024-08-23 21:46:39,735,51.4
2024-08-23 21:47:39,730,55.4
2024-08-23 21:48:39,747,65.4
2024-08-23 21:49:38,735,49.3
2024-08-23 21:50:39,733,45.5
2024-08-23 21:51:39,737,52.6
2024-08-23 21:52:39,738,49.3
2024-08-23 21:53:39,750,48.5
2024-08-23 21:54:39,737,51.8
2024-08-23 21:55:39,731,52.0
2024-08-23 21:56:38,739,55.9
2024-08-23 21:57:39,734,45.7
2024-08-23 21:58:39,734,46.9
2024-08-23 21:59:39,759,75.7
2024-08-23 22:00:39,732,56.8
2024-08-23 22:01:39,747,59.7
2024-08-23 22:02:39,726,47.8
2024-08-23 22:03:39,743,65.4
2024-08-23 22:04:39,753,78.7
2024-08-23 22:05:39,756,73.4
2024-08-23 22:06:39,749,62.0
2024-08-23 22:07:39,752,62.3
2024-08-23 22:08:39,733,47.1
2024-08-23 22:09:39,751,69.4
2024-08-23 22:10:39,731,51.4
2024-08-23 22:11:39,752,91.6
2024-08-23 22:12:39,749,64.3
2024-08-23 22:13:39,748,57.5
2024-08-23 22:14:39,751,57.3
2024-08-23 22:15:38,747,51.6
2024-08-23 22:16:39,741,53.4
2024-08-23 22:17:39,736,54.5
2024-08-23 22:18:39,750,58.3
2024-08-23 22:19:39,750,58.6
2024-08-23 22:20:38,750,55.3
2024-08-23 22:21:39,754,68.4
2024-08-23 22:22:39,736,53.4
2024-08-23 22:23:39,745,79.4
2024-08-23 22:24:39,748,58.3
2024-08-23 22:25:39,732,46.5
2024-08-23 22:26:39,716,37.6
2024-08-23 22:27:39,744,53.6
2024-08-23 22:28:39,769,68.1
2024-08-23 22:29:39,755,67.1
2024-08-23 22:30:39,753,57.4
2024-08-23 22:31:39,761,58.6
2024-08-23 22:32:39,770,77.4
2024-08-23 22:33:39,754,57.5
2024-08-23 22:34:39,752,49.4
2024-08-23 22:35:39,767,73.6
2024-08-23 22:36:39,750,61.6
2024-08-23 22:37:39,739,51.7
2024-08-23 22:38:39,742,57.3
2024-08-23 22:39:39,746,54.4
2024-08-23 22:40:39,743,48.0
2024-08-23 22:41:39,761,82.0
2024-08-23 22:42:39,748,51.4
2024-08-23 22:43:39,749,55.4
2024-08-23 22:44:39,745,52.1
2024-08-23 22:45:38,744,51.3
2024-08-23 22:46:39,748,43.4
2024-08-23 22:47:39,751,48.9
2024-08-23 22:48:39,739,51.6
2024-08-23 22:49:39,750,53.2
2024-08-23 22:50:39,742,52.2
2024-08-23 22:51:38,744,55.0
2024-08-23 22:52:39,716,-0.6
2024-08-23 22:53:39,1487,65.4
2024-08-23 22:54:39,1536,153.4
2024-08-23 22:55:38,1532,155.4
2024-08-23 22:56:39,1605,463.3
2024-08-23 22:57:39,1680,764.2
2024-08-23 22:58:39,1741,1029.6
2024-08-23 22:59:39,1762,1117.2
2024-08-23 23:00:39,1806,1194.7
2024-08-23 23:01:39,1821,1194.9
2024-08-23 23:02:38,1813,1179.2
2024-08-23 23:03:39,1814,1157.9
2024-08-23 23:04:39,1828,1186.2
2024-08-23 23:05:39,1821,1195.6
2024-08-23 23:06:39,1836,1197.5
2024-08-23 23:07:39,1828,1167.9
2024-08-23 23:08:39,1809,1179.4
2024-08-23 23:09:39,1849,1201.0
2024-08-23 23:10:39,1830,1168.0
2024-08-23 23:11:39,1827,1174.9
2024-08-23 23:12:39,1837,1183.0
2024-08-23 23:13:38,1838,1187.2
2024-08-23 23:14:39,1811,1167.0
2024-08-23 23:15:39,1832,1185.2
2024-08-23 23:16:39,1823,1189.1
2024-08-23 23:17:39,1817,1186.6
2024-08-23 23:18:39,1811,1177.2
2024-08-23 23:19:38,1821,1193.1
2024-08-23 23:20:39,1824,1206.9
2024-08-23 23:21:39,1824,1181.1
2024-08-23 23:22:39,1836,1187.4
2024-08-23 23:23:39,1810,1181.9
2024-08-23 23:24:39,1816,1178.0
2024-08-23 23:25:39,1829,1191.1
2024-08-23 23:26:39,1812,1171.2
2024-08-23 23:27:39,1809,1169.1
2024-08-23 23:28:39,1810,1147.1
2024-08-23 23:29:39,1850,1197.0
2024-08-23 23:30:38,1813,1181.4
2024-08-23 23:31:39,1804,1153.3
2024-08-23 23:32:39,1825,1193.2
2024-08-23 23:33:39,1831,1196.3
2024-08-23 23:34:38,1808,1169.6
2024-08-23 23:35:39,1807,1158.4
2024-08-23 23:36:38,1815,1154.2
2024-08-23 23:37:39,1807,1171.9
2024-08-23 23:38:39,1823,1191.4
2024-08-23 23:39:39,1808,1181.0
2024-08-23 23:40:39,1828,1199.2
2024-08-23 23:41:39,1816,1171.2
2024-08-23 23:42:39,1823,1207.1
2024-08-23 23:43:39,1828,1177.1
2024-08-23 23:44:39,1824,1168.9
2024-08-23 23:45:39,1828,1165.2
2024-08-23 23:46:39,1824,1195.1
2024-08-23 23:47:39,1613,511.7
2024-08-23 23:48:39,1631,555.3
2024-08-23 23:49:38,1639,557.5
2024-08-23 23:50:39,1645,564.9
2024-08-23 23:51:38,1614,543.8
2024-08-23 23:52:39,1647,598.3
2024-08-23 23:53:39,1628,577.8
2024-08-23 23:54:39,1580,431.5
2024-08-23 23:55:39,1566,271.7
2024-08-23 23:56:38,1558,238.3
2024-08-23 23:57:39,1093,235.4
2024-08-23 23:58:39,1098,232.1
2024-08-23 23:59:39,1095,278.3
2024-08-24 00:00:39,1110,296.8
2024-08-24 00:01:39,1101,341.3
2024-08-24 00:02:39,1095,285.4
2024-08-24 00:03:39,1105,281.6
2024-08-24 00:04:39,1100,243.7
2024-08-24 00:05:39,1088,241.3
2024-08-24 00:06:39,1098,243.3
2024-08-24 00:07:39,1094,256.8
2024-08-24 00:08:38,1093,253.1
2024-08-24 00:09:39,1099,249.2
2024-08-24 00:10:39,1095,271.3
2024-08-24 00:11:38,1087,249.2
2024-08-24 00:12:39,1078,247.2
2024-08-24 00:13:39,1074,253.4
2024-08-24 00:14:39,1072,247.4
2024-08-24 00:15:39,1084,253.2
2024-08-24 00:16:39,1071,253.4
2024-08-24 00:17:39,1074,249.0
2024-08-24 00:18:39,1099,259.2
2024-08-24 00:19:39,1082,252.3
2024-08-24 00:20:38,1098,247.5
2024-08-24 00:21:39,1063,239.1
2024-08-24 00:22:39,1076,245.2
2024-08-24 00:23:39,1078,251.4
2024-08-24 00:24:39,1098,249.3
2024-08-24 00:25:39,1104,253.4
2024-08-24 00:26:39,1101,257.4
2024-08-24 00:27:39,1105,249.3
2024-08-24 00:28:39,1108,257.9
2024-08-24 00:29:39,1110,245.3
2024-08-24 00:30:39,1122,255.3
2024-08-24 00:31:39,1112,251.3
2024-08-24 00:32:39,1126,247.2
2024-08-24 00:33:39,1110,252.8
2024-08-24 00:34:39,1113,249.2
2024-08-24 00:35:39,1111,252.8
2024-08-24 00:36:39,1089,253.2
2024-08-24 00:37:39,1087,247.4
2024-08-24 00:38:39,1080,255.5
2024-08-24 00:39:38,1079,251.2
2024-08-24 00:40:38,1092,241.3
2024-08-24 00:41:39,1089,255.5
2024-08-24 00:42:39,1090,265.0
2024-08-24 00:43:39,1078,247.5
2024-08-24 00:44:38,1074,256.4
2024-08-24 00:45:38,1083,251.3
2024-08-24 00:46:39,1078,267.7
2024-08-24 00:47:39,1073,272.7
2024-08-24 00:48:39,1073,263.6
2024-08-24 00:49:39,1079,267.0
2024-08-24 00:50:39,1080,267.5
2024-08-24 00:51:39,1061,257.4
2024-08-24 00:52:39,1076,269.1
2024-08-24 00:53:39,1076,267.1
2024-08-24 00:54:39,1070,253.4
2024-08-24 00:55:39,1064,273.3
2024-08-24 00:56:39,1084,267.2
2024-08-24 00:57:38,1075,253.4
2024-08-24 00:58:39,1067,269.4
2024-08-24 00:59:39,1072,265.4
2024-08-24 01:00:39,1062,255.8
2024-08-24 01:01:39,1077,268.2
2024-08-24 01:02:38,1070,269.4
2024-08-24 01:03:39,1074,269.4
2024-08-24 01:04:39,1090,263.3
2024-08-24 01:05:39,1114,271.4
2024-08-24 01:06:39,1104,269.1
2024-08-24 01:07:39,1105,269.2
2024-08-24 01:08:39,1115,272.2
2024-08-24 01:09:38,1098,259.5
2024-08-24 01:10:39,1099,261.2
2024-08-24 01:11:38,1105,265.4
2024-08-24 01:12:39,1105,260.3
2024-08-24 01:13:39,1106,267.3
2024-08-24 01:14:39,1095,274.5
2024-08-24 01:15:39,1103,267.5
2024-08-24 01:16:39,1094,269.5
2024-08-24 01:17:39,1086,265.3
2024-08-24 01:18:38,1089,257.3
2024-08-24 01:19:39,1090,275.3
2024-08-24 01:20:39,1087,271.4
2024-08-24 01:21:39,1088,269.1
2024-08-24 01:22:39,1087,265.7
2024-08-24 01:23:39,1082,273.3
2024-08-24 01:24:38,1089,273.4
2024-08-24 01:25:39,1097,266.1
2024-08-24 01:26:39,1095,269.6
2024-08-24 01:27:39,1086,271.5
2024-08-24 01:28:39,1114,277.4
2024-08-24 01:29:39,1090,261.7
2024-08-24 01:30:39,1098,270.3
2024-08-24 01:31:39,1086,267.7
2024-08-24 01:32:38,1099,269.4
2024-08-24 01:33:39,1084,267.2
2024-08-24 01:34:39,1084,270.4
2024-08-24 01:35:39,1090,269.8
2024-08-24 01:36:39,1091,266.1
2024-08-24 01:37:38,1092,265.4
2024-08-24 01:38:38,1095,270.9
2024-08-24 01:39:39,1101,275.1
2024-08-24 01:40:39,1108,253.2
2024-08-24 01:41:39,1117,271.5
2024-08-24 01:42:38,1107,271.4
2024-08-24 01:43:39,1109,271.4
2024-08-24 01:44:39,1108,265.7
2024-08-24 01:45:39,1102,267.3
2024-08-24 01:46:38,1097,267.3
2024-08-24 01:47:39,1113,266.3
2024-08-24 01:48:39,1100,267.2
2024-08-24 01:49:39,1108,271.4
2024-08-24 01:50:39,1092,257.4
2024-08-24 01:51:39,1104,269.4
2024-08-24 01:52:39,1098,271.2
2024-08-24 01:53:39,1093,269.8
2024-08-24 01:54:39,1096,265.3
2024-08-24 01:55:39,1102,269.2
2024-08-24 01:56:39,1102,279.3
2024-08-24 01:57:39,1096,265.7
2024-08-24 01:58:38,1097,271.8
2024-08-24 01:59:39,1109,271.9
2024-08-24 02:00:39,1098,273.2
2024-08-24 02:01:39,1091,267.3
2024-08-24 02:02:39,1092,275.3
2024-08-24 02:03:39,1086,269.4
2024-08-24 02:04:39,1096,269.4
2024-08-24 02:05:39,1095,270.9
2024-08-24 02:06:39,1096,265.4
2024-08-24 02:07:39,1086,267.2
2024-08-24 02:08:39,1093,265.6
2024-08-24 02:09:39,1098,265.2
2024-08-24 02:10:38,1093,265.3
2024-08-24 02:11:39,1098,269.5
2024-08-24 02:12:39,1090,259.5
2024-08-24 02:13:38,1082,258.3
2024-08-24 02:14:39,1101,265.4
2024-08-24 02:15:39,1095,267.3
2024-08-24 02:16:38,1088,274.7
2024-08-24 02:17:39,1089,268.6
2024-08-24 02:18:39,1084,263.4
2024-08-24 02:19:39,1099,263.1
2024-08-24 02:20:39,1091,261.2
2024-08-24 02:21:38,1103,273.4
2024-08-24 02:22:39,1081,263.9
2024-08-24 02:23:38,1098,273.6
2024-08-24 02:24:39,1092,273.4
2024-08-24 02:25:39,1091,267.6
2024-08-24 02:26:39,1091,269.4
2024-08-24 02:27:39,1086,265.2
2024-08-24 02:28:39,1097,271.3
2024-08-24 02:29:38,1095,265.3
2024-08-24 02:30:38,1090,255.4
2024-08-24 02:31:39,1111,273.4
2024-08-24 02:32:39,1107,269.4
2024-08-24 02:33:39,1105,272.4
2024-08-24 02:34:39,1110,279.5
2024-08-24 02:35:38,1107,267.5
2024-08-24 02:36:39,1113,269.6
2024-08-24 02:37:38,1107,263.5
2024-08-24 02:38:38,1109,268.2
2024-08-24 02:39:39,1098,277.9
2024-08-24 02:40:39,1097,265.9
2024-08-24 02:41:38,1093,276.5
2024-08-24 02:42:38,1100,269.4
2024-08-24 02:43:39,1096,271.4
2024-08-24 02:44:38,1096,259.5
2024-08-24 02:45:39,1091,265.6
2024-08-24 02:46:39,1101,267.3
2024-08-24 02:47:39,1088,257.7
2024-08-24 02:48:39,1107,279.4
2024-08-24 02:49:39,1105,271.4
2024-08-24 02:50:39,1110,280.3
2024-08-24 02:51:39,1092,265.4
2024-08-24 02:52:39,1107,275.2
2024-08-24 02:53:39,1091,269.2
2024-08-24 02:54:39,1097,265.4
2024-08-24 02:55:38,1092,263.6
2024-08-24 02:56:39,1102,265.4
2024-08-24 02:57:39,1089,265.3
2024-08-24 02:58:39,1100,267.2
2024-08-24 02:59:38,1104,269.1
2024-08-24 03:00:39,1084,264.0
2024-08-24 03:01:39,1099,265.4
2024-08-24 03:02:38,1093,271.2
2024-08-24 03:03:39,1097,265.4
2024-08-24 03:04:39,1086,265.4
2024-08-24 03:05:39,1105,270.3
2024-08-24 03:06:39,1097,265.4
2024-08-24 03:07:38,1095,265.9
2024-08-24 03:08:39,1096,262.8
2024-08-24 03:09:38,1091,263.4
2024-08-24 03:10:39,1095,271.3
2024-08-24 03:11:39,1087,259.8
2024-08-24 03:12:38,1092,269.2
2024-08-24 03:13:39,1094,263.6
2024-08-24 03:14:39,1093,276.9
2024-08-24 03:15:39,1094,269.4
2024-08-24 03:16:39,1097,269.5
2024-08-24 03:17:38,1107,269.4
2024-08-24 03:18:38,1122,271.5
2024-08-24 03:19:39,1102,249.4
2024-08-24 03:20:39,1100,253.4
2024-08-24 03:21:38,1117,265.3
2024-08-24 03:22:39,1107,259.7
2024-08-24 03:23:38,1102,251.4
2024-08-24 03:24:39,1107,253.2
2024-08-24 03:25:39,1099,249.3
2024-08-24 03:26:39,1101,247.4
2024-08-24 03:27:39,1090,248.0
2024-08-24 03:28:39,1090,249.2
2024-08-24 03:29:39,1102,256.0
2024-08-24 03:30:39,1091,257.0
2024-08-24 03:31:39,1081,249.2
2024-08-24 03:32:38,1084,248.5
2024-08-24 03:33:39,1084,248.5
2024-08-24 03:34:39,1090,254.1
2024-08-24 03:35:38,1079,249.9
2024-08-24 03:36:39,1093,256.7
2024-08-24 03:37:39,1086,247.5
2024-08-24 03:38:38,1092,267.5
2024-08-24 03:39:39,1084,249.3
2024-08-24 03:40:39,1089,255.3
2024-08-24 03:41:39,1079,249.2
2024-08-24 03:42:39,1077,251.1
2024-08-24 03:43:39,1083,258.1
2024-08-24 03:44:38,1087,249.2
2024-08-24 03:45:39,1093,259.1
2024-08-24 03:46:39,1070,257.4
2024-08-24 03:47:38,1079,241.4
2024-08-24 03:48:39,1088,247.2
2024-08-24 03:49:38,1091,244.6
2024-08-24 03:50:38,1028,135.9
2024-08-24 03:51:38,1035,145.5
2024-08-24 03:52:38,1046,193.5
2024-08-24 03:53:39,1107,275.9
2024-08-24 03:54:38,1149,485.1
2024-08-24 03:55:39,1171,501.8
2024-08-24 03:56:39,1179,487.4
2024-08-24 03:57:39,1167,480.4
2024-08-24 03:58:38,1163,465.9
2024-08-24 03:59:39,1158,461.2
2024-08-24 04:00:38,1147,481.3
2024-08-24 04:01:39,1144,454.4
2024-08-24 04:02:39,1143,459.6
2024-08-24 04:03:38,1149,461.6
2024-08-24 04:04:39,1141,479.3
2024-08-24 04:05:39,1130,449.3
2024-08-24 04:06:39,1131,461.5
2024-08-24 04:07:39,1138,451.3
2024-08-24 04:08:39,1140,460.3
2024-08-24 04:09:39,1156,485.1
2024-08-24 04:10:38,1147,471.4
2024-08-24 04:11:38,1146,469.2
2024-08-24 04:12:38,1141,463.5
2024-08-24 04:13:38,1142,465.3
2024-08-24 04:14:39,1144,464.4
2024-08-24 04:15:39,1143,469.6
2024-08-24 04:16:39,1139,479.3
2024-08-24 04:17:39,1142,458.7
2024-08-24 04:18:39,1147,473.3
2024-08-24 04:19:38,1161,471.4
2024-08-24 04:20:38,1151,479.4
2024-08-24 04:21:39,1154,443.9
2024-08-24 04:22:39,1160,481.3
2024-08-24 04:23:38,1145,461.5
2024-08-24 04:24:39,1138,469.5
2024-08-24 04:25:39,1152,476.6
2024-08-24 04:26:39,1056,19.1
2024-08-24 04:27:39,1021,1.5
2024-08-24 04:28:39,1064,93.5
2024-08-24 04:29:38,1048,123.4
2024-08-24 04:30:39,1084,221.2
2024-08-24 04:31:39,1092,213.3
2024-08-24 04:32:39,1097,195.8
2024-08-24 04:33:39,1107,227.3
2024-08-24 04:34:39,1109,257.3
2024-08-24 04:35:39,1114,246.4
2024-08-24 04:36:38,1099,241.1
2024-08-24 04:37:39,1109,239.4
2024-08-24 04:38:39,1079,207.5
2024-08-24 04:39:38,1095,229.2
2024-08-24 04:40:39,1101,236.1
2024-08-24 04:41:39,1089,225.9
2024-08-24 04:42:38,1094,234.8
2024-08-24 04:43:39,1089,233.3
2024-08-24 04:44:38,1091,249.4
2024-08-24 04:45:39,1097,228.0
2024-08-24 04:46:39,1085,207.1
2024-08-24 04:47:38,1059,162.7
2024-08-24 04:48:39,1073,161.8
2024-08-24 04:49:38,1070,169.2
2024-08-24 04:50:38,1066,165.4
2024-08-24 04:51:38,1049,153.4
2024-08-24 04:52:39,1070,173.4
2024-08-24 04:53:39,1068,167.4
2024-08-24 04:54:39,1065,173.4
2024-08-24 04:55:38,1059,171.2
2024-08-24 04:56:39,1068,172.1
2024-08-24 04:57:39,1074,171.2
2024-08-24 04:58:39,1065,170.3
2024-08-24 04:59:38,1071,165.4
2024-08-24 05:00:39,1075,165.5
2024-08-24 05:01:39,1071,183.3
2024-08-24 05:02:38,1071,178.7
2024-08-24 05:03:39,1068,177.2
2024-08-24 05:04:39,1063,186.5
2024-08-24 05:05:39,1061,183.2
2024-08-24 05:06:38,1074,203.4
2024-08-24 05:07:39,1053,169.2
2024-08-24 05:08:39,1052,172.0
2024-08-24 05:09:39,1060,173.4
2024-08-24 05:10:38,1057,174.3
2024-08-24 05:11:39,1070,185.5
2024-08-24 05:12:38,1047,205.4
2024-08-24 05:13:39,1057,181.5
2024-08-24 05:14:39,1084,183.4
2024-08-24 05:15:39,1089,187.2
2024-08-24 05:16:39,1087,193.2
2024-08-24 05:17:38,1079,179.6
2024-08-24 05:18:38,1083,187.1
2024-08-24 05:19:39,1081,173.4
2024-08-24 05:20:39,1084,180.4
2024-08-24 05:21:39,1085,177.2
2024-08-24 05:22:39,1071,177.2
2024-08-24 05:23:38,1074,181.5
2024-08-24 05:24:38,1075,203.4
2024-08-24 05:25:38,1072,210.5
2024-08-24 05:26:39,1074,207.3
2024-08-24 05:27:38,1080,201.9
2024-08-24 05:28:38,1078,202.9
2024-08-24 05:29:38,1070,201.1
2024-08-24 05:30:39,1074,209.5
2024-08-24 05:31:39,1076,203.9
2024-08-24 05:32:39,1078,208.7
2024-08-24 05:33:39,1096,207.3
2024-08-24 05:34:39,1093,205.2
2024-08-24 05:35:38,1088,204.4
2024-08-24 05:36:39,1088,203.5
2024-08-24 05:37:39,1084,203.3
2024-08-24 05:38:39,1093,207.5
2024-08-24 05:39:39,1099,207.6
2024-08-24 05:40:39,1070,197.4
2024-08-24 05:41:38,1064,198.6
2024-08-24 05:42:38,1073,204.8
2024-08-24 05:43:38,1066,203.0
2024-08-24 05:44:38,1077,211.6
2024-08-24 05:45:38,1069,207.3
2024-08-24 05:46:39,1065,209.4
2024-08-24 05:47:39,1068,215.2
