csvTime,P2_60
2024-08-24 15:31:51,0
2024-08-24 15:32:51,0
2024-08-24 15:33:50,0
2024-08-24 15:34:51,0
2024-08-24 15:35:51,0
2024-08-24 15:36:51,0
2024-08-24 15:37:51,0
2024-08-24 15:38:50,0
2024-08-24 15:39:51,0
2024-08-24 15:40:51,0
2024-08-24 15:41:51,0
2024-08-24 15:42:51,0
2024-08-24 15:43:51,0
2024-08-24 15:44:51,0
2024-08-24 15:45:51,0
2024-08-24 15:46:50,0
2024-08-24 15:47:51,0
2024-08-24 15:48:50,0
2024-08-24 15:49:51,0
2024-08-24 15:50:51,0
2024-08-24 15:51:51,0
2024-08-24 15:52:51,0
2024-08-24 15:53:50,0
2024-08-24 15:54:51,0
2024-08-24 15:55:51,0
2024-08-24 15:56:50,0
2024-08-24 15:57:51,0
2024-08-24 15:58:51,0
2024-08-24 15:59:50,0
2024-08-24 16:00:51,0
2024-08-24 16:01:51,0
2024-08-24 16:02:51,0
2024-08-24 16:03:51,0
2024-08-24 16:04:51,0
2024-08-24 16:05:50,0
2024-08-24 16:06:51,0
2024-08-24 16:07:50,0
2024-08-24 16:08:51,0
2024-08-24 16:09:51,0
2024-08-24 16:10:51,0
2024-08-24 16:11:51,0
2024-08-24 16:12:51,0
2024-08-24 16:13:51,0
2024-08-24 16:14:51,0
2024-08-24 16:15:51,0
2024-08-24 16:16:51,0
2024-08-24 16:17:51,0
2024-08-24 16:18:51,0
2024-08-24 16:19:51,0
2024-08-24 16:20:51,0
2024-08-24 16:21:51,0
2024-08-24 16:22:51,0
2024-08-24 16:23:51,0
2024-08-24 16:24:51,0
2024-08-24 16:25:50,0
2024-08-24 16:26:51,0
2024-08-24 16:27:51,0
2024-08-24 16:28:51,0
2024-08-24 16:29:51,0
2024-08-24 16:30:51,0
2024-08-24 16:31:51,0
2024-08-24 16:32:51,0
2024-08-24 16:33:51,0
2024-08-24 16:34:51,0
2024-08-24 16:35:51,0
2024-08-24 16:36:50,0
2024-08-24 16:37:51,0
2024-08-24 16:38:51,0
2024-08-24 16:39:50,0
2024-08-24 16:40:51,0
2024-08-24 16:41:51,0
2024-08-24 16:42:51,0
2024-08-24 16:43:51,0
2024-08-24 16:44:50,0
2024-08-24 16:45:51,0
2024-08-24 16:46:51,0
2024-08-24 16:47:50,0
2024-08-24 16:48:50,0
2024-08-24 16:49:51,0
2024-08-24 16:50:51,0
2024-08-24 16:51:50,0
2024-08-24 16:52:51,0
2024-08-24 16:53:51,0
2024-08-24 16:54:51,0
2024-08-24 16:55:51,0
2024-08-24 16:56:51,0
2024-08-24 16:57:51,0
2024-08-24 16:58:51,0
2024-08-24 16:59:51,0
2024-08-24 17:00:51,0
2024-08-24 17:01:51,0
2024-08-24 17:02:51,0
2024-08-24 17:03:51,0
2024-08-24 17:04:51,0
2024-08-24 17:05:51,0
2024-08-24 17:06:50,0
2024-08-24 17:07:51,0
2024-08-24 17:08:50,0
2024-08-24 17:09:51,0
2024-08-24 17:10:51,0
2024-08-24 17:11:50,0
2024-08-24 17:12:51,0
2024-08-24 17:13:50,0
2024-08-24 17:14:51,0
2024-08-24 17:15:50,0
2024-08-24 17:16:51,0
2024-08-24 17:17:50,0
2024-08-24 17:18:50,0
2024-08-24 17:19:51,0
2024-08-24 17:20:51,0
2024-08-24 17:21:51,0
2024-08-24 17:22:51,0
2024-08-24 17:23:51,0
2024-08-24 17:24:51,0
2024-08-24 17:25:51,0
2024-08-24 17:26:51,0
2024-08-24 17:27:51,0
2024-08-24 17:28:51,0
2024-08-24 17:29:51,0
2024-08-24 17:30:51,0
2024-08-24 17:31:50,0
2024-08-24 17:32:51,0
2024-08-24 17:33:50,0
2024-08-24 17:34:51,0
2024-08-24 17:35:51,0
2024-08-24 17:36:50,0
2024-08-24 17:37:51,0
2024-08-24 17:38:51,0
2024-08-24 17:39:51,0
2024-08-24 17:40:51,0
2024-08-24 17:41:51,0
2024-08-24 17:42:51,0
2024-08-24 17:43:51,0
2024-08-24 17:44:51,0
2024-08-24 17:45:50,0
2024-08-24 17:46:51,0
2024-08-24 17:47:51,0
2024-08-24 17:48:51,0
2024-08-24 17:49:51,0
2024-08-24 17:50:51,0
2024-08-24 17:51:50,0
2024-08-24 17:52:50,0
2024-08-24 17:53:50,0
2024-08-24 17:54:51,0
2024-08-24 17:55:50,0
2024-08-24 17:56:50,0
2024-08-24 17:57:51,0
2024-08-24 17:58:51,0
2024-08-24 17:59:51,0
2024-08-24 18:00:51,0
2024-08-24 18:01:51,0
2024-08-24 18:02:50,0
2024-08-24 18:03:51,0
2024-08-24 18:04:51,0
2024-08-24 18:05:50,0
2024-08-24 18:06:51,0
2024-08-24 18:07:50,0
2024-08-24 18:08:51,0
2024-08-24 18:09:51,0
2024-08-24 18:10:51,0
2024-08-24 18:11:50,0
2024-08-24 18:12:51,0
2024-08-24 18:13:51,0
2024-08-24 18:14:50,0
2024-08-24 18:15:51,0
2024-08-24 18:16:51,0
2024-08-24 18:17:50,0
2024-08-24 18:18:51,0
2024-08-24 18:19:51,0
2024-08-24 18:20:51,0
2024-08-24 18:21:50,0
2024-08-24 18:22:51,0
2024-08-24 18:23:50,0
2024-08-24 18:24:50,0
2024-08-24 18:25:50,0
2024-08-24 18:26:51,0
2024-08-24 18:27:51,0
2024-08-24 18:28:51,0
2024-08-24 18:29:51,0
2024-08-24 18:30:51,0
2024-08-24 18:31:50,0
2024-08-24 18:32:51,0
2024-08-24 18:33:51,0
2024-08-24 18:34:51,0
2024-08-24 18:35:50,0
2024-08-24 18:36:50,0
2024-08-24 18:37:51,0
2024-08-24 18:38:51,0
2024-08-24 18:39:51,0
2024-08-24 18:40:51,0
2024-08-24 18:41:51,0
2024-08-24 18:42:51,0
2024-08-24 18:43:50,0
2024-08-24 18:44:50,0
2024-08-24 18:45:50,0
2024-08-24 18:46:51,0
2024-08-24 18:47:51,0
2024-08-24 18:48:51,0
2024-08-24 18:49:50,0
2024-08-24 18:50:50,0
2024-08-24 18:51:51,0
2024-08-24 18:52:51,0
2024-08-24 18:53:51,0
2024-08-24 18:54:50,0
2024-08-24 18:55:50,0
2024-08-24 18:56:51,0
2024-08-24 18:57:51,0
2024-08-24 18:58:50,0
2024-08-24 18:59:50,0
2024-08-24 19:00:50,0
2024-08-24 19:01:50,0
2024-08-24 19:02:50,0
2024-08-24 19:03:51,0
2024-08-24 19:04:51,0
2024-08-24 19:05:51,0
2024-08-24 19:06:51,0
2024-08-24 19:07:50,0
2024-08-24 19:08:51,0
2024-08-24 19:09:51,0
2024-08-24 19:10:51,0
2024-08-24 19:11:51,0
2024-08-24 19:12:50,0
2024-08-24 19:13:50,0
2024-08-24 19:14:51,0
2024-08-24 19:15:50,0
2024-08-24 19:16:51,0
2024-08-24 19:17:50,0
2024-08-24 19:18:50,0
2024-08-24 19:19:51,0
2024-08-24 19:20:50,0
2024-08-24 19:21:51,0
2024-08-24 19:22:50,0
2024-08-24 19:23:50,0
2024-08-24 19:24:51,0
2024-08-24 19:25:51,0
2024-08-24 19:26:50,0
2024-08-24 19:27:51,0
2024-08-24 19:28:50,0
2024-08-24 19:29:51,0
2024-08-24 19:30:51,0
2024-08-24 19:31:50,0
2024-08-24 19:32:51,0
2024-08-24 19:33:50,0
2024-08-24 19:34:50,0
2024-08-24 19:35:51,0
2024-08-24 19:36:51,0
2024-08-24 19:37:50,0
2024-08-24 19:38:51,0
2024-08-24 19:39:51,0
2024-08-24 19:40:51,0
2024-08-24 19:41:50,0
2024-08-24 19:42:50,0
2024-08-24 19:43:51,0
2024-08-24 19:44:50,0
2024-08-24 19:45:50,0
2024-08-24 19:46:51,0
2024-08-24 19:47:51,0
2024-08-24 19:48:50,0
2024-08-24 19:49:51,0
2024-08-24 19:50:51,0
2024-08-24 19:51:50,0
2024-08-24 19:52:51,0
2024-08-24 19:53:51,0
2024-08-24 19:54:50,0
2024-08-24 19:55:50,0
2024-08-24 19:56:51,0
2024-08-24 19:57:51,0
2024-08-24 19:58:51,0
2024-08-24 19:59:51,0
2024-08-24 20:00:51,0
2024-08-24 20:01:51,0
2024-08-24 20:02:51,0
2024-08-24 20:03:51,0
2024-08-24 20:04:50,0
2024-08-24 20:05:50,0
2024-08-24 20:06:50,0
2024-08-24 20:07:50,0
2024-08-24 20:08:51,0
2024-08-24 20:09:51,0
2024-08-24 20:10:51,0
2024-08-24 20:11:50,0
2024-08-24 20:12:51,0
2024-08-24 20:13:51,0
2024-08-24 20:14:51,0
2024-08-24 20:15:51,0
2024-08-24 20:16:51,0
2024-08-24 20:17:51,0
2024-08-24 20:18:50,0
2024-08-24 20:19:51,0
2024-08-24 20:20:51,0
2024-08-24 20:21:51,0
2024-08-24 20:22:51,0
2024-08-24 20:23:51,0
2024-08-24 20:24:50,0
2024-08-24 20:25:51,0
2024-08-24 20:26:50,0
2024-08-24 20:27:50,0
2024-08-24 20:28:51,0
2024-08-24 20:29:51,0
2024-08-24 20:30:50,0
2024-08-24 20:31:51,0
2024-08-24 20:32:51,0
2024-08-24 20:33:50,0
2024-08-24 20:34:51,0
2024-08-24 20:35:50,0
2024-08-24 20:36:51,0
2024-08-24 20:37:51,0
2024-08-24 20:38:51,0
2024-08-24 20:39:51,0
2024-08-24 20:40:51,0
2024-08-24 20:41:51,0
2024-08-24 20:42:50,0
2024-08-24 20:43:51,0
2024-08-24 20:44:50,0
2024-08-24 20:45:51,0
2024-08-24 20:46:51,0
2024-08-24 20:47:51,0
2024-08-24 20:48:51,0
2024-08-24 20:49:50,0
2024-08-24 20:50:51,0
2024-08-24 20:51:51,0
2024-08-24 20:52:51,0
2024-08-24 20:53:50,0
2024-08-24 20:54:51,0
2024-08-24 20:55:50,0
2024-08-24 20:56:51,0
2024-08-24 20:57:50,0
2024-08-24 20:58:50,0
2024-08-24 20:59:51,0
2024-08-24 21:00:51,0
2024-08-24 21:01:51,0
2024-08-24 21:02:51,0
2024-08-24 21:03:51,0
2024-08-24 21:04:51,0
2024-08-24 21:05:50,0
2024-08-24 21:06:51,0
2024-08-24 21:07:51,0
2024-08-24 21:08:51,0
2024-08-24 21:09:51,0
2024-08-24 21:10:51,0
2024-08-24 21:11:51,0
2024-08-24 21:12:51,0
2024-08-24 21:13:50,0
2024-08-24 21:14:50,0
2024-08-24 21:15:50,0
2024-08-24 21:16:50,0
2024-08-24 21:17:50,0
2024-08-24 21:18:51,0
2024-08-24 21:19:50,0
2024-08-24 21:20:51,0
2024-08-24 21:21:51,0
2024-08-24 21:22:50,0
2024-08-24 21:23:51,0
2024-08-24 21:24:50,0
2024-08-24 21:25:51,0
2024-08-24 21:26:51,0
2024-08-24 21:27:51,0
2024-08-24 21:28:50,0
2024-08-24 21:29:50,0
2024-08-24 21:30:51,0
2024-08-24 21:31:51,0
2024-08-24 21:32:51,0
2024-08-24 21:33:51,0
2024-08-24 21:34:50,0
2024-08-24 21:35:51,0
2024-08-24 21:36:51,0
2024-08-24 21:37:51,0
2024-08-24 21:38:50,0
2024-08-24 21:39:50,0
2024-08-24 21:40:50,0
2024-08-24 21:41:51,0
2024-08-24 21:42:50,0
2024-08-24 21:43:51,0
2024-08-24 21:44:51,0
2024-08-24 21:45:50,0
2024-08-24 21:46:51,0
2024-08-24 21:47:51,0
2024-08-24 21:48:51,0
2024-08-24 21:49:51,0
2024-08-24 21:50:51,0
2024-08-24 21:51:50,0
2024-08-24 21:52:51,0
2024-08-24 21:53:50,0
2024-08-24 21:54:51,0
2024-08-24 21:55:50,0
2024-08-24 21:56:51,0
2024-08-24 21:57:51,0
2024-08-24 21:58:51,0
2024-08-24 21:59:50,0
2024-08-24 22:00:50,0
2024-08-24 22:01:50,0
2024-08-24 22:02:50,0
2024-08-24 22:03:51,0
2024-08-24 22:04:51,0
2024-08-24 22:05:51,0
2024-08-24 22:06:51,0
2024-08-24 22:07:50,0
2024-08-24 22:08:51,0
2024-08-24 22:09:50,0
2024-08-24 22:10:50,0
2024-08-24 22:11:51,0
2024-08-24 22:12:50,0
2024-08-24 22:13:50,0
2024-08-24 22:14:50,0
2024-08-24 22:15:50,0
2024-08-24 22:16:51,0
2024-08-24 22:17:51,0
2024-08-24 22:18:50,0
2024-08-24 22:19:50,0
2024-08-24 22:20:50,0
2024-08-24 22:21:50,0
2024-08-24 22:22:51,0
2024-08-24 22:23:50,0
2024-08-24 22:24:51,0
2024-08-24 22:25:50,0
2024-08-24 22:26:51,0
2024-08-24 22:27:51,0
2024-08-24 22:28:50,0
2024-08-24 22:29:50,0
2024-08-24 22:30:51,0
2024-08-24 22:31:50,0
2024-08-24 22:32:50,0
2024-08-24 22:33:50,0
2024-08-24 22:34:51,0
2024-08-24 22:35:50,0
2024-08-24 22:36:50,0
2024-08-24 22:37:50,0
2024-08-24 22:38:51,0
2024-08-24 22:39:50,0
2024-08-24 22:40:51,0
2024-08-24 22:41:51,0
2024-08-24 22:42:51,0
2024-08-24 22:43:51,0
2024-08-24 22:44:51,0
2024-08-24 22:45:50,0
2024-08-24 22:46:50,0
2024-08-24 22:47:50,0
2024-08-24 22:48:50,0
2024-08-24 22:49:51,0
2024-08-24 22:50:50,0
2024-08-24 22:51:51,0
2024-08-24 22:52:51,0
2024-08-24 22:53:51,0
2024-08-24 22:54:50,0
2024-08-24 22:55:51,0
2024-08-24 22:56:51,0
2024-08-24 22:57:50,0
2024-08-24 22:58:51,0
2024-08-24 22:59:50,0
2024-08-24 23:00:50,0
2024-08-24 23:01:50,0
2024-08-24 23:02:50,0
2024-08-24 23:03:51,0
2024-08-24 23:04:51,0
2024-08-24 23:05:51,0
2024-08-24 23:06:50,0
2024-08-24 23:07:51,0
2024-08-24 23:08:51,0
2024-08-24 23:09:51,0
2024-08-24 23:10:51,0
2024-08-24 23:11:50,0
2024-08-24 23:12:50,0
2024-08-24 23:13:50,0
2024-08-24 23:14:50,0
2024-08-24 23:15:50,0
2024-08-24 23:16:51,0
2024-08-24 23:17:50,0
2024-08-24 23:18:51,0
2024-08-24 23:19:51,0
2024-08-24 23:20:50,0
2024-08-24 23:21:50,0
2024-08-24 23:22:50,0
2024-08-24 23:23:51,0
2024-08-24 23:24:50,0
2024-08-24 23:25:50,0
2024-08-24 23:26:51,0
2024-08-24 23:27:50,0
2024-08-24 23:28:50,0
2024-08-24 23:29:51,0
2024-08-24 23:30:50,0
2024-08-24 23:31:50,0
2024-08-24 23:32:51,0
2024-08-24 23:33:50,0
2024-08-24 23:34:50,0
2024-08-24 23:35:50,0
2024-08-24 23:36:51,0
2024-08-24 23:37:51,0
2024-08-24 23:38:51,0
2024-08-24 23:39:51,0
2024-08-24 23:40:50,0
2024-08-24 23:41:50,0
2024-08-24 23:42:51,0
2024-08-24 23:43:51,0
2024-08-24 23:44:50,0
2024-08-24 23:45:51,0
2024-08-24 23:46:51,0
2024-08-24 23:47:51,0
2024-08-24 23:48:50,0
2024-08-24 23:49:51,0
2024-08-24 23:50:51,0
2024-08-24 23:51:50,0
2024-08-24 23:52:51,0
2024-08-24 23:53:51,0
2024-08-24 23:54:50,0
2024-08-24 23:55:50,0
2024-08-24 23:56:51,0
2024-08-24 23:57:51,0
2024-08-24 23:58:50,0
2024-08-24 23:59:51,0
2024-08-25 00:00:51,0
2024-08-25 00:01:51,0
2024-08-25 00:02:50,0
2024-08-25 00:03:51,0
2024-08-25 00:04:51,0
2024-08-25 00:05:51,0
2024-08-25 00:06:50,0
2024-08-25 00:07:51,0
2024-08-25 00:08:51,0
2024-08-25 00:09:51,0
2024-08-25 00:10:51,0
2024-08-25 00:11:50,0
2024-08-25 00:12:50,0
2024-08-25 00:13:51,0
2024-08-25 00:14:50,0
2024-08-25 00:15:50,0
2024-08-25 00:16:50,0
2024-08-25 00:17:51,0
2024-08-25 00:18:50,0
2024-08-25 00:19:50,0
2024-08-25 00:20:50,0
2024-08-25 00:21:51,0
2024-08-25 00:22:50,0
2024-08-25 00:23:51,0
2024-08-25 00:24:50,0
2024-08-25 00:25:50,0
2024-08-25 00:26:51,0
2024-08-25 00:27:51,0
2024-08-25 00:28:51,0
2024-08-25 00:29:50,0
2024-08-25 00:30:50,0
2024-08-25 00:31:51,0
2024-08-25 00:32:50,0
2024-08-25 00:33:50,0
2024-08-25 00:34:50,0
2024-08-25 00:35:50,0
2024-08-25 00:36:51,0
2024-08-25 00:37:50,0
2024-08-25 00:38:50,0
2024-08-25 00:39:51,0
2024-08-25 00:40:50,0
2024-08-25 00:41:50,0
2024-08-25 00:42:50,0
2024-08-25 00:43:51,0
2024-08-25 00:44:51,0
2024-08-25 00:45:51,0
2024-08-25 00:46:50,0
2024-08-25 00:47:50,0
2024-08-25 00:48:50,0
2024-08-25 00:49:50,0
2024-08-25 00:50:50,0
2024-08-25 00:51:50,0
2024-08-25 00:52:51,0
2024-08-25 00:53:51,0
2024-08-25 00:54:50,0
2024-08-25 00:55:51,0
2024-08-25 00:56:51,0
2024-08-25 00:57:50,0
2024-08-25 00:58:50,0
2024-08-25 00:59:51,0
2024-08-25 01:00:51,0
2024-08-25 01:01:51,0
2024-08-25 01:02:50,0
2024-08-25 01:03:51,0
2024-08-25 01:04:51,0
2024-08-25 01:05:50,0
2024-08-25 01:06:51,0
2024-08-25 01:07:51,0
2024-08-25 01:08:50,0
2024-08-25 01:09:50,0
2024-08-25 01:10:50,0
2024-08-25 01:11:50,0
2024-08-25 01:12:50,0
2024-08-25 01:13:51,0
2024-08-25 01:14:51,0
2024-08-25 01:15:50,0
2024-08-25 01:16:50,0
2024-08-25 01:17:50,0
2024-08-25 01:18:51,0
2024-08-25 01:19:51,0
2024-08-25 01:20:50,0
2024-08-25 01:21:51,0
2024-08-25 01:22:51,0
2024-08-25 01:23:51,0
2024-08-25 01:24:50,0
2024-08-25 01:25:51,0
2024-08-25 01:26:51,0
2024-08-25 01:27:51,0
2024-08-25 01:28:51,0
2024-08-25 01:29:50,0
2024-08-25 01:30:50,0
2024-08-25 01:31:51,0
2024-08-25 01:32:51,0
2024-08-25 01:33:51,0
2024-08-25 01:34:51,0
2024-08-25 01:35:50,0
2024-08-25 01:36:50,0
2024-08-25 01:37:50,0
2024-08-25 01:38:50,0
2024-08-25 01:39:50,0
2024-08-25 01:40:50,0
2024-08-25 01:41:51,0
2024-08-25 01:42:50,0
2024-08-25 01:43:51,0
2024-08-25 01:44:51,0
2024-08-25 01:45:50,0
2024-08-25 01:46:51,0
2024-08-25 01:47:50,0
2024-08-25 01:48:50,0
2024-08-25 01:49:51,0
2024-08-25 01:50:51,0
2024-08-25 01:51:51,0
2024-08-25 01:52:50,0
2024-08-25 01:53:51,0
2024-08-25 01:54:50,0
2024-08-25 01:55:50,0
2024-08-25 01:56:51,0
2024-08-25 01:57:50,0
2024-08-25 01:58:50,0
2024-08-25 01:59:51,0
2024-08-25 02:00:50,0
2024-08-25 02:01:50,0
2024-08-25 02:02:50,0
2024-08-25 02:03:51,0
2024-08-25 02:04:50,0
2024-08-25 02:05:50,0
2024-08-25 02:06:51,0
2024-08-25 02:07:51,0
2024-08-25 02:08:51,0
2024-08-25 02:09:50,0
2024-08-25 02:10:50,0
2024-08-25 02:11:50,0
2024-08-25 02:12:50,0
2024-08-25 02:13:50,0
2024-08-25 02:14:51,0
2024-08-25 02:15:51,0
2024-08-25 02:16:51,0
2024-08-25 02:17:51,0
2024-08-25 02:18:50,0
2024-08-25 02:19:50,0
2024-08-25 02:20:51,0
2024-08-25 02:21:51,0
2024-08-25 02:22:51,0
2024-08-25 02:23:51,0
2024-08-25 02:24:50,0
2024-08-25 02:25:51,0
2024-08-25 02:26:50,0
2024-08-25 02:27:50,0
2024-08-25 02:28:50,0
2024-08-25 02:29:50,0
2024-08-25 02:30:51,0
2024-08-25 02:31:50,0
2024-08-25 02:32:51,0
2024-08-25 02:33:51,0
2024-08-25 02:34:50,0
2024-08-25 02:35:50,0
2024-08-25 02:36:50,0
2024-08-25 02:37:51,0
2024-08-25 02:38:50,0
2024-08-25 02:39:50,0
2024-08-25 02:40:51,0
2024-08-25 02:41:51,0
2024-08-25 02:42:50,0
2024-08-25 02:43:50,0
2024-08-25 02:44:50,0
2024-08-25 02:45:50,0
2024-08-25 02:46:51,0
2024-08-25 02:47:50,0
2024-08-25 02:48:50,0
2024-08-25 02:49:51,0
2024-08-25 02:50:51,0
2024-08-25 02:51:50,0
2024-08-25 02:52:50,0
2024-08-25 02:53:51,0
2024-08-25 02:54:50,0
2024-08-25 02:55:50,0
2024-08-25 02:56:50,0
2024-08-25 02:57:50,0
2024-08-25 02:58:51,0
2024-08-25 02:59:51,0
2024-08-25 03:00:50,0
2024-08-25 03:01:50,0
2024-08-25 03:02:51,0
2024-08-25 03:03:51,0
2024-08-25 03:04:50,0
2024-08-25 03:05:50,0
2024-08-25 03:06:50,0
2024-08-25 03:07:51,0
2024-08-25 03:08:51,0
2024-08-25 03:09:50,0
2024-08-25 03:10:51,0
2024-08-25 03:11:51,0
2024-08-25 03:12:50,0
2024-08-25 03:13:50,0
2024-08-25 03:14:51,0
2024-08-25 03:15:51,0
2024-08-25 03:16:50,0
2024-08-25 03:17:51,0
2024-08-25 03:18:50,0
2024-08-25 03:19:51,0
2024-08-25 03:20:51,0
2024-08-25 03:21:51,0
2024-08-25 03:22:51,0
2024-08-25 03:23:50,0
2024-08-25 03:24:51,0
2024-08-25 03:25:50,0
2024-08-25 03:26:51,0
2024-08-25 03:27:50,0
2024-08-25 03:28:51,0
2024-08-25 03:29:50,0
2024-08-25 03:30:51,0
2024-08-25 03:31:51,0
2024-08-25 03:32:50,0
2024-08-25 03:33:50,0
2024-08-25 03:34:50,0
2024-08-25 03:35:50,0
2024-08-25 03:36:50,0
2024-08-25 03:37:51,0
2024-08-25 03:38:51,0
2024-08-25 03:39:50,0
2024-08-25 03:40:51,0
2024-08-25 03:41:50,0
2024-08-25 03:42:50,0
2024-08-25 03:43:51,0
2024-08-25 03:44:51,0
2024-08-25 03:45:51,0
2024-08-25 03:46:51,0
2024-08-25 03:47:50,0
2024-08-25 03:48:51,0
2024-08-25 03:49:51,0
2024-08-25 03:50:50,0
2024-08-25 03:51:50,0
2024-08-25 03:52:51,0
2024-08-25 03:53:51,0
2024-08-25 03:54:50,0
2024-08-25 03:55:50,0
2024-08-25 03:56:51,0
2024-08-25 03:57:51,0
2024-08-25 03:58:51,0
2024-08-25 03:59:51,0
2024-08-25 04:00:51,0
2024-08-25 04:01:51,0
2024-08-25 04:02:50,0
2024-08-25 04:03:51,0
2024-08-25 04:04:51,0
2024-08-25 04:05:51,0
2024-08-25 04:06:51,0
2024-08-25 04:07:50,0
2024-08-25 04:08:50,0
2024-08-25 04:09:51,0
2024-08-25 04:10:50,0
2024-08-25 04:11:51,0
2024-08-25 04:12:50,0
2024-08-25 04:13:50,0
2024-08-25 04:14:51,0
2024-08-25 04:15:50,0
2024-08-25 04:16:51,0
2024-08-25 04:17:51,0
2024-08-25 04:18:51,0
2024-08-25 04:19:50,0
2024-08-25 04:20:51,0
2024-08-25 04:21:51,0
2024-08-25 04:22:50,0
2024-08-25 04:23:51,0
2024-08-25 04:24:51,0
2024-08-25 04:25:51,0
2024-08-25 04:26:50,0
2024-08-25 04:27:50,0
2024-08-25 04:28:50,0
2024-08-25 04:29:50,0
2024-08-25 04:30:50,0
2024-08-25 04:31:50,0
2024-08-25 04:32:50,0
2024-08-25 04:33:51,0
2024-08-25 04:34:50,0
2024-08-25 04:35:50,0
2024-08-25 04:36:50,0
2024-08-25 04:37:50,0
2024-08-25 04:38:50,0
2024-08-25 04:39:50,0
2024-08-25 04:40:51,0
2024-08-25 04:41:50,0
2024-08-25 04:42:51,0
2024-08-25 04:43:51,0
2024-08-25 04:44:50,0
2024-08-25 04:45:50,0
2024-08-25 04:46:51,0
2024-08-25 04:47:50,0
2024-08-25 04:48:50,0
2024-08-25 04:49:50,0
2024-08-25 04:50:50,0
2024-08-25 04:51:50,0
2024-08-25 04:52:51,0
2024-08-25 04:53:50,0
2024-08-25 04:54:50,0
2024-08-25 04:55:50,0
2024-08-25 04:56:51,0
2024-08-25 04:57:50,0
2024-08-25 04:58:50,0
2024-08-25 04:59:51,0
2024-08-25 05:00:51,0
2024-08-25 05:01:50,0
2024-08-25 05:02:50,0
2024-08-25 05:03:51,0
2024-08-25 05:04:51,0
2024-08-25 05:05:51,0
2024-08-25 05:06:50,0
2024-08-25 05:07:51,0
2024-08-25 05:08:50,0
2024-08-25 05:09:51,0
2024-08-25 05:10:50,0
2024-08-25 05:11:50,0
2024-08-25 05:12:51,0
2024-08-25 05:13:50,0
2024-08-25 05:14:51,0
2024-08-25 05:15:50,0
2024-08-25 05:16:50,0
2024-08-25 05:17:51,0
2024-08-25 05:18:50,0
2024-08-25 05:19:50,0
2024-08-25 05:20:50,0
2024-08-25 05:21:51,0
2024-08-25 05:22:50,0
2024-08-25 05:23:51,0
2024-08-25 05:24:50,0
2024-08-25 05:25:51,0
2024-08-25 05:26:50,0
2024-08-25 05:27:50,0
2024-08-25 05:28:50,0
2024-08-25 05:29:50,0
2024-08-25 05:30:50,0
2024-08-25 05:31:51,0
2024-08-25 05:32:51,0
2024-08-25 05:33:51,0
2024-08-25 05:34:50,0
2024-08-25 05:35:50,0
2024-08-25 05:36:51,0
2024-08-25 05:37:50,0
2024-08-25 05:38:51,0
2024-08-25 05:39:51,0
2024-08-25 05:40:50,0
2024-08-25 05:41:50,0
2024-08-25 05:42:50,0
2024-08-25 05:43:50,0
2024-08-25 05:44:50,0
2024-08-25 05:45:50,0
2024-08-25 05:46:50,0
2024-08-25 05:47:50,0
2024-08-25 05:48:50,0
2024-08-25 05:49:51,0
2024-08-25 05:50:51,0
2024-08-25 05:51:50,0
2024-08-25 05:52:50,0
2024-08-25 05:53:51,0
2024-08-25 05:54:50,0
2024-08-25 05:55:51,0
2024-08-25 05:56:50,0
2024-08-25 05:57:50,0
2024-08-25 05:58:51,0
2024-08-25 05:59:51,0
2024-08-25 06:00:51,0
2024-08-25 06:01:50,0
2024-08-25 06:02:50,0
2024-08-25 06:03:50,0
2024-08-25 06:04:50,0
2024-08-25 06:05:50,0
2024-08-25 06:06:51,0
2024-08-25 06:07:50,0
2024-08-25 06:08:51,0
2024-08-25 06:09:50,0
2024-08-25 06:10:50,0
2024-08-25 06:11:51,0
2024-08-25 06:12:50,0
2024-08-25 06:13:50,0
2024-08-25 06:14:51,0
2024-08-25 06:15:50,0
2024-08-25 06:16:50,0
2024-08-25 06:17:50,0
2024-08-25 06:18:50,0
2024-08-25 06:19:50,0
2024-08-25 06:20:50,0
2024-08-25 06:21:50,0
2024-08-25 06:22:50,0
2024-08-25 06:23:51,0
2024-08-25 06:24:50,0
2024-08-25 06:25:50,0
2024-08-25 06:26:51,0
2024-08-25 06:27:50,0
2024-08-25 06:28:51,0
2024-08-25 06:29:50,0
2024-08-25 06:30:50,0
2024-08-25 06:31:51,0
2024-08-25 06:32:50,0
2024-08-25 06:33:51,0
2024-08-25 06:34:51,0
2024-08-25 06:35:50,0
2024-08-25 06:36:50,0
2024-08-25 06:37:50,0
2024-08-25 06:38:50,0
2024-08-25 06:39:50,0
2024-08-25 06:40:50,0
2024-08-25 06:41:50,0
2024-08-25 06:42:50,0
2024-08-25 06:43:51,0
2024-08-25 06:44:50,0
2024-08-25 06:45:50,0
2024-08-25 06:46:51,0
2024-08-25 06:47:51,0
2024-08-25 06:48:50,0
2024-08-25 06:49:50,0
2024-08-25 06:50:50,0
2024-08-25 06:51:50,0
2024-08-25 06:52:51,0
2024-08-25 06:53:51,0
2024-08-25 06:54:50,0
2024-08-25 06:55:50,0
2024-08-25 06:56:50,0
2024-08-25 06:57:51,0
2024-08-25 06:58:50,0
2024-08-25 06:59:51,0
2024-08-25 07:00:50,0
2024-08-25 07:01:50,0
2024-08-25 07:02:50,0
