csvTime,P4_23,P4_24,P4_25,P4_26
2024-08-18 23:00:51,20.0,12.0,83.0,83.0
2024-08-18 23:01:51,-25.0,-27.0,83.0,83.0
2024-08-18 23:02:51,-24.0,-17.0,83.0,83.0
2024-08-18 23:03:51,-8.0,-17.0,83.0,83.0
2024-08-18 23:04:51,1.0,-2.0,83.0,83.0
2024-08-18 23:05:51,-10.0,-20.0,83.0,83.0
2024-08-18 23:06:51,-11.0,-17.0,83.0,83.0
2024-08-18 23:07:51,2.0,-12.0,83.0,83.0
2024-08-18 23:08:51,-10.0,-8.0,83.0,83.0
2024-08-18 23:09:51,-12.0,-12.0,83.0,83.0
2024-08-18 23:10:51,-35.0,-25.0,83.0,83.0
2024-08-18 23:11:51,-6.0,-12.0,83.0,83.0
2024-08-18 23:12:51,-2.0,-12.0,83.0,83.0
2024-08-18 23:13:51,-4.0,-12.0,83.0,83.0
2024-08-18 23:14:51,-6.0,-8.0,83.0,83.0
2024-08-18 23:15:51,-13.0,-6.0,83.0,83.0
2024-08-18 23:16:51,4.0,-16.0,83.0,83.0
2024-08-18 23:17:51,-2.0,-5.0,83.0,83.0
2024-08-18 23:18:51,-39.0,-24.0,83.0,83.0
2024-08-18 23:19:51,-12.0,5.0,83.0,83.0
2024-08-18 23:20:51,-12.0,-13.0,83.0,83.0
2024-08-18 23:21:51,-20.0,-17.0,83.0,83.0
2024-08-18 23:22:51,-18.0,-5.0,83.0,83.0
2024-08-18 23:23:51,-25.0,-17.0,83.0,83.0
2024-08-18 23:24:51,12.0,6.0,83.0,83.0
2024-08-18 23:25:51,-43.0,-24.0,83.0,83.0
2024-08-18 23:26:51,-13.0,13.0,83.0,83.0
2024-08-18 23:27:51,-15.0,-16.0,83.0,83.0
2024-08-18 23:28:51,-6.0,5.0,83.0,83.0
2024-08-18 23:29:51,17.0,3.0,83.0,83.0
2024-08-18 23:30:51,-8.0,-20.0,83.0,83.0
2024-08-18 23:31:51,8.0,22.0,83.0,83.0
2024-08-18 23:32:51,37.0,6.0,83.0,83.0
2024-08-18 23:33:51,20.0,3.0,83.0,83.0
2024-08-18 23:34:51,12.0,-17.0,83.0,83.0
2024-08-18 23:35:51,-11.0,-2.0,83.0,83.0
2024-08-18 23:36:51,-8.0,-2.0,83.0,83.0
2024-08-18 23:37:51,1.0,-13.0,83.0,83.0
2024-08-18 23:38:51,-18.0,15.0,83.0,83.0
2024-08-18 23:39:51,3.0,-12.0,83.0,83.0
2024-08-18 23:40:51,-2.0,-13.0,83.0,83.0
2024-08-18 23:41:51,6.0,-25.0,83.0,83.0
2024-08-18 23:42:51,27.0,1.0,83.0,83.0
2024-08-18 23:43:51,6.0,5.0,83.0,83.0
2024-08-18 23:44:51,10.0,-12.0,83.0,83.0
2024-08-18 23:45:51,-4.0,-10.0,83.0,83.0
2024-08-18 23:46:51,-12.0,-17.0,83.0,83.0
2024-08-18 23:47:51,-27.0,-2.0,83.0,83.0
2024-08-18 23:48:51,17.0,-2.0,83.0,83.0
2024-08-18 23:49:51,-13.0,-12.0,83.0,83.0
2024-08-18 23:50:51,-1.0,5.0,83.0,83.0
2024-08-18 23:51:51,-12.0,6.0,83.0,83.0
2024-08-18 23:52:51,-8.0,-2.0,83.0,83.0
2024-08-18 23:53:51,32.0,-18.0,83.0,83.0
2024-08-18 23:54:51,-8.0,-13.0,83.0,83.0
2024-08-18 23:55:51,-4.0,-5.0,83.0,83.0
2024-08-18 23:56:51,0.0,-25.0,83.0,83.0
2024-08-18 23:57:51,-37.0,-32.0,83.0,83.0
2024-08-18 23:58:51,-5.0,-10.0,83.0,83.0
2024-08-18 23:59:51,8.0,-13.0,83.0,83.0
2024-08-19 00:00:51,35.0,-8.0,83.0,83.0
2024-08-19 00:01:51,-13.0,-17.0,83.0,83.0
2024-08-19 00:02:51,18.0,-6.0,83.0,83.0
2024-08-19 00:03:51,12.0,6.0,83.0,83.0
2024-08-19 00:04:51,1.0,-13.0,83.0,83.0
2024-08-19 00:05:51,1.0,-5.0,83.0,83.0
2024-08-19 00:06:51,-20.0,-27.0,83.0,83.0
2024-08-19 00:07:51,-20.0,-6.0,83.0,83.0
2024-08-19 00:08:51,11.0,10.0,83.0,83.0
2024-08-19 00:09:51,-17.0,-8.0,83.0,83.0
2024-08-19 00:10:51,-22.0,6.0,83.0,83.0
2024-08-19 00:11:51,-15.0,2.0,83.0,83.0
2024-08-19 00:12:51,-45.0,-6.0,83.0,83.0
2024-08-19 00:13:51,35.0,-5.0,83.0,83.0
2024-08-19 00:14:51,-6.0,-5.0,83.0,83.0
2024-08-19 00:15:51,34.0,-2.0,83.0,83.0
2024-08-19 00:16:51,-20.0,-6.0,83.0,83.0
2024-08-19 00:17:51,39.0,6.0,83.0,83.0
2024-08-19 00:18:51,8.0,-12.0,83.0,83.0
2024-08-19 00:19:51,-10.0,-6.0,83.0,83.0
2024-08-19 00:20:51,-12.0,5.0,83.0,83.0
2024-08-19 00:21:51,-4.0,-20.0,83.0,83.0
2024-08-19 00:22:51,-37.0,-24.0,83.0,83.0
2024-08-19 00:23:51,-2.0,3.0,83.0,83.0
2024-08-19 00:24:51,-25.0,-27.0,83.0,83.0
2024-08-19 00:25:51,-13.0,-6.0,83.0,83.0
2024-08-19 00:26:51,-2.0,0.0,83.0,83.0
2024-08-19 00:27:51,-13.0,-13.0,83.0,83.0
2024-08-19 00:28:51,-12.0,24.0,83.0,83.0
2024-08-19 00:29:51,6.0,3.0,83.0,83.0
2024-08-19 00:30:51,-2.0,-24.0,83.0,83.0
2024-08-19 00:31:51,4.0,0.0,83.0,83.0
2024-08-19 00:32:51,24.0,17.0,83.0,83.0
2024-08-19 00:33:51,-15.0,5.0,83.0,83.0
2024-08-19 00:34:51,17.0,-6.0,83.0,83.0
2024-08-19 00:35:51,12.0,0.0,83.0,83.0
2024-08-19 00:36:51,-11.0,6.0,83.0,83.0
2024-08-19 00:37:51,22.0,35.0,83.0,83.0
2024-08-19 00:38:51,-16.0,-2.0,83.0,83.0
2024-08-19 00:39:51,1.0,15.0,83.0,83.0
2024-08-19 00:40:51,12.0,0.0,83.0,83.0
2024-08-19 00:41:51,1.0,5.0,83.0,83.0
2024-08-19 00:42:51,-4.0,-6.0,83.0,83.0
2024-08-19 00:43:51,8.0,-8.0,83.0,83.0
2024-08-19 00:44:51,-5.0,-24.0,83.0,83.0
2024-08-19 00:45:51,15.0,12.0,83.0,83.0
2024-08-19 00:46:51,-5.0,6.0,83.0,83.0
2024-08-19 00:47:51,4.0,-6.0,83.0,83.0
2024-08-19 00:48:51,22.0,5.0,83.0,83.0
2024-08-19 00:49:51,34.0,43.0,83.0,83.0
2024-08-19 00:50:51,-6.0,-3.0,83.0,83.0
2024-08-19 00:51:51,17.0,43.0,83.0,83.0
2024-08-19 00:52:51,20.0,12.0,83.0,83.0
2024-08-19 00:53:51,8.0,17.0,83.0,83.0
2024-08-19 00:54:51,-25.0,-24.0,83.0,83.0
2024-08-19 00:55:51,-1.0,-6.0,83.0,83.0
2024-08-19 00:56:51,30.0,-12.0,83.0,83.0
2024-08-19 00:57:51,-12.0,-2.0,83.0,83.0
2024-08-19 00:58:51,22.0,-2.0,83.0,83.0
2024-08-19 00:59:51,-24.0,-17.0,83.0,83.0
2024-08-19 01:00:51,2.0,6.0,83.0,83.0
2024-08-19 01:01:51,6.0,6.0,83.0,83.0
2024-08-19 01:02:51,-18.0,6.0,83.0,83.0
2024-08-19 01:03:51,-1.0,-24.0,83.0,83.0
2024-08-19 01:04:51,17.0,17.0,83.0,83.0
2024-08-19 01:05:51,-12.0,6.0,83.0,83.0
2024-08-19 01:06:51,8.0,-8.0,83.0,83.0
2024-08-19 01:07:51,-6.0,-17.0,83.0,83.0
2024-08-19 01:08:51,-20.0,-5.0,83.0,83.0
2024-08-19 01:09:51,-39.0,-6.0,83.0,83.0
2024-08-19 01:10:51,-17.0,-6.0,83.0,83.0
2024-08-19 01:11:51,-12.0,-8.0,83.0,83.0
2024-08-19 01:12:51,-12.0,-17.0,83.0,83.0
2024-08-19 01:13:51,0.0,17.0,83.0,83.0
2024-08-19 01:14:51,-15.0,-6.0,83.0,83.0
2024-08-19 01:15:51,1.0,6.0,83.0,83.0
2024-08-19 01:16:51,-3.0,6.0,83.0,83.0
2024-08-19 01:17:51,-5.0,0.0,83.0,83.0
2024-08-19 01:18:51,-4.0,-6.0,83.0,83.0
2024-08-19 01:19:51,24.0,17.0,83.0,83.0
2024-08-19 01:20:51,-2.0,-5.0,83.0,83.0
2024-08-19 01:21:51,-1.0,-4.0,83.0,83.0
2024-08-19 01:22:51,-40.0,-25.0,83.0,83.0
2024-08-19 01:23:51,1.0,-5.0,83.0,83.0
2024-08-19 01:24:51,-16.0,-2.0,83.0,83.0
2024-08-19 01:25:51,-5.0,-2.0,83.0,83.0
2024-08-19 01:26:51,-6.0,-11.0,83.0,83.0
2024-08-19 01:27:51,10.0,-17.0,83.0,83.0
2024-08-19 01:28:51,11.0,-17.0,83.0,83.0
2024-08-19 01:29:51,17.0,0.0,83.0,83.0
2024-08-19 01:30:51,-3.0,12.0,83.0,83.0
2024-08-19 01:31:51,-55.0,-24.0,83.0,83.0
2024-08-19 01:32:51,-37.0,-11.0,83.0,83.0
2024-08-19 01:33:51,-44.0,-17.0,83.0,83.0
2024-08-19 01:34:51,-29.0,-5.0,83.0,83.0
2024-08-19 01:35:51,30.0,-11.0,83.0,83.0
2024-08-19 01:36:51,18.0,-18.0,83.0,83.0
2024-08-19 01:37:51,6.0,0.0,83.0,83.0
2024-08-19 01:38:51,-41.0,-2.0,83.0,83.0
2024-08-19 01:39:51,-17.0,-55.0,83.0,83.0
2024-08-19 01:40:51,1.0,0.0,83.0,83.0
2024-08-19 01:41:51,-4.0,-13.0,83.0,83.0
2024-08-19 01:42:51,-8.0,-12.0,83.0,83.0
2024-08-19 01:43:51,-3.0,-2.0,83.0,83.0
2024-08-19 01:44:51,12.0,10.0,83.0,83.0
2024-08-19 01:45:51,-12.0,-5.0,83.0,83.0
2024-08-19 01:46:51,-41.0,-8.0,83.0,83.0
2024-08-19 01:47:51,-17.0,-6.0,83.0,83.0
2024-08-19 01:48:51,-24.0,-20.0,83.0,83.0
2024-08-19 01:49:51,6.0,-30.0,83.0,83.0
2024-08-19 01:50:51,13.0,5.0,83.0,83.0
2024-08-19 01:51:51,-20.0,-18.0,83.0,83.0
2024-08-19 01:52:51,32.0,3.0,83.0,83.0
2024-08-19 01:53:51,-1.0,12.0,83.0,83.0
2024-08-19 01:54:51,-50.0,-24.0,83.0,83.0
2024-08-19 01:55:51,-37.0,-8.0,83.0,83.0
2024-08-19 01:56:51,-11.0,18.0,83.0,83.0
2024-08-19 01:57:51,-3.0,-12.0,83.0,83.0
2024-08-19 01:58:51,1.0,-17.0,83.0,83.0
2024-08-19 01:59:51,-20.0,6.0,83.0,83.0
2024-08-19 02:00:51,-12.0,-17.0,83.0,83.0
2024-08-19 02:01:51,4.0,12.0,83.0,83.0
2024-08-19 02:02:51,-11.0,0.0,83.0,83.0
2024-08-19 02:03:51,-30.0,-6.0,83.0,83.0
2024-08-19 02:04:51,3.0,-25.0,83.0,83.0
2024-08-19 02:05:51,-15.0,-24.0,83.0,83.0
2024-08-19 02:06:51,-22.0,-17.0,83.0,83.0
2024-08-19 02:07:51,-46.0,-20.0,83.0,83.0
2024-08-19 02:08:51,-20.0,-13.0,83.0,83.0
2024-08-19 02:09:51,-2.0,-18.0,83.0,83.0
2024-08-19 02:10:51,-2.0,-11.0,83.0,83.0
2024-08-19 02:11:51,-13.0,18.0,83.0,83.0
2024-08-19 02:12:51,-22.0,-20.0,83.0,83.0
2024-08-19 02:13:51,-35.0,13.0,83.0,83.0
2024-08-19 02:14:51,-40.0,5.0,83.0,83.0
2024-08-19 02:15:51,0.0,-5.0,83.0,83.0
2024-08-19 02:16:51,37.0,24.0,83.0,83.0
2024-08-19 02:17:51,-12.0,-8.0,83.0,83.0
2024-08-19 02:18:51,39.0,-13.0,83.0,83.0
2024-08-19 02:19:51,35.0,12.0,83.0,83.0
2024-08-19 02:20:51,16.0,-5.0,83.0,83.0
2024-08-19 02:21:51,-3.0,0.0,83.0,83.0
2024-08-19 02:22:51,1.0,-24.0,83.0,83.0
2024-08-19 02:23:51,-12.0,-8.0,83.0,83.0
2024-08-19 02:24:51,-6.0,0.0,83.0,83.0
2024-08-19 02:25:51,-17.0,-17.0,83.0,83.0
2024-08-19 02:26:51,-3.0,13.0,83.0,83.0
2024-08-19 02:27:51,-27.0,-18.0,83.0,83.0
2024-08-19 02:28:51,15.0,-25.0,83.0,83.0
2024-08-19 02:29:51,-35.0,-13.0,83.0,83.0
2024-08-19 02:30:51,-6.0,0.0,83.0,83.0
2024-08-19 02:31:51,-8.0,-6.0,83.0,83.0
2024-08-19 02:32:51,-10.0,-2.0,83.0,83.0
2024-08-19 02:33:51,-20.0,-6.0,83.0,83.0
2024-08-19 02:34:51,-4.0,-12.0,83.0,83.0
2024-08-19 02:35:51,-41.0,-6.0,83.0,83.0
2024-08-19 02:36:51,-4.0,0.0,83.0,83.0
2024-08-19 02:37:51,-15.0,-24.0,83.0,83.0
2024-08-19 02:38:51,-32.0,-12.0,83.0,83.0
2024-08-19 02:39:51,1.0,-8.0,83.0,83.0
2024-08-19 02:40:51,-17.0,-44.0,83.0,83.0
2024-08-19 02:41:51,-17.0,-18.0,83.0,83.0
2024-08-19 02:42:51,-17.0,-27.0,83.0,83.0
2024-08-19 02:43:51,-25.0,12.0,83.0,83.0
2024-08-19 02:44:51,-10.0,6.0,83.0,83.0
2024-08-19 02:45:51,-54.0,-17.0,83.0,83.0
2024-08-19 02:46:51,-18.0,-13.0,83.0,83.0
2024-08-19 02:47:51,-17.0,-20.0,83.0,83.0
2024-08-19 02:48:51,-12.0,-44.0,83.0,83.0
2024-08-19 02:49:51,-2.0,-24.0,83.0,83.0
2024-08-19 02:50:51,-8.0,-20.0,83.0,83.0
2024-08-19 02:51:51,-27.0,-17.0,83.0,83.0
2024-08-19 02:52:51,2.0,-12.0,83.0,83.0
2024-08-19 02:53:51,39.0,6.0,83.0,83.0
2024-08-19 02:54:51,1.0,17.0,83.0,83.0
2024-08-19 02:55:51,-29.0,-5.0,83.0,83.0
2024-08-19 02:56:51,-50.0,-24.0,83.0,83.0
2024-08-19 02:57:51,-22.0,-13.0,83.0,83.0
2024-08-19 02:58:51,-12.0,-32.0,83.0,83.0
2024-08-19 02:59:51,-35.0,-37.0,83.0,83.0
2024-08-19 03:00:51,-18.0,-6.0,83.0,83.0
2024-08-19 03:01:51,-6.0,-12.0,83.0,83.0
2024-08-19 03:02:51,-27.0,-17.0,83.0,83.0
2024-08-19 03:03:51,-18.0,-17.0,83.0,83.0
2024-08-19 03:04:51,-17.0,-25.0,83.0,83.0
2024-08-19 03:05:51,-6.0,-13.0,83.0,83.0
2024-08-19 03:06:51,-32.0,-18.0,83.0,83.0
2024-08-19 03:07:51,-15.0,-6.0,83.0,83.0
2024-08-19 03:08:51,37.0,2.0,83.0,83.0
2024-08-19 03:09:51,-15.0,15.0,83.0,83.0
2024-08-19 03:10:51,12.0,-3.0,83.0,83.0
2024-08-19 03:11:51,-44.0,-44.0,83.0,83.0
2024-08-19 03:12:51,-32.0,6.0,83.0,83.0
2024-08-19 03:13:51,-4.0,-25.0,83.0,83.0
2024-08-19 03:14:51,-18.0,-2.0,83.0,83.0
2024-08-19 03:15:51,2.0,-37.0,83.0,83.0
2024-08-19 03:16:51,-5.0,-17.0,83.0,83.0
2024-08-19 03:17:51,-27.0,6.0,83.0,83.0
2024-08-19 03:18:51,-49.0,-74.0,83.0,83.0
2024-08-19 03:19:51,-30.0,-20.0,83.0,83.0
2024-08-19 03:20:51,-16.0,-27.0,83.0,83.0
2024-08-19 03:21:51,-51.0,-22.0,83.0,83.0
2024-08-19 03:22:51,-12.0,5.0,83.0,83.0
2024-08-19 03:23:51,1.0,-18.0,83.0,83.0
2024-08-19 03:24:51,6.0,-6.0,83.0,83.0
2024-08-19 03:25:51,-27.0,-25.0,83.0,83.0
2024-08-19 03:26:51,-53.0,-32.0,83.0,83.0
2024-08-19 03:27:51,1.0,0.0,83.0,83.0
2024-08-19 03:28:51,3.0,0.0,83.0,83.0
2024-08-19 03:29:51,-10.0,-27.0,83.0,83.0
2024-08-19 03:30:51,-20.0,-24.0,83.0,83.0
2024-08-19 03:31:51,-30.0,-16.0,83.0,83.0
2024-08-19 03:32:51,-17.0,-17.0,83.0,83.0
2024-08-19 03:33:51,-22.0,-20.0,83.0,83.0
2024-08-19 03:34:51,30.0,8.0,83.0,83.0
2024-08-19 03:35:51,-35.0,-8.0,83.0,83.0
2024-08-19 03:36:51,-13.0,-17.0,83.0,83.0
2024-08-19 03:37:51,-17.0,-20.0,83.0,83.0
2024-08-19 03:38:51,-5.0,1.0,83.0,83.0
2024-08-19 03:39:51,1.0,-17.0,83.0,83.0
2024-08-19 03:40:51,-1.0,-4.0,83.0,83.0
2024-08-19 03:41:51,16.0,0.0,83.0,83.0
2024-08-19 03:42:51,-8.0,5.0,83.0,83.0
2024-08-19 03:43:51,-2.0,-11.0,83.0,83.0
2024-08-19 03:44:51,2.0,-17.0,83.0,83.0
2024-08-19 03:45:51,1.0,-12.0,83.0,83.0
2024-08-19 03:46:51,-18.0,-13.0,83.0,83.0
2024-08-19 03:47:51,1.0,-10.0,83.0,83.0
2024-08-19 03:48:51,-10.0,0.0,83.0,83.0
2024-08-19 03:49:51,-30.0,-24.0,83.0,83.0
2024-08-19 03:50:51,-6.0,-13.0,83.0,83.0
2024-08-19 03:51:51,-39.0,3.0,83.0,83.0
2024-08-19 03:52:51,-3.0,-25.0,83.0,83.0
2024-08-19 03:53:51,18.0,22.0,83.0,83.0
2024-08-19 03:54:51,11.0,5.0,83.0,83.0
2024-08-19 03:55:51,-22.0,6.0,83.0,83.0
2024-08-19 03:56:51,-32.0,-25.0,83.0,83.0
2024-08-19 03:57:51,0.0,-2.0,83.0,83.0
2024-08-19 03:58:51,30.0,22.0,83.0,83.0
2024-08-19 03:59:51,-32.0,-13.0,83.0,83.0
2024-08-19 04:00:51,-25.0,-22.0,83.0,83.0
2024-08-19 04:01:51,-8.0,-17.0,83.0,83.0
2024-08-19 04:02:51,-6.0,-6.0,83.0,83.0
2024-08-19 04:03:51,13.0,6.0,83.0,83.0
2024-08-19 04:04:51,-6.0,0.0,83.0,83.0
2024-08-19 04:05:51,18.0,-17.0,83.0,83.0
2024-08-19 04:06:51,0.0,-5.0,83.0,83.0
2024-08-19 04:07:51,-17.0,-24.0,83.0,83.0
2024-08-19 04:08:51,11.0,-11.0,83.0,83.0
2024-08-19 04:09:51,-17.0,-13.0,83.0,83.0
2024-08-19 04:10:51,3.0,-2.0,83.0,83.0
2024-08-19 04:11:51,15.0,-8.0,83.0,83.0
2024-08-19 04:12:51,3.0,-11.0,83.0,83.0
2024-08-19 04:13:51,-12.0,-10.0,83.0,83.0
2024-08-19 04:14:51,-3.0,0.0,83.0,83.0
2024-08-19 04:15:51,-22.0,-6.0,83.0,83.0
2024-08-19 04:16:51,8.0,18.0,83.0,83.0
2024-08-19 04:17:51,13.0,12.0,83.0,83.0
2024-08-19 04:18:51,13.0,-6.0,83.0,83.0
2024-08-19 04:19:51,6.0,5.0,83.0,83.0
2024-08-19 04:20:51,-37.0,6.0,83.0,83.0
2024-08-19 04:21:51,0.0,-6.0,83.0,83.0
2024-08-19 04:22:51,-11.0,-6.0,83.0,83.0
2024-08-19 04:23:51,-58.0,-27.0,83.0,83.0
2024-08-19 04:24:51,-8.0,-18.0,83.0,83.0
2024-08-19 04:25:51,-8.0,-12.0,83.0,83.0
2024-08-19 04:26:51,-43.0,-6.0,83.0,83.0
2024-08-19 04:27:51,-12.0,-16.0,83.0,83.0
2024-08-19 04:28:51,-30.0,0.0,83.0,84.0
2024-08-19 04:29:51,-43.0,-17.0,83.0,83.0
2024-08-19 04:30:51,-16.0,10.0,83.0,83.0
2024-08-19 04:31:51,-17.0,-24.0,83.0,83.0
2024-08-19 04:32:51,-11.0,-12.0,83.0,83.0
2024-08-19 04:33:51,8.0,5.0,83.0,83.0
2024-08-19 04:34:51,-15.0,-2.0,83.0,83.0
2024-08-19 04:35:51,-25.0,-10.0,83.0,83.0
2024-08-19 04:36:51,-6.0,-10.0,83.0,83.0
2024-08-19 04:37:51,-4.0,-5.0,83.0,83.0
2024-08-19 04:38:51,-17.0,-8.0,83.0,83.0
2024-08-19 04:39:51,-20.0,3.0,83.0,83.0
2024-08-19 04:40:51,1.0,22.0,83.0,83.0
2024-08-19 04:41:51,-12.0,15.0,83.0,83.0
2024-08-19 04:42:51,-2.0,15.0,83.0,83.0
2024-08-19 04:43:51,6.0,-5.0,83.0,83.0
2024-08-19 04:44:51,3.0,12.0,83.0,83.0
2024-08-19 04:45:51,-17.0,-24.0,83.0,83.0
2024-08-19 04:46:51,-1.0,-8.0,83.0,83.0
2024-08-19 04:47:51,27.0,5.0,83.0,83.0
2024-08-19 04:48:51,-12.0,-17.0,83.0,83.0
2024-08-19 04:49:51,0.0,0.0,83.0,83.0
2024-08-19 04:50:51,-22.0,-17.0,83.0,83.0
2024-08-19 04:51:51,22.0,22.0,83.0,83.0
2024-08-19 04:52:51,35.0,34.0,83.0,83.0
2024-08-19 04:53:51,6.0,-6.0,83.0,83.0
2024-08-19 04:54:51,24.0,-20.0,83.0,83.0
2024-08-19 04:55:51,22.0,6.0,83.0,83.0
2024-08-19 04:56:51,-3.0,22.0,83.0,83.0
2024-08-19 04:57:51,-3.0,-32.0,83.0,83.0
2024-08-19 04:58:51,-13.0,-17.0,83.0,83.0
2024-08-19 04:59:51,15.0,-3.0,83.0,83.0
2024-08-19 05:00:51,12.0,22.0,83.0,83.0
2024-08-19 05:01:51,-51.0,-24.0,83.0,83.0
2024-08-19 05:02:51,-4.0,-20.0,83.0,83.0
2024-08-19 05:03:51,4.0,-2.0,83.0,83.0
2024-08-19 05:04:51,-12.0,-8.0,83.0,83.0
2024-08-19 05:05:51,-50.0,-20.0,83.0,83.0
2024-08-19 05:06:51,-6.0,-17.0,83.0,83.0
2024-08-19 05:07:51,6.0,-6.0,83.0,83.0
2024-08-19 05:08:51,-22.0,-6.0,83.0,83.0
2024-08-19 05:09:51,-4.0,-13.0,83.0,83.0
2024-08-19 05:10:51,24.0,5.0,83.0,83.0
2024-08-19 05:11:51,-12.0,0.0,83.0,83.0
2024-08-19 05:12:51,-2.0,-2.0,83.0,83.0
2024-08-19 05:13:51,-5.0,-6.0,83.0,83.0
2024-08-19 05:14:51,-5.0,5.0,83.0,83.0
2024-08-19 05:15:51,-44.0,-13.0,83.0,83.0
2024-08-19 05:16:51,1.0,-6.0,83.0,83.0
2024-08-19 05:17:51,10.0,-2.0,83.0,83.0
2024-08-19 05:18:51,-5.0,-11.0,83.0,83.0
2024-08-19 05:19:51,-20.0,-5.0,83.0,83.0
2024-08-19 05:20:51,-43.0,-27.0,83.0,83.0
2024-08-19 05:21:51,37.0,12.0,83.0,83.0
2024-08-19 05:22:51,24.0,5.0,83.0,83.0
2024-08-19 05:23:51,-6.0,-24.0,83.0,83.0
2024-08-19 05:24:51,-34.0,-12.0,83.0,83.0
2024-08-19 05:25:51,-15.0,-6.0,83.0,83.0
2024-08-19 05:26:51,-22.0,-5.0,83.0,83.0
2024-08-19 05:27:51,-15.0,-8.0,83.0,83.0
2024-08-19 05:28:51,-12.0,-32.0,83.0,83.0
2024-08-19 05:29:51,12.0,-2.0,83.0,83.0
2024-08-19 05:30:51,5.0,-18.0,83.0,83.0
2024-08-19 05:31:51,-2.0,-12.0,83.0,83.0
2024-08-19 05:32:51,-5.0,-17.0,83.0,83.0
2024-08-19 05:33:51,-8.0,0.0,83.0,83.0
2024-08-19 05:34:51,-13.0,-2.0,83.0,83.0
2024-08-19 05:35:51,-13.0,5.0,83.0,83.0
2024-08-19 05:36:51,6.0,6.0,83.0,83.0
2024-08-19 05:37:51,-32.0,-2.0,83.0,83.0
2024-08-19 05:38:51,1.0,-6.0,83.0,83.0
2024-08-19 05:39:51,10.0,6.0,83.0,83.0
2024-08-19 05:40:51,-12.0,-5.0,83.0,83.0
2024-08-19 05:41:51,-11.0,0.0,83.0,83.0
2024-08-19 05:42:51,25.0,3.0,83.0,83.0
2024-08-19 05:43:51,-3.0,-12.0,83.0,83.0
2024-08-19 05:44:51,-17.0,-20.0,83.0,83.0
2024-08-19 05:45:51,5.0,-2.0,83.0,83.0
2024-08-19 05:46:51,-17.0,-17.0,83.0,83.0
2024-08-19 05:47:51,-1.0,-17.0,83.0,83.0
2024-08-19 05:48:51,-6.0,12.0,83.0,83.0
2024-08-19 05:49:51,-30.0,-17.0,83.0,83.0
2024-08-19 05:50:51,-40.0,-17.0,83.0,83.0
2024-08-19 05:51:51,22.0,5.0,83.0,83.0
2024-08-19 05:52:51,11.0,-32.0,83.0,83.0
2024-08-19 05:53:51,43.0,32.0,83.0,83.0
2024-08-19 05:54:51,0.0,-6.0,83.0,83.0
2024-08-19 05:55:51,-17.0,15.0,83.0,83.0
2024-08-19 05:56:51,-11.0,-13.0,83.0,83.0
2024-08-19 05:57:51,13.0,6.0,83.0,83.0
2024-08-19 05:58:51,8.0,-16.0,83.0,83.0
2024-08-19 05:59:51,-11.0,15.0,83.0,83.0
2024-08-19 06:00:51,6.0,0.0,83.0,83.0
2024-08-19 06:01:51,17.0,-5.0,83.0,83.0
2024-08-19 06:02:51,-13.0,-13.0,83.0,83.0
2024-08-19 06:03:51,-22.0,-17.0,83.0,83.0
2024-08-19 06:04:51,-25.0,-20.0,83.0,83.0
2024-08-19 06:05:51,-18.0,24.0,83.0,83.0
2024-08-19 06:06:51,12.0,20.0,83.0,83.0
2024-08-19 06:07:51,4.0,-17.0,83.0,83.0
2024-08-19 06:08:51,0.0,-6.0,83.0,83.0
2024-08-19 06:09:51,2.0,-10.0,83.0,83.0
2024-08-19 06:10:51,0.0,0.0,83.0,83.0
2024-08-19 06:11:51,34.0,22.0,83.0,83.0
2024-08-19 06:12:51,-6.0,-8.0,83.0,83.0
2024-08-19 06:13:51,-34.0,-17.0,83.0,83.0
2024-08-19 06:14:51,-32.0,6.0,83.0,83.0
2024-08-19 06:15:51,-11.0,-8.0,83.0,83.0
2024-08-19 06:16:51,-17.0,-5.0,83.0,83.0
2024-08-19 06:17:51,-60.0,-50.0,83.0,83.0
2024-08-19 06:18:51,-48.0,-25.0,83.0,83.0
2024-08-19 06:19:51,-6.0,-12.0,83.0,83.0
2024-08-19 06:20:51,-25.0,-18.0,83.0,83.0
2024-08-19 06:21:51,6.0,-17.0,83.0,83.0
2024-08-19 06:22:51,-6.0,3.0,83.0,83.0
2024-08-19 06:23:51,-12.0,-2.0,83.0,83.0
2024-08-19 06:24:51,6.0,-2.0,83.0,83.0
2024-08-19 06:25:51,18.0,-18.0,83.0,83.0
2024-08-19 06:26:51,-17.0,-6.0,83.0,83.0
2024-08-19 06:27:51,-22.0,-17.0,83.0,83.0
2024-08-19 06:28:51,-27.0,-17.0,83.0,83.0
2024-08-19 06:29:51,-46.0,-20.0,83.0,83.0
2024-08-19 06:30:51,-25.0,-30.0,83.0,83.0
2024-08-19 06:31:51,-6.0,-25.0,83.0,83.0
2024-08-19 06:32:51,-27.0,-35.0,83.0,83.0
2024-08-19 06:33:51,-15.0,-17.0,83.0,83.0
2024-08-19 06:34:51,6.0,12.0,83.0,83.0
2024-08-19 06:35:51,-20.0,-17.0,83.0,83.0
2024-08-19 06:36:51,25.0,15.0,83.0,83.0
2024-08-19 06:37:51,3.0,-6.0,83.0,83.0
2024-08-19 06:38:51,17.0,-13.0,83.0,83.0
2024-08-19 06:39:51,-50.0,-27.0,83.0,83.0
